#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0012a,Out_0012b,Out_0021a,Out_0021b
49,-2,-2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,1,2,2,-1,-1,-1,-1,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,2,2,2,2,2,2,-2,-2,1,1,1,1,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.818096e-01,-2.510761e-01,-7.138360e-01,3.071925e-01,-1.243821e-01,-1.296495e-01,-3.019867e-01,4.853098e-01,-6.108067e-01,5.751391e-02,-1.011117e-01,-1.258846e-01,-7.245335e-01,3.226845e-01,-3.927537e-01,-1.783398e-01,-5.671815e-02,5.998000e-02,-2.560882e-01,-2.075844e-01,-1.382481e-01,-1.434622e-01,-1.401524e-01,-1.033715e-01,-1.461931e-01,-8.026918e-02,-3.437276e-01,8.111047e-01,-7.627557e-01,3.536200e-01,-8.175604e-02,-7.296953e-02,-4.050778e-01,-9.605302e-02,-3.494841e-01,8.303256e-01,4.365031e-02,-3.001005e-02,-3.436817e-01,8.294212e-01,-8.209604e-02,-8.314634e-02,-1.267214e-01,-1.115981e-01,-3.518448e-01,7.918584e-01,-3.450623e-01,8.350404e-01,-7.547344e-01,3.312779e-01,-7.637979e-01,3.559789e-01,-1.158648e-01,-1.264771e-01,-7.163816e-01,3.107424e-01,-3.418115e-01,8.125500e-01,-2.263312e-01,7.843343e-01,-8.815897e-01,3.452455e-01,-1.352285e-01,-1.053918e-01,-7.238081e-01,1.263225e-01,-6.381071e-01,4.393502e-01,-8.094200e-01,4.403004e-01,-5.913854e-01,7.723621e-01,-7.150568e-01,6.364838e-01,-3.829347e-01,8.719338e-01,-2.648518e-01,7.135634e-01,1.726644e-03,7.955548e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.938748e-01,-1.791670e-01,-4.065484e-01,-9.704116e-02
50,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.351952e-03,-1.321939e-02,-7.639772e-01,3.531822e-01,-9.927568e-03,-1.077343e-02,-3.444052e-01,5.329954e-01,-6.473230e-01,7.291530e-02,1.784697e-02,-3.827523e-03,-7.641225e-01,3.528047e-01,-6.650871e-01,-4.479749e-01,-9.294315e-02,6.362009e-02,-1.684970e-02,-1.508340e-02,-1.059814e-01,-1.046989e-01,-9.000483e-02,-7.082093e-02,-7.854356e-02,-9.186060e-02,-3.451512e-01,8.287065e-01,-7.627743e-01,3.534226e-01,-1.567020e-02,-2.203697e-02,-5.721693e-01,-5.323288e-01,-3.497029e-01,8.303975e-01,6.575290e-02,4.373109e-02,-3.443274e-01,8.287075e-01,-2.357730e-02,-2.132716e-02,-1.129298e-01,-1.028315e-01,-3.488619e-01,8.239131e-01,-3.446892e-01,8.287206e-01,-7.638507e-01,3.543433e-01,-7.635352e-01,3.545366e-01,-1.024146e-01,-1.042694e-01,-7.638979e-01,3.539210e-01,-3.459850e-01,8.290282e-01,-2.264759e-01,7.843238e-01,-8.816532e-01,3.451101e-01,-9.642275e-02,-7.306024e-02,-7.060878e-01,6.283085e-02,-6.352651e-01,3.594279e-01,-8.109779e-01,4.145362e-01,-6.025883e-01,7.463398e-01,-7.205483e-01,6.237275e-01,-3.863711e-01,8.701647e-01,-2.661501e-01,7.123754e-01,2.725600e-04,7.959121e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-6.663253e-01,-4.488840e-01,-5.737206e-01,-5.333771e-01
51,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.351952e-03,-1.321939e-02,-7.639772e-01,3.531822e-01,-9.927568e-03,-1.077343e-02,-3.444052e-01,5.329954e-01,-6.473230e-01,7.291530e-02,1.784697e-02,-3.827523e-03,-7.641225e-01,3.528047e-01,-6.650871e-01,-4.479749e-01,-9.294316e-02,6.362009e-02,-1.684970e-02,-1.508340e-02,-1.059814e-01,-1.046989e-01,-9.000483e-02,-7.082093e-02,-7.854356e-02,-9.186060e-02,-3.451512e-01,8.287065e-01,-7.627743e-01,3.534226e-01,-1.567020e-02,-2.203697e-02,-5.721693e-01,-5.323288e-01,-3.497029e-01,8.303975e-01,6.575290e-02,4.373109e-02,-3.443274e-01,8.287075e-01,-2.357730e-02,-2.132716e-02,-1.129298e-01,-1.028315e-01,-3.488619e-01,8.239131e-01,-3.446892e-01,8.287206e-01,-7.638507e-01,3.543433e-01,-7.635352e-01,3.545366e-01,-1.024146e-01,-1.042694e-01,-7.638979e-01,3.539210e-01,-3.459850e-01,8.290282e-01,-2.264759e-01,7.843238e-01,-8.816532e-01,3.451101e-01,-9.642275e-02,-7.306024e-02,-7.060878e-01,6.283085e-02,-6.352651e-01,3.594279e-01,-8.109779e-01,4.145362e-01,-6.025883e-01,7.463398e-01,-7.205483e-01,6.237275e-01,-3.863711e-01,8.701647e-01,-2.661501e-01,7.123754e-01,2.725600e-04,7.959121e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-6.663253e-01,-4.488840e-01,-5.737206e-01,-5.333771e-01
52,-1,-1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,-1,-1,2,2,2,2,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.786806e-02,4.791661e-02,-7.639847e-01,3.537915e-01,1.828249e-01,1.410671e-01,-3.835968e-01,6.570833e-01,-7.000678e-01,1.757490e-01,2.299192e-01,2.004305e-01,-7.644044e-01,3.548827e-01,-5.983544e-01,-3.874009e-01,-1.391954e-01,1.747101e-01,4.682749e-02,4.519704e-02,-1.276615e-01,-1.308111e-01,-7.340037e-02,-5.714739e-02,-6.208467e-02,-7.409048e-02,-3.432515e-01,8.275835e-01,-7.113142e-01,3.105294e-01,1.977255e-02,1.186549e-02,-5.285298e-01,-4.717940e-01,-3.507717e-01,8.140992e-01,1.007478e-01,9.300258e-02,-3.401580e-01,8.089235e-01,6.438128e-03,1.955393e-03,-2.534959e-01,-7.572771e-02,-3.453609e-01,8.404600e-01,-3.415956e-01,8.060466e-01,-7.266856e-01,3.346834e-01,-7.138188e-01,3.102719e-01,-1.199350e-01,-1.170115e-01,-7.656244e-01,3.542189e-01,-3.455895e-01,8.283617e-01,-2.296519e-01,7.843962e-01,-8.465688e-01,2.915758e-01,-1.236224e-01,-1.221734e-01,-6.737410e-01,6.695842e-02,-6.078812e-01,3.291054e-01,-7.531419e-01,3.534222e-01,-5.594792e-01,6.879445e-01,-6.164269e-01,5.502318e-01,-3.553272e-01,8.315059e-01,-2.503854e-01,6.476499e-01,-2.386219e-02,7.861341e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-5.995658e-01,-3.882475e-01,-5.300077e-01,-4.727502e-01
53,0,0,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.394660e-01,7.410606e-01,-7.637076e-01,3.545417e-01,3.381993e-01,3.898566e-01,-3.470268e-01,8.438174e-01,-7.480485e-01,3.130314e-01,4.190792e-01,5.291037e-01,-7.644833e-01,3.561042e-01,-5.401463e-01,-3.199606e-01,-3.473711e-01,8.103207e-01,-4.239672e-01,4.441927e-01,-6.752128e-01,2.673182e-01,-5.349629e-02,-3.980953e-02,-4.081489e-02,-5.280821e-02,-3.467472e-01,8.287297e-01,-6.654200e-01,2.795836e-01,6.359376e-02,5.553469e-02,-4.479439e-01,-4.167429e-01,-3.556872e-01,8.069172e-01,-3.715670e-01,7.918552e-01,-3.435143e-01,8.010621e-01,4.556525e-02,3.571110e-02,-6.701041e-01,2.667792e-01,-3.446018e-01,8.297381e-01,-3.492820e-01,7.938870e-01,-6.917796e-01,3.177701e-01,-6.668439e-01,2.744057e-01,-6.758760e-01,2.584151e-01,-7.661497e-01,3.546878e-01,-3.445666e-01,8.286225e-01,-2.318260e-01,7.867257e-01,-8.114232e-01,2.473680e-01,-6.291616e-01,9.043957e-02,-6.401131e-01,9.259324e-02,-4.926947e-01,2.587545e-01,-6.584491e-01,3.298335e-01,-4.524185e-01,5.433960e-01,-5.846357e-01,4.959840e-01,-3.670553e-01,7.767148e-01,-1.881162e-01,5.755422e-01,-6.053343e-02,7.868017e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-5.410806e-01,-3.211924e-01,-4.488272e-01,-4.186536e-01
54,1,1,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.266869e-01,7.817762e-01,-7.705856e-01,3.530726e-01,3.909158e-01,4.281025e-01,-3.468759e-01,8.351773e-01,-7.549161e-01,3.298160e-01,4.689179e-01,5.743005e-01,-7.637987e-01,3.551896e-01,-2.057586e-01,-1.647447e-01,-3.463956e-01,8.144779e-01,-3.970369e-01,4.564664e-01,-7.268517e-01,2.923723e-01,-9.186625e-03,-7.840879e-03,1.900690e-03,-5.946020e-03,-1.406903e-01,7.490279e-01,-1.192233e-01,-1.037812e-01,8.383032e-02,7.649364e-02,-1.610602e-01,-2.046435e-01,1.163857e-01,1.205664e-01,-3.565485e-01,8.111563e-01,1.204388e-01,1.239100e-01,6.484282e-02,5.091711e-02,-7.156699e-01,3.054646e-01,-3.452027e-01,8.294308e-01,1.060483e-01,2.686634e-01,-1.682895e-01,1.413438e-01,-1.105637e-01,-8.284219e-02,-7.143064e-01,2.922036e-01,-5.981930e-01,3.734920e-01,-3.533163e-01,8.308542e-01,-1.581427e-02,1.554779e-01,-4.934942e-01,-6.380620e-02,-6.429055e-01,6.896264e-02,-8.858336e-02,-9.272636e-02,-9.033012e-02,-8.868940e-02,-1.338885e-02,-1.862225e-02,-1.437790e-02,-1.450035e-02,4.322987e-02,3.786684e-02,4.467087e-02,4.416716e-02,1.838719e-01,1.653397e-01,1.772742e-01,1.869650e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-2.066751e-01,-1.660754e-01,-1.617974e-01,-2.065527e-01
55,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.247087e-01,7.894137e-01,-7.656678e-01,3.538887e-01,4.549506e-01,4.612477e-01,-3.459265e-01,8.287785e-01,-7.639772e-01,3.532639e-01,5.227808e-01,6.243760e-01,-7.636252e-01,3.541526e-01,1.099652e-02,8.950918e-03,-3.477449e-01,8.299846e-01,-3.530722e-01,4.340744e-01,-7.798520e-01,3.349353e-01,2.478914e-02,1.983223e-02,3.112909e-02,2.857522e-02,-9.483409e-02,7.292374e-01,-1.060058e-01,-9.540213e-02,1.006805e-01,9.430832e-02,1.341601e-02,1.250269e-02,9.263691e-02,9.347253e-02,-3.573457e-01,8.376697e-01,9.544712e-02,9.887792e-02,8.146770e-02,6.381153e-02,-7.639387e-01,3.509399e-01,-3.452398e-01,8.287059e-01,1.074419e-01,1.597646e-01,-6.761391e-02,1.079271e-01,-9.016636e-02,-8.436565e-02,-7.623633e-01,3.365338e-01,-5.231484e-01,3.613953e-01,-3.556391e-01,8.318886e-01,-1.691076e-03,9.384272e-02,-4.167325e-01,-1.441350e-01,-6.436756e-01,4.803530e-02,6.824859e-03,5.576813e-03,7.851464e-03,7.597091e-03,7.114749e-03,5.773552e-03,7.592579e-03,7.749225e-03,1.644963e-02,1.289158e-02,1.600723e-02,1.759938e-02,9.497282e-02,7.200658e-02,8.241883e-02,9.855175e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,1.008723e-02,7.489180e-03,1.280357e-02,1.056685e-02
56,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.247088e-01,7.894136e-01,-7.656678e-01,3.538887e-01,4.549506e-01,4.612476e-01,-3.459265e-01,8.287785e-01,-7.639772e-01,3.532639e-01,5.227808e-01,6.243760e-01,-7.636252e-01,3.541526e-01,1.099652e-02,8.950917e-03,-3.477449e-01,8.299846e-01,-3.530721e-01,4.340743e-01,-7.798520e-01,3.349354e-01,2.478914e-02,1.983223e-02,3.112909e-02,2.857522e-02,-9.483416e-02,7.292375e-01,-1.060058e-01,-9.540213e-02,1.006805e-01,9.430832e-02,1.341601e-02,1.250269e-02,9.263691e-02,9.347253e-02,-3.573457e-01,8.376697e-01,9.544712e-02,9.887793e-02,8.146770e-02,6.381153e-02,-7.639387e-01,3.509399e-01,-3.452398e-01,8.287059e-01,1.074419e-01,1.597646e-01,-6.761390e-02,1.079273e-01,-9.016636e-02,-8.436564e-02,-7.623633e-01,3.365338e-01,-5.231486e-01,3.613954e-01,-3.556390e-01,8.318886e-01,-1.691076e-03,9.384272e-02,-4.167325e-01,-1.441350e-01,-6.436755e-01,4.803521e-02,6.824859e-03,5.576813e-03,7.851464e-03,7.597090e-03,7.114749e-03,5.773552e-03,7.592579e-03,7.749225e-03,1.644963e-02,1.289158e-02,1.600723e-02,1.759938e-02,9.497282e-02,7.200658e-02,8.241883e-02,9.855175e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,1.008722e-02,7.489180e-03,1.280357e-02,1.056685e-02
57,2,2,1,1,-1,-1,1,1,1,1,-1,-1,1,1,-1,-1,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-4.820231e-01,8.013642e-01,-7.057019e-01,3.129673e-01,8.108557e-02,2.738258e-01,-3.441420e-01,8.062976e-01,-7.265173e-01,3.323936e-01,2.827183e-01,3.536400e-01,-7.159192e-01,3.080424e-01,1.398642e-01,1.313827e-01,-3.486466e-01,8.294917e-01,-4.504403e-01,4.044646e-01,-7.890866e-01,3.137672e-01,7.360542e-02,7.018404e-02,9.014387e-02,8.161907e-02,-7.466432e-02,6.787728e-01,-1.063475e-01,-9.595281e-02,1.320868e-01,1.163632e-01,1.397230e-01,1.425672e-01,9.244320e-02,9.322074e-02,-3.656465e-01,8.477066e-01,9.512475e-02,9.851944e-02,7.189466e-02,8.404854e-02,-7.656283e-01,3.495587e-01,-3.439158e-01,8.099965e-01,1.072333e-01,1.573711e-01,-7.373109e-02,6.828420e-02,-9.116697e-02,-8.650692e-02,-7.609753e-01,3.263863e-01,-4.583298e-01,2.941478e-01,-3.423477e-01,8.098805e-01,-1.816160e-03,9.369075e-02,-4.169023e-01,-1.443643e-01,-6.656046e-01,2.337116e-02,2.367413e-01,1.891149e-01,1.934726e-01,2.385140e-01,4.329152e-02,3.572437e-02,3.819639e-02,4.417429e-02,2.739443e-02,2.263445e-02,2.597762e-02,2.862697e-02,9.953056e-02,7.624160e-02,8.674520e-02,1.031418e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,1.390651e-01,1.300372e-01,1.392687e-01,1.407989e-01
58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,-2,-2,0,0,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.647639e-01,7.325780e-01,-6.569917e-01,2.907432e-01,-7.184974e-01,4.482219e-01,-3.486787e-01,7.934079e-01,-6.882778e-01,3.168121e-01,-2.624007e-01,7.298555e-01,-6.777116e-01,2.674946e-01,-2.488848e-01,5.649072e-01,-3.515067e-01,8.369150e-01,-7.781128e-01,3.608389e-01,-8.117004e-01,2.482338e-01,-5.245427e-01,5.379836e-01,-3.021636e-01,8.142399e-01,-6.056340e-03,5.533408e-01,-1.062807e-01,-9.590146e-02,-3.564560e-01,8.077129e-01,-9.603838e-02,7.747268e-01,9.253269e-02,9.323325e-02,-3.879029e-01,8.061038e-01,9.486396e-02,9.719669e-02,-6.365116e-01,5.006106e-01,-7.653155e-01,3.435253e-01,-3.568577e-01,8.058299e-01,1.005414e-01,1.048631e-01,-7.085735e-02,8.706964e-02,-9.110288e-02,-8.613133e-02,-7.579424e-01,2.864785e-01,-4.123500e-01,2.850008e-01,-2.679782e-01,7.865768e-01,-1.708099e-03,9.379849e-02,-4.168245e-01,-1.442899e-01,-7.025834e-01,-2.362849e-02,4.051465e-01,4.296816e-01,3.286956e-01,5.750070e-01,8.072469e-02,6.898677e-02,6.389634e-02,8.071679e-02,3.722761e-02,3.192197e-02,3.327833e-02,3.775553e-02,1.030448e-01,7.970117e-02,8.951290e-02,1.064104e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-2.495211e-01,5.638053e-01,-9.626563e-02,7.732438e-01
59,2,2,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,2,2,2,2,2,2,1,1,1,1,-1,-1,-2,-2,1,1,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.930670e-01,7.075167e-01,-1.081020e-01,-1.050063e-01,-7.550076e-01,4.544354e-01,1.048091e-01,2.687992e-01,-1.691627e-01,1.398787e-01,-2.950272e-01,7.304994e-01,-1.101634e-01,-8.293262e-02,-3.020132e-01,6.425605e-01,-1.448580e-01,7.586191e-01,-7.983835e-01,3.095925e-01,-8.106521e-01,2.436677e-01,-6.166820e-01,6.281102e-01,-2.895815e-01,8.366786e-01,1.298094e-01,1.158706e-01,-1.072146e-01,-9.742659e-02,-3.599883e-01,8.108064e-01,-5.922818e-02,7.661178e-01,9.163269e-02,9.184672e-02,-3.989958e-01,7.996716e-01,9.262933e-02,9.344750e-02,-7.166845e-01,5.494496e-01,-5.973406e-01,3.618818e-01,1.199856e-01,1.233092e-01,9.379014e-02,7.679778e-02,-8.988921e-02,-6.316819e-02,-9.387427e-02,-9.213737e-02,-7.653548e-01,2.835558e-01,-1.288513e-01,-1.003510e-01,1.194906e-01,1.196360e-01,-2.147700e-03,9.318750e-02,-4.172550e-01,-1.448982e-01,-6.991986e-01,-4.584116e-02,4.826039e-01,5.319956e-01,3.896838e-01,6.269630e-01,9.383681e-02,8.149407e-02,7.351442e-02,9.265154e-02,4.111061e-02,3.564090e-02,3.629475e-02,4.137646e-02,1.045990e-01,8.122398e-02,9.079028e-02,1.078776e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.020681e-01,6.417495e-01,-5.879889e-02,7.648950e-01
60,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.358660e-01,6.751343e-01,-9.007775e-02,-8.923010e-02,-8.160629e-01,4.798206e-01,1.070929e-01,1.600991e-01,-6.785400e-02,1.058133e-01,-3.310149e-01,7.475133e-01,-8.754054e-02,-8.342520e-02,-3.245360e-01,7.060093e-01,-9.826297e-02,7.404195e-01,-8.251432e-01,2.733482e-01,-8.105893e-01,2.379252e-01,-6.928715e-01,7.199241e-01,-2.879278e-01,8.624139e-01,9.338706e-02,9.367862e-02,-1.072911e-01,-9.754042e-02,-3.724590e-01,8.217559e-01,-1.346197e-02,7.837761e-01,9.141709e-02,9.151409e-02,-4.049920e-01,7.864440e-01,9.208906e-02,9.255403e-02,-8.307205e-01,6.030152e-01,-5.214028e-01,3.486214e-01,9.614521e-02,9.898902e-02,9.288539e-02,9.314311e-02,-9.178077e-02,-9.131222e-02,-9.406389e-02,-9.255194e-02,-7.608000e-01,2.816113e-01,-9.095213e-02,-9.058156e-02,9.410280e-02,9.481350e-02,-2.253273e-03,9.304061e-02,-4.172963e-01,-1.449524e-01,-6.967361e-01,-6.174008e-02,5.436814e-01,5.980687e-01,4.529082e-01,6.767559e-01,1.049744e-01,9.210244e-02,8.217347e-02,1.028759e-01,4.426093e-02,3.858603e-02,3.887960e-02,4.439205e-02,1.058300e-01,8.241198e-02,9.183349e-02,1.090586e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-3.242423e-01,7.054084e-01,-1.268640e-02,7.829035e-01
61,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-8.358422e-01,6.751533e-01,-8.994589e-02,-8.913124e-02,-8.160692e-01,4.798447e-01,1.071360e-01,1.601163e-01,-6.781124e-02,1.058264e-01,-3.309888e-01,7.475136e-01,-8.746516e-02,-8.336739e-02,-3.245296e-01,7.060115e-01,-9.821522e-02,7.404121e-01,-8.251410e-01,2.733785e-01,-8.105912e-01,2.379378e-01,-6.928616e-01,7.199339e-01,-2.879026e-01,8.624129e-01,9.363953e-02,9.385833e-02,-1.016310e-01,-9.480490e-02,-3.724287e-01,8.217564e-01,-1.344671e-02,7.837742e-01,9.700515e-02,9.423490e-02,-4.049705e-01,7.864571e-01,9.358035e-02,9.343710e-02,-8.307127e-01,6.030373e-01,-5.213569e-01,3.486236e-01,9.622034e-02,9.904669e-02,9.344079e-02,9.351003e-02,-9.122529e-02,-9.094515e-02,-9.257023e-02,-9.166856e-02,-7.607870e-01,2.816308e-01,-9.069943e-02,-9.040158e-02,9.423438e-02,9.491208e-02,1.069778e-01,1.084216e-01,-3.084202e-01,-1.293743e-01,-6.967384e-01,-6.171902e-02,5.436874e-01,5.980729e-01,4.529169e-01,6.767623e-01,1.049761e-01,9.210416e-02,8.217429e-02,1.028773e-01,4.426058e-02,3.858604e-02,3.887799e-02,4.439118e-02,1.058284e-01,8.241088e-02,9.183056e-02,1.090564e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-3.242403e-01,7.054062e-01,-1.267597e-02,7.828968e-01
