#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,driver_0024a,driver_0024b,driver_0026a,driver_0026b,Out_0014a,Out_0014b,Out_0008a,Out_0008b,Out_0021a,Out_0021b,Out_0002a,Out_0002b
215,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.821791e-02,-8.435775e-02,8.540280e-02,6.217103e-02,-4.887378e-01,-5.141283e-01,7.352665e-01,-1.519076e-01,8.356131e-01,-4.205621e-01,4.608408e-01,1.486120e-01,4.055959e-01,-7.619914e-01,-9.067859e-02,-7.323924e-02,9.208379e-02,-9.224120e-02,5.480536e-01,-3.524370e-01,-5.639076e-01,-6.497235e-01,8.288909e-01,-3.472614e-01,6.708049e-01,5.015091e-01,-1.105735e-01,-1.032913e-01,3.595974e-01,-7.705151e-01,-9.045342e-02,-1.075376e-01,8.329947e-01,-3.635091e-01,9.209647e-02,-6.536568e-01,6.192294e-01,3.799056e-01,3.995101e-01,-4.781384e-01,1.064270e-01,9.784550e-02,3.562062e-01,-7.643234e-01,-3.566604e-02,-3.263363e-02,-2.870380e-02,-2.395450e-02,-1.838102e-02,-1.700561e-02,-1.523481e-02,-1.319488e-02,-2.104342e-02,-2.153957e-02,-1.991414e-02,-1.650529e-02,-8.420012e-02,-9.920804e-02,-9.541523e-02,-7.314900e-02,3.327139e-02,3.061493e-02,2.626712e-02,2.044390e-02,1.686688e-02,1.611856e-02,1.426773e-02,1.150113e-02,2.000453e-02,2.122819e-02,1.960534e-02,1.550915e-02,8.434095e-02,1.003083e-01,9.652596e-02,7.333133e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.099854e-01,-1.028521e-01,-9.032507e-02,-7.276798e-02,1.056683e-01,9.724243e-02,8.489596e-02,6.159575e-02
216,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.821799e-02,-8.435763e-02,8.540281e-02,6.217105e-02,-4.887379e-01,-5.141281e-01,7.352662e-01,-1.519073e-01,8.356131e-01,-4.205622e-01,4.608409e-01,1.486122e-01,4.055960e-01,-7.619911e-01,-9.067858e-02,-7.323922e-02,9.208454e-02,-9.223616e-02,5.480476e-01,-3.524304e-01,-5.639076e-01,-6.497235e-01,8.288879e-01,-3.472617e-01,6.708049e-01,5.015091e-01,-1.105735e-01,-1.032913e-01,3.595973e-01,-7.705150e-01,-9.045320e-02,-1.075364e-01,8.329948e-01,-3.635091e-01,9.209267e-02,-6.536530e-01,6.192294e-01,3.799057e-01,3.995097e-01,-4.781379e-01,1.064270e-01,9.784550e-02,3.562065e-01,-7.643235e-01,-3.566604e-02,-3.263363e-02,-2.870380e-02,-2.395450e-02,-1.838102e-02,-1.700561e-02,-1.523481e-02,-1.319488e-02,-2.104342e-02,-2.153958e-02,-1.991414e-02,-1.650529e-02,-8.420012e-02,-9.920804e-02,-9.541523e-02,-7.314900e-02,3.327139e-02,3.061493e-02,2.626712e-02,2.044391e-02,1.686688e-02,1.611856e-02,1.426773e-02,1.150113e-02,2.000453e-02,2.122819e-02,1.960534e-02,1.550915e-02,8.434095e-02,1.003083e-01,9.652596e-02,7.333133e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.099854e-01,-1.028521e-01,-9.032507e-02,-7.276796e-02,1.056683e-01,9.724243e-02,8.489596e-02,6.159576e-02
217,-2,-2,-1,-1,-1,-1,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,1,1,-1,-1,1,1,-1,-1,-1,-1,2,2,-2,-2,2,2,1,1,-1,-1,2,2,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.879739e-02,-8.392334e-02,2.225433e-01,1.589023e-01,-7.456855e-02,-4.087838e-01,7.916475e-01,-2.367975e-01,8.384748e-01,-4.857265e-01,4.620002e-01,1.512242e-01,4.070982e-01,-8.170530e-01,-1.044105e-01,-2.236710e-01,1.001750e-01,-4.017844e-02,4.944214e-01,-2.958064e-01,-3.679901e-01,-3.846817e-01,7.961454e-01,-3.561686e-01,5.268802e-01,1.308237e-01,-2.308637e-01,-2.176974e-01,3.398737e-01,-7.592986e-01,-9.153796e-02,-1.176279e-01,8.457552e-01,-3.802157e-01,7.190170e-02,-6.118848e-01,4.126569e-01,1.289482e-01,5.010904e-01,-5.494085e-01,2.449986e-01,1.922698e-01,3.296075e-01,-7.283185e-01,-2.746293e-01,-3.191601e-01,-2.914827e-01,-2.497366e-01,-5.744355e-02,-6.330681e-02,-6.054859e-02,-5.043284e-02,-3.369917e-02,-3.561745e-02,-3.385004e-02,-2.881220e-02,-8.967288e-02,-1.050549e-01,-1.012259e-01,-7.851986e-02,2.325165e-01,2.739554e-01,2.676289e-01,2.071350e-01,4.802463e-02,5.344923e-02,5.101520e-02,4.120631e-02,2.958201e-02,3.193808e-02,3.018392e-02,2.474372e-02,8.824100e-02,1.044928e-01,1.006714e-01,7.712491e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-2.303637e-01,-2.172934e-01,-1.041586e-01,-2.233614e-01,2.443660e-01,1.918220e-01,2.221989e-01,1.586509e-01
218,-2,-2,0,0,0,0,2,2,2,2,-2,-2,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,2,2,0,0,0,0,2,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.877920e-02,-8.443314e-02,7.627397e-01,-1.030195e-01,4.844731e-01,-6.263231e-01,8.578773e-01,-4.651552e-01,8.239038e-01,-7.678554e-01,4.623263e-01,1.517949e-01,4.182257e-01,-8.599275e-01,2.275975e-01,-5.732199e-01,1.015389e-01,-3.309319e-02,4.833029e-01,-2.990829e-01,-2.387820e-01,-4.858498e-01,7.882862e-01,-3.631405e-01,8.102050e-01,-5.296060e-01,-2.688398e-01,-4.492051e-01,3.230738e-01,-7.454334e-01,-9.400134e-02,-1.357245e-01,8.594010e-01,-3.708603e-01,8.826888e-02,-5.956256e-01,8.447265e-01,-2.704774e-01,7.248859e-01,-6.497007e-01,6.919696e-01,-2.851582e-01,3.075685e-01,-6.959197e-01,-5.069484e-01,-5.879087e-01,-4.665086e-01,-5.298534e-01,-9.365565e-02,-1.052141e-01,-1.014469e-01,-8.731140e-02,-4.441552e-02,-4.758678e-02,-4.587308e-02,-3.974943e-02,-9.415339e-02,-1.098855e-01,-1.060887e-01,-8.309725e-02,5.129385e-01,4.358774e-01,5.810656e-01,3.286104e-01,8.064370e-02,8.894739e-02,8.399665e-02,6.308881e-02,3.786231e-02,4.055765e-02,3.792531e-02,3.065238e-02,9.107997e-02,1.073483e-01,1.032640e-01,7.924060e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-2.686737e-01,-4.482596e-01,2.271522e-01,-5.725607e-01,6.912184e-01,-2.849777e-01,7.626472e-01,-1.026532e-01
219,-2,-2,1,1,1,1,2,2,2,2,-2,-2,2,2,1,1,-2,-2,-1,-1,1,1,-1,-1,1,1,1,1,2,2,-2,-2,2,2,-1,-1,1,1,2,2,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5.014725e-02,-8.100041e-02,7.673744e-01,-7.258828e-02,6.018127e-01,-6.698142e-01,8.684076e-01,-5.012150e-01,8.953417e-01,-7.600737e-01,4.636080e-01,1.550402e-01,5.828869e-01,-9.281161e-01,2.926173e-01,-6.173799e-01,1.131379e-01,8.387276e-02,1.341777e-01,1.094235e-01,7.229574e-03,-6.762625e-01,1.800594e-01,-1.421011e-01,8.284768e-01,-5.813464e-01,-1.160199e-01,-6.231462e-01,1.952082e-01,-7.660374e-01,-8.310704e-02,-5.948676e-02,6.510472e-01,-3.699937e-01,-1.236719e-01,-1.056474e-01,8.558255e-01,-3.218482e-01,7.651717e-01,-6.476696e-01,7.012823e-01,-2.990833e-01,-6.846835e-02,-2.516051e-01,-4.911891e-01,-6.616437e-01,-5.179281e-01,-5.596528e-01,-9.021814e-02,-1.065171e-01,-1.053220e-01,-9.066406e-02,-4.243042e-02,-4.633375e-02,-4.524011e-02,-3.945966e-02,-9.291637e-02,-1.088598e-01,-1.052781e-01,-8.247175e-02,5.609086e-01,4.947121e-01,6.281899e-01,3.862365e-01,8.798081e-02,9.736182e-02,9.288186e-02,7.115004e-02,3.989364e-02,4.296102e-02,4.043582e-02,3.298417e-02,9.191827e-02,1.083092e-01,1.042715e-01,8.021473e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.159013e-01,-6.222453e-01,2.921017e-01,-6.168320e-01,7.004036e-01,-2.988830e-01,7.668898e-01,-7.233245e-02
220,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.972854e-02,-8.172008e-02,7.862794e-01,-5.845857e-02,7.045232e-01,-7.139564e-01,8.742912e-01,-5.522902e-01,8.765237e-01,-7.818120e-01,4.628428e-01,1.538180e-01,6.424884e-01,-9.077429e-01,3.263347e-01,-6.591791e-01,1.117235e-01,9.968894e-02,9.395403e-02,8.839159e-02,8.502076e-02,-7.338604e-01,7.348812e-02,-8.628544e-02,8.401066e-01,-6.582408e-01,-1.066722e-01,-6.752482e-01,1.019072e-01,-7.166536e-01,-8.535696e-02,-8.722311e-02,5.261794e-01,-3.254365e-01,-8.869724e-02,-9.002152e-02,8.811874e-01,-3.928807e-01,8.160746e-01,-6.502891e-01,7.221649e-01,-3.131150e-01,-9.257360e-02,-1.123930e-01,-5.309977e-01,-7.141153e-01,-5.706951e-01,-6.031200e-01,-9.479314e-02,-1.128691e-01,-1.121185e-01,-9.638531e-02,-4.316374e-02,-4.752704e-02,-4.665412e-02,-4.083307e-02,-9.301164e-02,-1.091141e-01,-1.056352e-01,-8.286790e-02,6.001054e-01,5.458529e-01,6.694398e-01,4.354781e-01,9.384975e-02,1.043687e-01,9.975130e-02,7.722277e-02,4.114042e-02,4.451137e-02,4.205586e-02,3.445056e-02,9.229150e-02,1.087791e-01,1.047793e-01,8.070173e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.065630e-01,-6.743578e-01,3.257704e-01,-6.586716e-01,7.212641e-01,-3.128476e-01,7.857304e-01,-5.815742e-02
221,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.972855e-02,-8.172007e-02,7.862794e-01,-5.845857e-02,7.045232e-01,-7.139563e-01,8.742912e-01,-5.522902e-01,8.765223e-01,-7.818121e-01,4.628428e-01,1.538180e-01,6.424888e-01,-9.077429e-01,3.263347e-01,-6.591791e-01,1.117235e-01,9.968897e-02,9.395407e-02,8.839170e-02,8.502080e-02,-7.338604e-01,7.348844e-02,-8.628329e-02,8.401069e-01,-6.582408e-01,-1.066721e-01,-6.752483e-01,1.019059e-01,-7.166523e-01,-8.535695e-02,-8.722309e-02,5.261770e-01,-3.254340e-01,-8.869721e-02,-9.002147e-02,8.811874e-01,-3.928807e-01,8.160747e-01,-6.502891e-01,7.221649e-01,-3.131149e-01,-9.257352e-02,-1.123926e-01,-5.309977e-01,-7.141153e-01,-5.706951e-01,-6.031200e-01,-9.479314e-02,-1.128691e-01,-1.121185e-01,-9.638531e-02,-4.316375e-02,-4.752704e-02,-4.665412e-02,-4.083307e-02,-9.301164e-02,-1.091141e-01,-1.056352e-01,-8.286790e-02,6.001054e-01,5.458529e-01,6.694398e-01,4.354781e-01,9.384974e-02,1.043687e-01,9.975130e-02,7.722277e-02,4.114041e-02,4.451137e-02,4.205586e-02,3.445056e-02,9.229150e-02,1.087791e-01,1.047793e-01,8.070173e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-1.065630e-01,-6.743578e-01,3.257704e-01,-6.586717e-01,7.212641e-01,-3.128476e-01,7.857304e-01,-5.815742e-02
222,-2,-2,2,2,2,2,1,1,1,1,-2,-2,1,1,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,1,1,-2,-2,1,1,-2,-2,2,2,1,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.971795e-02,-8.173129e-02,7.882987e-01,-6.954584e-02,7.300177e-01,-6.813483e-01,8.154844e-01,-5.575707e-01,7.891553e-01,-7.828808e-01,4.628963e-01,1.539126e-01,6.165200e-01,-8.068266e-01,3.334767e-01,-6.553593e-01,1.118980e-01,1.000304e-01,9.468272e-02,9.017048e-02,1.218430e-01,-7.052662e-01,7.909686e-02,-5.013532e-02,8.102896e-01,-6.764237e-01,-8.749108e-02,-6.779019e-01,8.481974e-02,-6.321222e-01,-8.537085e-02,-8.724978e-02,4.886679e-01,-2.975187e-01,-8.878370e-02,-9.038499e-02,8.704577e-01,-4.158866e-01,7.904492e-01,-6.227575e-01,7.192400e-01,-3.191112e-01,-9.426875e-02,-1.216697e-01,-5.216043e-01,-7.080849e-01,-5.652931e-01,-5.996769e-01,-9.273883e-02,-1.109175e-01,-1.104997e-01,-9.512912e-02,-4.241792e-02,-4.677677e-02,-4.595984e-02,-4.023368e-02,-9.265447e-02,-1.087533e-01,-1.052896e-01,-8.255263e-02,5.973478e-01,5.417133e-01,6.654309e-01,4.299905e-01,9.279056e-02,1.031821e-01,9.856732e-02,7.615750e-02,4.069578e-02,4.404668e-02,4.159985e-02,3.403553e-02,9.207393e-02,1.085581e-01,1.045646e-01,8.050330e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.736505e-02,-6.769917e-01,3.329148e-01,-6.548378e-01,7.183215e-01,-3.188488e-01,7.877103e-01,-6.927725e-02
223,-2,-2,2,2,2,2,0,0,0,0,-2,-2,0,0,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,0,0,-2,-2,0,0,-2,-2,2,2,0,0,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.967098e-02,-8.180172e-02,7.904531e-01,-7.687011e-02,7.463151e-01,-6.561658e-01,7.595137e-01,-5.791758e-01,6.999863e-01,-7.763103e-01,4.628959e-01,1.539171e-01,6.069537e-01,-7.016509e-01,3.395405e-01,-6.520704e-01,1.119136e-01,1.000727e-01,9.479338e-02,9.047143e-02,1.436867e-01,-6.789979e-01,7.996522e-02,-4.570031e-02,7.515577e-01,-7.011705e-01,-7.434735e-02,-6.775247e-01,1.103064e-01,-5.739289e-01,-8.548459e-02,-8.745068e-02,4.793555e-01,-2.903612e-01,-8.918347e-02,-9.132500e-02,8.710875e-01,-4.310340e-01,7.891905e-01,-5.909207e-01,7.148373e-01,-3.272736e-01,-9.721574e-02,-1.417175e-01,-5.146626e-01,-7.031436e-01,-5.606763e-01,-5.967775e-01,-9.115215e-02,-1.094085e-01,-1.092118e-01,-9.411378e-02,-4.182670e-02,-4.618427e-02,-4.541053e-02,-3.975827e-02,-9.237014e-02,-1.084680e-01,-1.050174e-01,-8.230494e-02,5.939451e-01,5.366684e-01,6.616417e-01,4.259444e-01,9.161684e-02,1.019114e-01,9.740228e-02,7.520149e-02,4.022886e-02,4.356771e-02,4.114550e-02,3.363755e-02,9.185058e-02,1.083332e-01,1.043493e-01,8.030786e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-7.421013e-02,-6.766010e-01,3.389812e-01,-6.515303e-01,7.139042e-01,-3.270152e-01,7.898378e-01,-7.662537e-02
224,-2,-2,2,2,2,2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-1,-1,-2,-2,-1,-1,-2,-2,2,2,-1,-1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.971006e-02,-8.170116e-02,8.039584e-01,-1.385782e-01,7.144334e-01,-3.232768e-01,1.279740e-01,-3.446249e-01,4.546658e-02,-3.551547e-01,4.632636e-01,1.544983e-01,2.042935e-01,-6.191339e-02,4.005928e-01,-5.563255e-01,1.128658e-01,1.017011e-01,9.774091e-02,9.635803e-02,2.777630e-01,-4.468171e-01,9.582272e-02,7.860004e-02,4.178838e-01,-7.801111e-01,1.405535e-02,-6.515620e-01,-1.195577e-01,-6.306007e-02,-8.525709e-02,-8.694379e-02,1.340509e-01,1.094881e-01,-8.800792e-02,-8.828512e-02,6.141932e-01,-5.494402e-01,3.658030e-01,-4.537355e-02,6.248845e-01,-3.957360e-01,-8.671490e-02,-6.062599e-02,-4.628161e-01,-6.568044e-01,-5.083236e-01,-5.539120e-01,-7.803493e-02,-9.501189e-02,-9.495967e-02,-8.181740e-02,-3.670869e-02,-4.061188e-02,-3.982892e-02,-3.460068e-02,-8.986193e-02,-1.057970e-01,-1.023255e-01,-7.973347e-02,5.611188e-01,4.912444e-01,6.287490e-01,3.915745e-01,8.100533e-02,9.070620e-02,8.698967e-02,6.637627e-02,3.619468e-02,3.939035e-02,3.716829e-02,3.016816e-02,8.994633e-02,1.064027e-01,1.025006e-01,7.864004e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.428369e-02,-6.505338e-01,4.000593e-01,-5.556246e-01,6.237740e-01,-3.955660e-01,8.031649e-01,-1.385082e-01
225,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.959481e-02,-8.185156e-02,7.347324e-01,-1.446610e-01,6.926901e-01,-1.789861e-01,-3.977324e-01,-4.510021e-01,-2.855790e-01,-5.301317e-01,4.632530e-01,1.544909e-01,3.650092e-01,3.678694e-01,4.054859e-01,-4.958816e-01,1.128584e-01,1.016771e-01,9.763901e-02,9.599280e-02,3.981113e-01,-3.419492e-01,9.508891e-02,9.246785e-02,2.142667e-01,-6.666865e-01,8.625274e-02,-6.232897e-01,-5.313445e-02,8.045687e-02,-8.545624e-02,-8.720503e-02,7.632920e-02,-1.276085e-02,-8.833217e-02,-8.863595e-02,4.135045e-01,-4.692338e-01,5.268647e-01,3.000021e-01,5.452096e-01,-4.177133e-01,-8.748406e-02,-8.146264e-02,-4.220881e-01,-6.273142e-01,-4.822104e-01,-5.206916e-01,-6.922890e-02,-8.557882e-02,-8.560021e-02,-7.353436e-02,-3.313544e-02,-3.686094e-02,-3.618209e-02,-3.131874e-02,-8.810848e-02,-1.039919e-01,-1.005606e-01,-7.809463e-02,5.143663e-01,4.561675e-01,6.086926e-01,3.805185e-01,7.138067e-02,8.206630e-02,8.012088e-02,6.151073e-02,3.291596e-02,3.621816e-02,3.439019e-02,2.794284e-02,8.845845e-02,1.049548e-01,1.011781e-01,7.750378e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.651169e-02,-6.222313e-01,4.051158e-01,-4.949892e-01,5.439902e-01,-4.176665e-01,7.338122e-01,-1.447220e-01
226,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.959481e-02,-8.185156e-02,7.347324e-01,-1.446610e-01,6.926901e-01,-1.789861e-01,-3.977324e-01,-4.510021e-01,-2.855790e-01,-5.301317e-01,4.632530e-01,1.544909e-01,3.650092e-01,3.678694e-01,4.054859e-01,-4.958816e-01,1.128584e-01,1.016771e-01,9.763901e-02,9.599280e-02,3.981113e-01,-3.419492e-01,9.508891e-02,9.246785e-02,2.142667e-01,-6.666865e-01,8.625274e-02,-6.232897e-01,-5.313445e-02,8.045687e-02,-8.545624e-02,-8.720503e-02,7.632920e-02,-1.276085e-02,-8.833217e-02,-8.863595e-02,4.135045e-01,-4.692338e-01,5.268647e-01,3.000021e-01,5.452096e-01,-4.177133e-01,-8.748406e-02,-8.146264e-02,-4.220881e-01,-6.273142e-01,-4.822104e-01,-5.206916e-01,-6.922890e-02,-8.557882e-02,-8.560021e-02,-7.353436e-02,-3.313544e-02,-3.686094e-02,-3.618209e-02,-3.131874e-02,-8.810848e-02,-1.039919e-01,-1.005606e-01,-7.809463e-02,5.143663e-01,4.561675e-01,6.086926e-01,3.805185e-01,7.138067e-02,8.206630e-02,8.012088e-02,6.151073e-02,3.291596e-02,3.621816e-02,3.439019e-02,2.794284e-02,8.845845e-02,1.049548e-01,1.011781e-01,7.750378e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,8.651169e-02,-6.222313e-01,4.051158e-01,-4.949892e-01,5.439902e-01,-4.176664e-01,7.338122e-01,-1.447220e-01
227,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.954624e-02,-8.191430e-02,6.872142e-01,-1.427483e-01,6.979181e-01,-1.726612e-01,-3.442557e-01,-4.003490e-01,-2.482260e-01,-4.824522e-01,4.632526e-01,1.544894e-01,3.483842e-01,3.122767e-01,3.572688e-01,-4.608549e-01,1.128533e-01,1.016621e-01,9.759938e-02,9.589702e-02,4.305128e-01,-3.819621e-01,9.488502e-02,9.217389e-02,1.863764e-01,-6.298086e-01,1.193782e-01,-6.307506e-01,-5.257876e-02,7.999880e-02,-8.553789e-02,-8.730978e-02,7.691669e-02,-3.305474e-03,-8.846007e-02,-8.877176e-02,3.893521e-01,-4.455638e-01,4.745426e-01,2.524344e-01,4.795736e-01,-3.467083e-01,-8.756847e-02,-8.133712e-02,-3.578116e-01,-5.719431e-01,-4.259373e-01,-4.580334e-01,-6.149886e-02,-7.659401e-02,-7.606915e-02,-6.493337e-02,-3.093418e-02,-3.438138e-02,-3.369100e-02,-2.910067e-02,-8.725560e-02,-1.030704e-01,-9.964087e-02,-7.724778e-02,4.443836e-01,4.057295e-01,5.551983e-01,3.289385e-01,6.376124e-02,7.308975e-02,7.101925e-02,5.408824e-02,3.080419e-02,3.387872e-02,3.209225e-02,2.595193e-02,8.766475e-02,1.041069e-01,1.003434e-01,7.674606e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.197019e-01,-6.296943e-01,3.570856e-01,-4.599352e-01,4.783425e-01,-3.467547e-01,6.862247e-01,-1.429012e-01
