#time,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0015a,driver_0015b,driver_0016a,driver_0016b,driver_0022a,driver_0022b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0003a,Out_0003b,Out_0006a,Out_0006b
111,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.288306e-01,-1.567226e-01,-6.767458e-01,-4.592153e-01,-1.844823e-01,-1.414259e-01,-9.889706e-02,-1.099771e-01,-5.560762e-01,-5.384516e-01,-1.843398e-01,-1.954498e-01,8.641996e-02,6.942372e-02,1.719913e-02,-1.755754e-01,8.648056e-01,-5.261463e-01,8.772448e-01,-7.969045e-01,8.246797e-01,-6.830084e-01,6.476918e-02,-6.532804e-01,8.294138e-01,-6.932449e-01,2.274817e-01,-6.945302e-01,9.583751e-02,-7.347332e-02,7.219128e-01,-3.759250e-01,-8.604886e-02,-9.196828e-02,7.999640e-01,-7.856491e-01,8.345503e-01,-3.262375e-01,6.145195e-01,-7.076217e-01,2.244836e-01,9.913345e-02,6.853834e-01,-6.039777e-01,6.898506e-01,-8.833123e-01,9.665503e-02,9.346040e-02,3.696302e-01,-8.027857e-01,7.618246e-01,-4.403336e-01,8.544468e-01,-5.942958e-01,2.206782e-01,-7.076105e-01,-7.065289e-01,5.987758e-02,-6.083451e-01,3.602510e-01,-8.102178e-01,4.129005e-01,-5.921117e-01,7.485737e-01,-7.204772e-01,6.229486e-01,-3.819605e-01,8.694473e-01,-2.661485e-01,7.121266e-01,2.975777e-03,7.955630e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-6.776906e-01,-4.599726e-01,-5.554089e-01,-5.390127e-01
112,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.981123e-02,-1.487745e-01,-6.127216e-01,-4.019534e-01,-1.753767e-01,-1.338953e-01,-9.911380e-02,-1.525640e-01,-5.181689e-01,-4.804129e-01,-1.760280e-01,-1.859375e-01,1.114025e-01,1.003154e-01,7.363525e-03,-1.622980e-01,8.076006e-01,-4.025599e-01,8.950024e-01,-7.594540e-01,7.995542e-01,-7.328626e-01,5.020059e-02,-6.316438e-01,7.172871e-01,-7.410666e-01,2.428099e-01,-6.294633e-01,1.349481e-01,-1.773483e-01,7.082655e-01,-3.672478e-01,-8.151587e-02,-1.152910e-01,7.471318e-01,-7.430174e-01,8.131130e-01,-3.234158e-01,5.673993e-01,-6.290423e-01,3.481500e-01,6.498847e-02,6.558782e-01,-5.472307e-01,6.250420e-01,-9.047341e-01,1.262800e-01,1.168401e-01,3.257617e-01,-7.758111e-01,7.241804e-01,-3.992550e-01,8.844533e-01,-5.874188e-01,1.806140e-01,-7.004082e-01,-6.766602e-01,6.201880e-02,-5.826006e-01,3.345439e-01,-7.528945e-01,3.500332e-01,-5.474840e-01,6.943348e-01,-6.150274e-01,5.481857e-01,-3.482816e-01,8.313595e-01,-2.501890e-01,6.467904e-01,-1.952328e-02,7.848451e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-6.135177e-01,-4.025791e-01,-5.175019e-01,-4.808542e-01
113,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.603854e-02,-1.243270e-01,-5.599755e-01,-3.380066e-01,-1.647991e-01,-1.252124e-01,2.717288e-01,-4.332411e-01,-4.176602e-01,-4.273234e-01,-1.595944e-01,-1.728715e-01,5.740934e-01,-3.991896e-02,7.129928e-02,-1.153581e-01,7.617843e-01,-2.823266e-01,8.985737e-01,-7.394166e-01,6.804567e-01,-8.569077e-01,4.639395e-02,-6.053783e-01,5.664513e-01,-6.939416e-01,2.823966e-01,-5.551417e-01,2.787109e-01,-6.959204e-01,6.821881e-01,-3.456821e-01,2.770963e-01,-6.471823e-01,6.890405e-01,-6.903058e-01,7.986819e-01,-3.419826e-01,5.026991e-01,-5.825120e-01,8.024096e-01,-3.813880e-01,5.536372e-01,-4.434515e-01,5.577880e-01,-9.227040e-01,7.931819e-01,-2.757195e-01,3.001830e-01,-7.331591e-01,7.406428e-01,-3.854650e-01,9.138038e-01,-6.699660e-01,1.486729e-01,-6.386789e-01,-6.349438e-01,8.848035e-02,-4.571080e-01,2.399371e-01,-6.597453e-01,3.274290e-01,-4.370403e-01,5.502682e-01,-5.868395e-01,4.940726e-01,-3.611450e-01,7.739778e-01,-1.884692e-01,5.762903e-01,-5.634833e-02,7.851667e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-5.606594e-01,-3.385859e-01,-4.171099e-01,-4.277798e-01
114,-2,-2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,1,1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.170247e-02,-9.743414e-02,-2.258251e-01,-1.830466e-01,-1.228385e-01,-9.498051e-02,3.001994e-01,-4.814425e-01,-1.471534e-01,-2.182305e-01,-1.208471e-01,-1.291298e-01,6.891985e-01,-9.530639e-02,1.332272e-01,4.771217e-03,3.310474e-01,2.417913e-01,6.867284e-01,-5.578294e-01,4.935032e-01,-8.031653e-01,-1.538228e-01,-9.941533e-02,-3.101486e-02,-5.039901e-01,5.729749e-02,-1.812223e-02,3.461163e-01,-7.299128e-01,3.027233e-01,9.270197e-02,3.103302e-01,-7.112084e-01,4.299985e-01,-2.815421e-02,1.899082e-01,-1.689851e-01,5.391231e-02,-1.643175e-01,8.189418e-01,-3.495243e-01,1.178876e-01,-8.414815e-02,2.744081e-01,-7.559256e-01,8.113618e-01,-3.488352e-01,-6.091667e-02,-2.576415e-01,6.779135e-03,-8.249249e-02,8.853755e-01,-4.375696e-01,-1.787910e-01,-3.254060e-01,-8.988810e-02,-9.853326e-02,-5.257630e-02,-9.635137e-02,-8.632786e-03,-2.424780e-02,1.126565e-02,-2.399408e-02,4.462946e-02,3.520710e-02,5.969827e-02,4.297421e-02,1.843333e-01,1.647929e-01,1.825738e-01,1.883815e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-2.261956e-01,-1.834064e-01,-1.473334e-01,-2.185331e-01
115,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.047987e-01,-7.644050e-02,-9.156401e-03,-8.761872e-03,-9.109975e-02,-6.890164e-02,3.655029e-01,-5.371674e-01,1.883563e-02,-3.530006e-03,-9.414251e-02,-9.733789e-02,7.314274e-01,-1.036366e-01,1.494714e-01,6.759458e-02,5.940313e-01,5.111547e-01,5.153914e-01,-3.943189e-01,4.177704e-01,-7.656605e-01,-1.448610e-01,-1.058376e-01,-4.973543e-01,-6.696640e-01,2.533698e-01,2.783150e-01,3.670376e-01,-7.666056e-01,2.655683e-01,1.205674e-01,3.530186e-01,-7.684161e-01,4.960047e-01,4.295119e-01,7.656692e-02,-9.343188e-02,-2.322879e-01,-3.438203e-01,8.385745e-01,-3.495015e-01,2.912194e-01,1.718364e-01,1.313372e-01,-6.506112e-01,8.317986e-01,-3.578528e-01,-9.075461e-02,-1.079460e-01,-3.139443e-01,-2.615770e-01,8.242523e-01,-3.971042e-01,-4.040992e-01,-6.047587e-01,2.972157e-03,2.025957e-04,3.804297e-02,1.125100e-02,6.888500e-03,4.098835e-03,1.849330e-02,1.112496e-02,1.701597e-02,1.251655e-02,2.119055e-02,1.990415e-02,9.558726e-02,7.206082e-02,8.519041e-02,1.000434e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.416780e-03,-9.051616e-03,1.868031e-02,-3.749922e-03
116,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.047985e-01,-7.644053e-02,-9.156402e-03,-8.761873e-03,-9.109975e-02,-6.890164e-02,3.655026e-01,-5.371671e-01,1.883562e-02,-3.530009e-03,-9.414252e-02,-9.733789e-02,7.314273e-01,-1.036365e-01,1.494714e-01,6.759458e-02,5.940312e-01,5.111547e-01,5.153919e-01,-3.943194e-01,4.177705e-01,-7.656605e-01,-1.448610e-01,-1.058376e-01,-4.973542e-01,-6.696640e-01,2.533698e-01,2.783150e-01,3.670376e-01,-7.666056e-01,2.655682e-01,1.205674e-01,3.530186e-01,-7.684159e-01,4.960049e-01,4.295118e-01,7.656687e-02,-9.343220e-02,-2.322879e-01,-3.438203e-01,8.385744e-01,-3.495015e-01,2.912194e-01,1.718364e-01,1.313375e-01,-6.506116e-01,8.317986e-01,-3.578529e-01,-9.075463e-02,-1.079461e-01,-3.139443e-01,-2.615770e-01,8.242525e-01,-3.971042e-01,-4.040991e-01,-6.047588e-01,2.972157e-03,2.025953e-04,3.804297e-02,1.125100e-02,6.888501e-03,4.098835e-03,1.849330e-02,1.112496e-02,1.701597e-02,1.251655e-02,2.119055e-02,1.990415e-02,9.558726e-02,7.206082e-02,8.519041e-02,1.000434e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.416781e-03,-9.051617e-03,1.868031e-02,-3.749924e-03
117,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.379272e-01,-1.834188e-01,5.073186e-02,4.957689e-02,-1.195558e-01,-1.192646e-01,3.707270e-01,-6.037650e-01,6.794930e-02,5.205458e-02,-9.551396e-02,-1.329590e-01,7.479569e-01,-1.409394e-01,2.641793e-01,8.073174e-02,5.506218e-01,4.687878e-01,4.847721e-01,-3.624270e-01,3.827192e-01,-7.329837e-01,-1.449114e-01,-1.061816e-01,-4.418680e-01,-6.230793e-01,2.590152e-01,2.854875e-01,3.404782e-01,-7.564199e-01,2.662768e-01,1.221470e-01,3.538862e-01,-7.711386e-01,4.382475e-01,3.761124e-01,8.117005e-02,-6.497703e-02,-2.389437e-01,-3.521880e-01,8.450600e-01,-3.507051e-01,2.984490e-01,1.772406e-01,1.202754e-01,-6.297720e-01,8.320054e-01,-3.551853e-01,-9.240599e-02,-1.173242e-01,-3.217295e-01,-2.669479e-01,8.088036e-01,-3.957438e-01,-3.559934e-01,-5.513459e-01,1.956320e-01,1.519437e-01,2.487274e-01,2.152974e-01,3.460422e-02,2.539721e-02,5.074580e-02,4.245396e-02,2.469803e-02,1.875950e-02,3.002042e-02,2.850941e-02,9.846919e-02,7.452580e-02,8.842452e-02,1.031989e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,5.045634e-02,4.927631e-02,6.778926e-02,5.187009e-02
118,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.033797e-01,-6.983595e-01,6.166279e-01,-1.310654e-01,2.589827e-01,-4.169773e-01,3.560429e-01,-7.580719e-01,7.880138e-01,-3.882958e-01,2.450326e-01,-6.800048e-01,8.276450e-01,-3.434002e-01,8.014770e-01,-3.916488e-01,5.058643e-01,4.258805e-01,4.818948e-01,-3.673261e-01,3.513799e-01,-6.971555e-01,-1.450863e-01,-1.067448e-01,-3.862668e-01,-5.793369e-01,2.658370e-01,2.934675e-01,3.194360e-01,-7.481547e-01,2.666398e-01,1.228187e-01,3.574613e-01,-7.650296e-01,3.925485e-01,3.177952e-01,8.253594e-02,-5.986752e-02,-2.457631e-01,-3.605470e-01,8.521883e-01,-3.506220e-01,3.056295e-01,1.824059e-01,1.268703e-01,-6.212129e-01,8.304760e-01,-3.449694e-01,-9.433791e-02,-1.294828e-01,-3.296091e-01,-2.726723e-01,8.025737e-01,-3.987606e-01,-3.024606e-01,-4.988228e-01,4.514853e-01,2.573014e-01,5.714690e-01,3.718314e-01,6.378275e-02,4.487859e-02,8.804206e-02,7.679610e-02,3.225589e-02,2.449419e-02,3.927525e-02,3.734391e-02,1.011606e-01,7.672713e-02,9.158741e-02,1.062370e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,6.163327e-01,-1.313780e-01,7.878456e-01,-3.884539e-01
119,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.222953e-01,-7.342671e-01,6.753429e-01,-1.672934e-01,2.711379e-01,-4.610537e-01,3.544944e-01,-7.607877e-01,7.957607e-01,-4.324361e-01,2.868844e-01,-7.119772e-01,8.265068e-01,-3.429560e-01,8.160623e-01,-3.823289e-01,2.007092e-01,3.111314e-01,8.806364e-02,5.589172e-02,-1.495054e-02,-2.456952e-01,-1.433000e-01,-1.027736e-01,-2.164690e-01,-3.344603e-01,2.900961e-01,3.270935e-01,1.989825e-01,-7.060752e-01,2.682207e-01,1.264037e-01,3.574885e-01,-7.651718e-01,1.622906e-01,1.780156e-01,9.465811e-02,6.208910e-02,-2.727436e-01,-3.901045e-01,6.672493e-01,-3.865142e-01,3.400308e-01,2.122164e-01,-8.191281e-02,-7.764041e-02,8.415789e-01,-3.458700e-01,-8.257140e-02,-4.865009e-02,-3.588719e-01,-2.948237e-01,1.607446e-01,-1.886989e-01,-1.681713e-01,-1.866057e-01,5.446948e-01,3.110082e-01,6.144271e-01,4.366108e-01,7.494922e-02,5.326972e-02,9.813780e-02,8.850440e-02,3.519266e-02,2.696440e-02,4.211044e-02,4.041371e-02,1.022497e-01,7.770600e-02,9.262507e-02,1.073497e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,6.751705e-01,-1.675202e-01,7.956671e-01,-4.326315e-01
120,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.469007e-01,-7.661805e-01,7.300509e-01,-1.815635e-01,3.355762e-01,-5.183158e-01,3.522750e-01,-7.632064e-01,8.255493e-01,-4.468406e-01,3.302132e-01,-7.815849e-01,8.298095e-01,-3.500314e-01,8.339615e-01,-3.796200e-01,1.619468e-02,1.948023e-01,2.054570e-02,1.111442e-03,-1.428617e-02,-5.788024e-02,-1.433407e-01,-1.025074e-01,-1.136892e-02,-1.484987e-01,3.134347e-01,3.556118e-01,8.682402e-02,-6.433097e-01,2.672424e-01,1.244467e-01,3.581184e-01,-7.655808e-01,3.302902e-03,-1.792438e-02,9.025519e-02,6.071814e-02,-2.939217e-01,-4.155453e-01,4.877083e-01,-3.092273e-01,3.691214e-01,2.357403e-01,-2.155607e-02,-7.398511e-03,8.110035e-01,-3.507256e-01,-8.133246e-02,-5.712248e-02,-3.827938e-01,-3.140092e-01,-6.313882e-03,-1.171327e-01,-5.188037e-03,1.522931e-02,6.050924e-01,3.641228e-01,6.587272e-01,4.839302e-01,8.421310e-02,6.081078e-02,1.061525e-01,9.715231e-02,3.751771e-02,2.896873e-02,4.438556e-02,4.281906e-02,1.030866e-01,7.846063e-02,9.343162e-02,1.082068e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,7.300022e-01,-1.818145e-01,8.255051e-01,-4.469000e-01
121,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3.468089e-01,-7.661767e-01,7.300499e-01,-1.815411e-01,3.355755e-01,-5.182952e-01,3.519398e-01,-7.632024e-01,8.255536e-01,-4.468371e-01,3.302011e-01,-7.815770e-01,8.298231e-01,-3.502075e-01,8.339670e-01,-3.796584e-01,1.485036e-02,1.905594e-01,2.240938e-02,2.080918e-03,-1.405717e-02,-5.772758e-02,-6.041675e-02,-9.079301e-02,-1.220043e-02,-1.521489e-01,3.652009e-01,3.324337e-01,8.490121e-02,-6.429192e-01,3.499678e-01,1.360999e-01,3.574697e-01,-7.656819e-01,7.021155e-03,-1.663429e-02,9.504574e-02,6.360334e-02,-2.424394e-01,-4.378395e-01,4.857113e-01,-3.085430e-01,3.913348e-01,1.833416e-01,-1.962582e-02,-6.365664e-03,8.102888e-01,-3.513130e-01,-7.652282e-02,-5.419302e-02,-3.605485e-01,-3.653559e-01,-6.063007e-03,-1.162759e-01,-1.098142e-03,1.681706e-02,6.051209e-01,3.641549e-01,6.587414e-01,4.839552e-01,8.425948e-02,6.084872e-02,1.062291e-01,9.721047e-02,3.757423e-02,2.901174e-02,4.449827e-02,4.289669e-02,1.031335e-01,7.849722e-02,9.351702e-02,1.082690e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.299987e-01,-1.818028e-01,8.255446e-01,-4.468857e-01
122,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.215696e-01,-7.547077e-01,7.552094e-01,-2.784168e-01,3.240472e-01,-5.522993e-01,3.024839e-01,-7.158312e-01,8.371441e-01,-5.473175e-01,3.125113e-01,-8.068338e-01,8.159236e-01,-3.540594e-01,8.446632e-01,-3.973712e-01,-1.378535e-01,6.684528e-02,-1.117728e-01,-1.986854e-01,1.546813e-01,1.718185e-02,-4.821742e-02,-1.224876e-01,1.646488e-01,-6.255282e-02,2.049718e-01,8.858248e-02,1.186224e-01,-6.281846e-01,4.154322e-01,6.961662e-02,3.227045e-01,-7.241936e-01,4.809586e-03,-1.666455e-01,1.267008e-01,6.394405e-02,-3.280996e-03,-2.822868e-01,4.316711e-01,-3.021051e-01,2.370097e-01,-1.607521e-02,1.210097e-01,1.735408e-01,7.905913e-01,-3.544567e-01,-1.030331e-01,-5.659866e-02,-5.328871e-02,-1.964374e-01,-1.980335e-01,-2.206066e-01,4.886942e-02,1.318729e-01,3.702839e-01,9.373858e-02,4.987282e-01,7.832083e-02,1.180332e-01,6.901895e-02,1.678429e-01,9.721786e-02,9.719092e-02,8.309939e-02,1.140384e-01,1.015580e-01,2.061440e-01,1.842607e-01,2.044242e-01,2.107512e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.550816e-01,-2.787413e-01,8.369733e-01,-5.475332e-01
123,2,2,2,2,2,2,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.056581e-01,-7.438088e-01,7.060584e-01,-6.585110e-01,2.567417e-01,-6.684606e-01,2.668469e-01,-6.717256e-01,7.692710e-01,-8.621443e-01,2.903832e-01,-8.139591e-01,8.086003e-01,-3.545591e-01,8.592063e-01,-4.036059e-01,2.314704e-01,-2.990698e-01,-9.204186e-02,-4.354358e-01,4.329320e-01,8.109612e-02,1.426671e-01,-6.108964e-01,8.028515e-01,-2.843525e-01,4.699661e-01,-5.818412e-01,1.204970e-01,-6.099720e-01,7.832108e-01,-3.332656e-01,2.983742e-01,-6.841381e-01,2.373529e-01,-6.457073e-01,6.621529e-01,-1.271796e-01,3.527655e-01,-6.427829e-01,3.224948e-01,-2.763346e-01,7.270330e-01,-4.411125e-01,4.013684e-01,2.954859e-01,7.817279e-01,-3.586968e-01,2.643233e-01,-2.725934e-01,4.900024e-01,-4.333585e-01,-3.296193e-01,-3.826620e-01,3.577316e-01,-2.844907e-01,7.909576e-01,-5.262471e-01,7.306655e-01,-7.130205e-01,8.294254e-01,-4.173502e-01,6.768515e-01,-5.931455e-01,7.938150e-01,-2.784359e-01,5.967748e-01,-4.351880e-01,5.794796e-01,5.898619e-02,5.036153e-01,-3.021244e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.056559e-01,-6.591177e-01,7.694013e-01,-8.627289e-01
