#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0005a,driver_0005b,driver_0012a,driver_0012b,Out_0021a,Out_0021b,Out_0017a,Out_0017b
11,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.117973e-01,1.122125e-01,9.203758e-03,3.195474e-02,-3.574874e-01,5.565803e-01,-6.549665e-01,9.401863e-02,-3.443995e-01,8.289146e-01,-3.440150e-01,8.287719e-01,9.951287e-02,1.070974e-01,-9.647390e-02,8.163058e-02,-3.485537e-01,8.303578e-01,-7.637866e-01,3.551294e-01,-6.514181e-02,-3.492872e-02,-3.451254e-01,8.311498e-01,3.878261e-02,8.097156e-02,-3.437162e-01,8.287431e-01,5.130211e-01,5.787237e-01,-7.635144e-01,3.551557e-01,-1.068131e-01,-8.212938e-02,-7.623864e-01,3.542100e-01,3.955611e-01,6.395060e-01,3.708467e-02,3.336247e-02,-3.442529e-01,8.287814e-01,-7.634657e-01,3.557962e-01,-7.637999e-01,3.551031e-01,9.083707e-02,8.201829e-02,1.045672e-01,8.019407e-02,-7.638148e-01,3.551062e-01,-2.305812e-01,7.869315e-01,-8.865235e-01,3.456438e-01,-7.638828e-01,3.553909e-01,-3.441484e-01,8.287752e-01,-1.037315e-01,7.968397e-01,-3.566772e-01,6.846861e-01,-4.527437e-01,8.634393e-01,-7.572953e-01,5.781657e-01,-6.634938e-01,6.958391e-01,-8.241009e-01,3.584454e-01,-6.757871e-01,2.680036e-01,-7.088068e-01,-1.960133e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,3.954894e-01,6.396732e-01,5.129468e-01,5.788889e-01
12,-1,-1,-1,-1,2,2,2,2,2,2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,1,1,-2,-2,1,1,-1,-1,1,1,-2,-2,-1,-1,2,2,2,2,1,1,-2,-2,-1,-1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.478038e-01,1.527596e-01,-4.330559e-02,-3.506577e-02,-3.782402e-01,6.605110e-01,-6.998025e-01,1.829740e-01,-3.442613e-01,8.284584e-01,-3.415950e-01,8.094592e-01,1.224121e-01,1.363537e-01,-1.307017e-01,1.864226e-01,-3.497989e-01,8.136724e-01,-7.152270e-01,3.102934e-01,-9.981563e-02,-7.874338e-02,-3.428860e-01,8.404807e-01,-1.783482e-01,-1.284143e-01,-3.389762e-01,8.095699e-01,4.211257e-01,4.722251e-01,-7.145364e-01,3.129647e-01,-2.496489e-01,-6.321314e-02,-7.110436e-01,3.114021e-01,3.043189e-01,5.604057e-01,-3.287886e-02,-3.645225e-02,-3.425063e-01,8.276462e-01,-7.642088e-01,3.581724e-01,-7.264452e-01,3.354340e-01,-1.076084e-01,-7.726923e-02,1.470874e-01,1.334907e-01,-7.656723e-01,3.552075e-01,-2.336092e-01,7.857133e-01,-8.507222e-01,2.922256e-01,-7.638628e-01,3.555333e-01,-3.409766e-01,8.059950e-01,-1.326109e-01,7.813268e-01,-3.243584e-01,5.865247e-01,-4.399504e-01,7.957192e-01,-6.640108e-01,4.815511e-01,-5.936552e-01,6.272782e-01,-7.379654e-01,2.771151e-01,-6.350269e-01,2.290842e-01,-6.562211e-01,-3.017544e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,3.042386e-01,5.605659e-01,4.210458e-01,4.723869e-01
13,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,2,2,2,2,0,0,-2,-2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.025269e-01,8.134098e-01,-6.837111e-01,4.145409e-01,-3.432011e-01,8.443237e-01,-7.475571e-01,3.172735e-01,-3.433673e-01,8.287223e-01,-3.468931e-01,8.022685e-01,-3.419643e-01,7.921994e-01,-3.437093e-01,8.021180e-01,-3.552760e-01,8.061944e-01,-6.694798e-01,2.735311e-01,-6.831802e-01,3.240189e-01,-3.424837e-01,8.299032e-01,-4.978076e-01,-3.178495e-01,-3.418146e-01,8.012827e-01,3.212758e-01,3.687785e-01,-6.694243e-01,2.822586e-01,-6.729999e-01,2.831359e-01,-6.651307e-01,2.800602e-01,1.863848e-01,4.676558e-01,-6.157396e-01,1.772138e-01,-3.461393e-01,8.288196e-01,-7.642961e-01,3.587785e-01,-6.909389e-01,3.189122e-01,-4.380491e-01,-2.240777e-01,-2.561847e-01,4.859068e-01,-7.665005e-01,3.555572e-01,-2.357055e-01,7.871654e-01,-8.147348e-01,2.481847e-01,-7.635705e-01,3.560800e-01,-3.481490e-01,7.936281e-01,-1.798415e-01,7.713179e-01,-2.814736e-01,5.416648e-01,-4.384645e-01,6.987209e-01,-6.399214e-01,4.367835e-01,-4.998035e-01,5.191069e-01,-6.592530e-01,2.962137e-01,-5.808583e-01,1.972342e-01,-6.521255e-01,6.557179e-03,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.862875e-01,4.678022e-01,3.211842e-01,3.689301e-01
14,1,1,1,1,2,2,2,2,2,2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,2,2,-2,-2,-1,-1,-2,-2,-1,-1,1,1,-1,-1,-2,-2,1,1,2,2,2,2,-1,-1,-2,-2,1,1,2,2,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.099396e-01,8.147832e-01,-7.181637e-01,4.281368e-01,-3.438541e-01,8.349691e-01,-7.547828e-01,3.341575e-01,-3.523118e-01,8.309417e-01,1.208262e-01,1.242189e-01,-3.321868e-01,8.076020e-01,-3.411554e-01,8.094446e-01,1.166619e-01,1.206573e-01,-1.094096e-01,-8.268711e-02,-7.243510e-01,3.540430e-01,-3.435167e-01,8.295646e-01,-5.834578e-01,-4.158916e-01,1.202162e-01,1.205199e-01,1.336285e-01,1.120541e-01,-1.069745e-01,-1.047408e-01,-7.168585e-01,3.180897e-01,-1.191167e-01,-1.045544e-01,6.828828e-02,1.214995e-01,-6.196856e-01,1.610112e-01,-1.400976e-01,7.491202e-01,-7.636472e-01,3.574107e-01,-1.677095e-01,1.415971e-01,-5.311838e-01,-3.143138e-01,-2.660359e-01,4.904081e-01,-5.978723e-01,3.742817e-01,-2.098467e-02,1.590297e-01,-4.990138e-01,-6.037403e-02,-7.704737e-01,3.543719e-01,1.064748e-01,2.688193e-01,6.462496e-02,9.017658e-02,8.684857e-02,8.451895e-02,-2.334788e-02,1.176598e-02,-8.126507e-03,3.640857e-04,-7.288864e-02,-3.678996e-02,-5.693466e-02,-4.728756e-02,-1.776676e-01,-1.386711e-01,-1.682147e-01,-1.461294e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,6.820099e-02,1.216593e-01,1.335522e-01,1.122213e-01
15,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.232738e-01,8.401620e-01,-7.568570e-01,4.474166e-01,-3.435866e-01,8.288453e-01,-7.638332e-01,3.566958e-01,-3.548779e-01,8.319752e-01,9.644986e-02,9.961965e-02,-3.370214e-01,8.315110e-01,-3.426282e-01,8.281250e-01,9.252378e-02,9.273335e-02,-8.768459e-02,-8.298897e-02,-7.684071e-01,3.898892e-01,-3.439555e-01,8.287913e-01,-6.727730e-01,-5.050424e-01,9.363020e-02,9.476854e-02,-8.402400e-02,-6.140982e-02,-9.245362e-02,-9.015947e-02,-7.640095e-01,3.600989e-01,-1.061036e-01,-9.627527e-02,-1.065357e-01,-9.706351e-02,-6.505538e-01,1.703621e-01,-9.395550e-02,7.291652e-01,-7.635237e-01,3.558836e-01,-6.675923e-02,1.082126e-01,-6.155509e-01,-3.875384e-01,-3.164183e-01,5.308540e-01,-5.223443e-01,3.616792e-01,-6.034838e-03,9.400720e-02,-4.203493e-01,-1.437594e-01,-7.654356e-01,3.549290e-01,1.080019e-01,1.599565e-01,-3.372343e-02,-2.990487e-02,-2.527754e-02,-1.999856e-02,-1.747946e-02,-1.569341e-02,-1.362458e-02,-1.141562e-02,-2.061373e-02,-2.088493e-02,-1.909984e-02,-1.559915e-02,-8.398459e-02,-9.886370e-02,-9.497755e-02,-7.265129e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.066022e-01,-9.688346e-02,-8.408129e-02,-6.122591e-02
16,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.232738e-01,8.401621e-01,-7.568570e-01,4.474166e-01,-3.435866e-01,8.288453e-01,-7.638332e-01,3.566958e-01,-3.548779e-01,8.319752e-01,9.644986e-02,9.961965e-02,-3.370214e-01,8.315110e-01,-3.426282e-01,8.281250e-01,9.252378e-02,9.273335e-02,-8.768459e-02,-8.298896e-02,-7.684071e-01,3.898892e-01,-3.439555e-01,8.287913e-01,-6.727730e-01,-5.050424e-01,9.363020e-02,9.476854e-02,-8.402400e-02,-6.140981e-02,-9.245362e-02,-9.015947e-02,-7.640095e-01,3.600989e-01,-1.061036e-01,-9.627527e-02,-1.065357e-01,-9.706351e-02,-6.505539e-01,1.703621e-01,-9.395552e-02,7.291652e-01,-7.635237e-01,3.558836e-01,-6.675922e-02,1.082126e-01,-6.155509e-01,-3.875384e-01,-3.164184e-01,5.308541e-01,-5.223443e-01,3.616793e-01,-6.034838e-03,9.400720e-02,-4.203493e-01,-1.437594e-01,-7.654356e-01,3.549290e-01,1.080020e-01,1.599565e-01,-3.372343e-02,-2.990487e-02,-2.527754e-02,-1.999856e-02,-1.747946e-02,-1.569341e-02,-1.362458e-02,-1.141562e-02,-2.061373e-02,-2.088493e-02,-1.909984e-02,-1.559915e-02,-8.398459e-02,-9.886370e-02,-9.497755e-02,-7.265129e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-1.066022e-01,-9.688346e-02,-8.408129e-02,-6.122591e-02
17,2,2,2,2,1,1,1,1,1,1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,1,1,-1,-1,-2,-2,-1,-1,-2,-2,2,2,-2,-2,-1,-1,2,2,1,1,1,1,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.079572e-01,8.765549e-01,-7.936598e-01,5.323494e-01,-3.397454e-01,8.061926e-01,-7.267280e-01,3.390696e-01,-3.407238e-01,8.095875e-01,9.639668e-02,9.955958e-02,-3.387175e-01,8.254445e-01,-3.401555e-01,8.279661e-01,9.256510e-02,9.276630e-02,-8.840880e-02,-8.480850e-02,-7.671425e-01,3.930795e-01,-3.416371e-01,8.094145e-01,-5.489469e-01,-6.796983e-02,9.364620e-02,9.475503e-02,-2.226123e-01,-1.217853e-01,-9.258324e-02,-9.046906e-02,-7.663002e-01,3.642111e-01,-1.061067e-01,-9.632020e-02,-2.796135e-01,-1.204363e-01,-7.085357e-01,2.549331e-01,-7.340833e-02,6.786336e-01,-7.161841e-01,3.117490e-01,-7.247584e-02,6.933348e-02,-4.091702e-01,-1.363761e-01,-3.310294e-01,5.691224e-01,-4.576990e-01,2.956100e-01,-5.989250e-03,9.405184e-02,-4.203210e-01,-1.437419e-01,-7.056916e-01,3.151600e-01,1.080964e-01,1.576668e-01,-2.590765e-01,-2.922922e-01,-2.973637e-01,-2.197692e-01,-5.399000e-02,-5.895621e-02,-5.599236e-02,-4.538774e-02,-3.230994e-02,-3.384000e-02,-3.183130e-02,-2.670229e-02,-8.897859e-02,-1.041777e-01,-1.002266e-01,-7.746393e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-2.796767e-01,-1.202821e-01,-2.226690e-01,-1.216314e-01
18,2,2,2,2,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,2,2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.784782e-01,8.991938e-01,-7.520586e-01,8.118911e-01,-3.462441e-01,7.933204e-01,-6.890167e-01,3.224926e-01,-2.673927e-01,7.868222e-01,9.588569e-02,9.794912e-02,-3.375852e-01,8.209104e-01,-3.455089e-01,8.281380e-01,9.252913e-02,9.271081e-02,-8.854718e-02,-8.465695e-02,-7.717835e-01,4.065789e-01,-3.558286e-01,8.052266e-01,-7.425778e-01,4.752812e-01,9.354801e-02,9.455088e-02,-6.394677e-01,5.041333e-02,-9.267678e-02,-9.059818e-02,-7.678846e-01,3.620898e-01,-1.061557e-01,-9.638682e-02,-5.975317e-01,2.603143e-01,-7.204959e-01,4.971874e-01,-5.533096e-03,5.538324e-01,-6.779146e-01,2.701816e-01,-6.983907e-02,8.796745e-02,-7.044208e-01,2.578608e-01,-2.833569e-01,6.616533e-01,-4.120093e-01,2.860269e-01,-6.010326e-03,9.402573e-02,-4.203510e-01,-1.437789e-01,-6.574742e-01,2.918644e-01,1.010812e-01,1.048841e-01,-5.280575e-01,-4.621774e-01,-5.710487e-01,-3.549183e-01,-8.530433e-02,-9.231935e-02,-8.681643e-02,-6.663690e-02,-3.973088e-02,-4.156992e-02,-3.877819e-02,-3.202470e-02,-9.139639e-02,-1.066139e-01,-1.024345e-01,-7.925259e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-5.976129e-01,2.604305e-01,-6.395385e-01,5.051948e-02
19,2,2,2,2,-1,-1,-1,-1,-1,-1,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,-2,-2,2,2,-2,-2,1,1,2,2,-1,-1,-1,-1,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.772579e-01,8.946281e-01,-7.381879e-01,8.560991e-01,1.069690e-01,2.687986e-01,-1.661889e-01,1.430360e-01,1.200962e-01,1.203495e-01,9.366583e-02,9.422985e-02,-3.462714e-01,8.231418e-01,-1.395968e-01,7.483750e-01,9.210041e-02,9.210288e-02,-9.132299e-02,-9.067220e-02,-7.792773e-01,4.066269e-01,1.208719e-01,1.243465e-01,-7.679537e-01,5.719752e-01,9.265269e-02,9.317304e-02,-6.623380e-01,6.051217e-02,-9.361050e-02,-9.212588e-02,-5.972754e-01,3.808481e-01,-1.065825e-01,-9.700066e-02,-6.318679e-01,2.795375e-01,-7.376107e-01,5.717758e-01,1.304303e-01,1.163930e-01,-1.088500e-01,-8.249087e-02,-8.890774e-02,-6.255390e-02,-7.599965e-01,3.484028e-01,-2.645089e-01,6.954007e-01,-1.281020e-01,-9.981577e-02,-6.249590e-03,9.371287e-02,-4.205846e-01,-1.440849e-01,-1.073923e-01,-1.042208e-01,9.441612e-02,7.727878e-02,-5.610960e-01,-5.114299e-01,-6.210885e-01,-4.006086e-01,-8.996757e-02,-9.854558e-02,-9.295984e-02,-7.161344e-02,-4.040383e-02,-4.257188e-02,-3.987408e-02,-3.298920e-02,-9.137532e-02,-1.067149e-01,-1.025974e-01,-7.942013e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.318897e-01,2.795104e-01,-6.623709e-01,6.048331e-02
20,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.736122e-01,8.914957e-01,-7.107884e-01,9.252455e-01,1.083276e-01,1.598192e-01,-6.467073e-02,1.098057e-01,9.482012e-02,9.563386e-02,9.314959e-02,9.336853e-02,-3.477008e-01,8.248788e-01,-9.262690e-02,7.277593e-01,9.200796e-02,9.196957e-02,-9.149298e-02,-9.105585e-02,-7.750088e-01,4.119701e-01,9.710272e-02,1.001144e-01,-8.236542e-01,6.837878e-01,9.245287e-02,9.285951e-02,-7.026126e-01,5.489244e-02,-9.367542e-02,-9.222535e-02,-5.202706e-01,3.673482e-01,-1.066150e-01,-9.704562e-02,-6.815131e-01,3.337399e-01,-7.109732e-01,6.239222e-01,9.399706e-02,9.432531e-02,-8.582033e-02,-8.111260e-02,-9.073682e-02,-9.044461e-02,-8.238026e-01,4.073433e-01,-2.542190e-01,7.086445e-01,-9.011420e-02,-8.967438e-02,-6.299019e-03,9.364657e-02,-4.206031e-01,-1.441088e-01,-8.901271e-02,-8.790558e-02,9.355940e-02,9.375727e-02,-6.014449e-01,-5.579698e-01,-6.793338e-01,-4.576004e-01,-9.514402e-02,-1.054871e-01,-1.004224e-01,-7.831625e-02,-4.165899e-02,-4.423538e-02,-4.170988e-02,-3.472416e-02,-9.174616e-02,-1.072290e-01,-1.031867e-01,-8.001207e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-6.815655e-01,3.336859e-01,-7.026690e-01,5.483550e-02
21,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.736214e-01,8.914982e-01,-7.107971e-01,9.252360e-01,1.083050e-01,1.598103e-01,-6.469361e-02,1.097991e-01,9.476573e-02,9.559012e-02,9.284388e-02,9.315511e-02,-3.477132e-01,8.248762e-01,-9.265493e-02,7.277626e-01,8.967353e-02,9.073890e-02,-9.180813e-02,-9.127594e-02,-7.750158e-01,4.119560e-01,9.706722e-02,1.000856e-01,-8.236671e-01,6.837778e-01,9.172917e-02,9.240194e-02,-7.026111e-01,5.488065e-02,-9.441925e-02,-9.269664e-02,-5.202979e-01,3.673471e-01,-1.089733e-01,-9.830432e-02,-6.815187e-01,3.337321e-01,-7.109847e-01,6.239087e-01,9.390916e-02,9.425676e-02,-8.585689e-02,-8.114220e-02,-9.089607e-02,-9.056328e-02,-8.238052e-01,4.073293e-01,-2.542265e-01,7.086392e-01,-9.020485e-02,-8.974506e-02,-3.618801e-02,8.801491e-02,-4.501694e-01,-1.493870e-01,-8.906878e-02,-8.795066e-02,9.340498e-02,9.364219e-02,-6.014552e-01,-5.579807e-01,-6.793433e-01,-4.576113e-01,-9.515116e-02,-1.054939e-01,-1.004289e-01,-7.832230e-02,-4.166425e-02,-4.424043e-02,-4.171470e-02,-3.472874e-02,-9.174979e-02,-1.072326e-01,-1.031902e-01,-8.001551e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.815616e-01,3.336865e-01,-7.026599e-01,5.483067e-02
22,1,1,1,1,-2,-2,-2,-2,-2,-2,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,-1,-1,1,1,-1,-1,2,2,1,1,-2,-2,-2,-2,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2.494024e-01,8.730107e-01,-6.529744e-01,8.878069e-01,1.081712e-01,1.567191e-01,-7.020314e-02,7.180343e-02,9.536382e-02,9.590854e-02,1.194920e-01,1.195458e-01,-3.291418e-01,8.062456e-01,-7.135509e-02,6.720590e-01,1.148368e-01,1.202375e-01,-1.060496e-01,-1.074084e-01,-7.211637e-01,3.767695e-01,9.716119e-02,1.000073e-01,-7.636758e-01,7.387564e-01,1.195427e-01,1.196183e-01,-7.160681e-01,1.176919e-01,-1.076612e-01,-1.063500e-01,-4.567186e-01,3.011506e-01,-1.277170e-01,-1.034198e-01,-6.767357e-01,4.097583e-01,-6.009835e-01,6.152611e-01,7.737544e-02,9.477234e-02,-8.608042e-02,-8.264981e-02,-9.961110e-02,-1.273433e-01,-7.954029e-01,4.404380e-01,-2.125610e-01,6.648446e-01,-6.146175e-02,-8.687048e-02,-5.632887e-02,1.765366e-01,-5.455826e-01,-3.988003e-02,-8.796734e-02,-8.749622e-02,1.159321e-01,1.303818e-01,-4.318147e-01,-1.357377e-01,-3.979444e-01,-1.928410e-01,-1.739987e-01,-8.537608e-02,-1.615582e-01,-1.124096e-01,-1.391913e-01,-9.644175e-02,-1.181034e-01,-1.048923e-01,-2.045993e-01,-1.545124e-01,-1.879541e-01,-1.680954e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-6.768292e-01,4.096667e-01,-7.161575e-01,1.176049e-01
23,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,-2,-2,-2,-2,0,0,2,2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.561229e-01,8.240621e-01,-6.050195e-01,8.657542e-01,1.013285e-01,1.066837e-01,-6.837922e-02,9.021327e-02,9.146356e-02,9.390740e-02,-3.576778e-01,7.831180e-01,-2.476294e-01,8.006890e-01,-7.554689e-03,5.607270e-01,-3.592024e-01,8.071454e-01,-6.878272e-01,3.024836e-01,-6.904130e-01,3.703319e-01,9.569730e-02,9.795788e-02,-6.707418e-01,8.886343e-01,-3.415907e-01,8.042123e-01,-8.314837e-01,4.845888e-01,-6.652354e-01,2.737856e-01,-4.096266e-01,2.855813e-01,-6.660190e-01,2.787592e-01,-7.216741e-01,7.210969e-01,-4.333926e-01,6.698147e-01,-4.024505e-02,8.268736e-02,-8.763150e-02,-8.354244e-02,-5.965346e-01,8.256233e-02,-7.225185e-01,6.565904e-01,-1.176492e-01,5.978610e-01,-1.383165e-01,-9.907654e-02,-2.659408e-01,7.823437e-01,-8.379171e-01,2.403625e-01,-9.247283e-02,-8.986733e-02,-3.014859e-01,4.820298e-01,-6.223010e-01,5.953928e-01,-7.085029e-01,3.479797e-01,-5.881017e-01,6.065217e-01,-6.757833e-01,3.358662e-01,-6.165856e-01,4.831437e-01,-6.772936e-01,2.229903e-01,-6.210814e-01,1.721959e-01,-6.309619e-01,-2.733542e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-7.217613e-01,7.210083e-01,-8.315706e-01,4.844952e-01
24,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,1,1,2,2,1,1,-1,-1,1,1,2,2,-1,-1,-2,-2,-2,-2,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.213250e-01,3.016662e-01,1.369677e-01,4.469103e-01,9.439405e-02,7.753786e-02,-8.876466e-02,-6.236606e-02,9.039399e-02,9.231934e-02,-3.493081e-01,7.927631e-01,1.315909e-01,1.549096e-01,1.317798e-01,1.202706e-01,-3.520777e-01,8.140919e-01,-7.244947e-01,3.255729e-01,-9.329477e-02,-7.349894e-02,9.323750e-02,9.399890e-02,-2.739662e-01,8.431488e-01,-3.395901e-01,8.116697e-01,-7.553017e-01,6.209511e-01,-7.132335e-01,3.092416e-01,-1.268429e-01,-9.712877e-02,-7.092864e-01,3.104433e-01,-5.167107e-01,8.844084e-01,1.681048e-01,4.602879e-01,-4.529054e-02,8.176160e-02,-9.110530e-02,-9.054379e-02,-6.117419e-01,6.453437e-02,-4.047876e-01,7.001127e-01,2.505479e-01,2.839083e-01,-1.211969e-01,-9.775177e-02,-2.642456e-01,7.873833e-01,-8.789234e-01,2.842910e-01,-9.323650e-02,-9.177401e-02,-2.973780e-01,4.933862e-01,-6.284449e-01,7.774877e-01,-7.688974e-01,4.886276e-01,-6.523265e-01,7.130438e-01,-7.593522e-01,3.736046e-01,-6.526059e-01,5.699906e-01,-7.251439e-01,2.270001e-01,-6.398879e-01,2.017455e-01,-6.467658e-01,-5.585121e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,-5.167950e-01,8.843214e-01,-7.553900e-01,6.208631e-01
