#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0004a,driver_0004b,driver_0021a,driver_0021b,Out_0018a,Out_0018b,Out_0006a,Out_0006b
143,0,0,-2,-2,0,0,-2,-2,2,2,2,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.638190e-01,-6.645008e-03,-9.006483e-02,-1.410702e-01,2.176377e-01,-6.437330e-01,8.953979e-02,-3.465873e-02,2.619236e-01,-7.696274e-01,3.211229e-01,-6.568071e-01,8.530993e-01,-4.348459e-01,8.616284e-01,-2.306482e-01,8.651440e-01,-1.991919e-01,1.069334e-01,1.000826e-01,7.541049e-01,-2.457771e-02,7.935853e-01,-5.496486e-01,4.769304e-01,-1.828718e-01,2.874106e-01,-4.139187e-01,8.642076e-01,-1.910290e-01,7.572361e-01,-6.254452e-01,1.291791e-01,-5.810623e-01,8.685333e-02,-7.044636e-02,6.171596e-01,-6.089089e-01,2.048157e-01,-6.864059e-01,6.141789e-01,-5.867110e-01,2.462998e-01,-6.572952e-01,4.869944e-01,-6.101243e-01,1.489075e-01,-6.724871e-01,1.789555e-01,-6.160603e-01,-6.210931e-02,-6.158066e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,7.574936e-01,-6.254589e-01,2.622629e-01,-7.695458e-01
144,1,1,-2,-2,1,1,-2,-2,2,2,2,2,2,2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,2,2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.543951e-01,-6.407753e-02,-8.036957e-02,-5.407422e-02,2.305476e-01,-6.628400e-01,1.056642e-01,8.850563e-02,5.949634e-01,-7.706426e-01,6.278987e-01,-4.325302e-01,8.156732e-01,-1.447730e-01,8.810618e-01,-3.060651e-01,4.548808e-01,1.957681e-01,1.568730e-01,1.112641e-01,2.966511e-01,2.196470e-01,4.182275e-01,1.477625e-01,1.592040e-01,1.900945e-01,2.990566e-01,-4.622703e-01,2.935839e-01,2.550361e-01,8.601827e-01,-4.510231e-01,-1.133591e-01,-6.912971e-03,6.682643e-02,-7.253279e-02,7.912941e-01,-5.917818e-01,4.763974e-01,-7.691631e-01,7.189746e-01,-6.493426e-01,3.679732e-01,-7.568276e-01,5.756503e-01,-6.519981e-01,2.183235e-01,-7.244013e-01,2.087757e-01,-6.346479e-01,-6.558413e-02,-6.456399e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.604938e-01,-4.509922e-01,5.953304e-01,-7.705267e-01
145,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.258018e-01,-8.765542e-02,-6.932315e-02,-5.558572e-02,2.466244e-01,-7.276755e-01,1.134367e-01,1.208419e-01,7.098149e-01,-7.053861e-01,6.778432e-01,-3.382622e-01,7.920119e-01,-6.083613e-02,9.271212e-01,-3.434279e-01,6.727253e-01,4.411733e-01,1.650879e-01,1.166639e-01,1.881771e-01,1.434782e-01,5.734053e-01,5.373093e-01,1.378970e-01,1.643917e-01,3.681361e-01,-5.272288e-01,1.903084e-01,1.997249e-01,8.774834e-01,-3.992881e-01,-3.312992e-03,1.924987e-01,1.096571e-01,-6.148940e-02,8.573631e-01,-5.629259e-01,5.977475e-01,-8.349029e-01,8.186934e-01,-6.592817e-01,4.781530e-01,-8.121462e-01,6.583014e-01,-7.372036e-01,2.688616e-01,-8.249018e-01,2.540542e-01,-6.825298e-01,-6.864561e-02,-7.026892e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.778474e-01,-3.992580e-01,7.102122e-01,-7.052593e-01
146,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.258018e-01,-8.765542e-02,-6.932315e-02,-5.558572e-02,2.466244e-01,-7.276755e-01,1.134367e-01,1.208419e-01,7.098149e-01,-7.053861e-01,6.778432e-01,-3.382622e-01,7.920119e-01,-6.083613e-02,9.271212e-01,-3.434279e-01,6.727253e-01,4.411733e-01,1.650879e-01,1.166639e-01,1.881771e-01,1.434782e-01,5.734053e-01,5.373093e-01,1.378970e-01,1.643917e-01,3.681361e-01,-5.272288e-01,1.903084e-01,1.997249e-01,8.774834e-01,-3.992881e-01,-3.312992e-03,1.924987e-01,1.096571e-01,-6.148940e-02,8.573631e-01,-5.629259e-01,5.977475e-01,-8.349029e-01,8.186934e-01,-6.592817e-01,4.781530e-01,-8.121462e-01,6.583014e-01,-7.372036e-01,2.688616e-01,-8.249018e-01,2.540542e-01,-6.825298e-01,-6.864561e-02,-7.026892e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.778474e-01,-3.992580e-01,7.102122e-01,-7.052593e-01
147,2,2,-1,-1,2,2,-1,-1,1,1,1,1,1,1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.458891e-01,-1.349587e-01,-7.303953e-02,-9.685911e-02,2.457452e-01,-7.320323e-01,1.294375e-01,1.579220e-01,6.882088e-01,-6.147232e-01,6.308197e-01,-2.995687e-01,7.651740e-01,-7.559548e-02,9.263181e-01,-3.417107e-01,6.327775e-01,3.919849e-01,2.729439e-01,1.119212e-01,1.807446e-01,1.372394e-01,5.120628e-01,4.850230e-01,1.128841e-01,1.573941e-01,3.771368e-01,-6.014053e-01,1.815574e-01,1.911960e-01,8.507309e-01,-3.301330e-01,1.044669e-02,1.706629e-01,1.388681e-01,-1.650158e-01,8.612231e-01,-5.076324e-01,6.123371e-01,-8.044468e-01,8.245881e-01,-6.378446e-01,4.838165e-01,-8.120771e-01,6.616661e-01,-7.319990e-01,2.733983e-01,-8.245345e-01,2.550886e-01,-6.819489e-01,-6.649738e-02,-7.030025e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.510925e-01,-3.300937e-01,6.886051e-01,-6.145960e-01
148,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.280387e-01,-3.482029e-01,2.942327e-01,-3.808085e-01,2.475082e-01,-7.247590e-01,5.419432e-01,2.158540e-02,6.462179e-01,-5.227766e-01,5.730310e-01,-2.482894e-01,7.671838e-01,-9.651087e-02,9.247689e-01,-3.334239e-01,5.871654e-01,3.396295e-01,7.721163e-01,-2.596317e-01,1.718272e-01,1.298245e-01,4.261186e-01,4.141386e-01,1.144804e-01,1.530064e-01,3.578645e-01,-7.726519e-01,1.738303e-01,1.819901e-01,8.396510e-01,-2.662149e-01,1.683205e-01,1.579469e-01,3.268292e-01,-6.850076e-01,8.597959e-01,-4.576163e-01,6.153726e-01,-7.729044e-01,8.300646e-01,-6.153729e-01,4.826632e-01,-8.095220e-01,6.644321e-01,-7.270852e-01,2.719481e-01,-8.235383e-01,2.555482e-01,-6.814546e-01,-6.743432e-02,-7.028950e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,8.399948e-01,-2.661375e-01,6.466161e-01,-5.226474e-01
149,2,2,1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.252857e-01,-3.401891e-01,3.037435e-01,-4.346680e-01,2.473481e-01,-7.253281e-01,6.705441e-01,-4.798455e-02,4.055699e-01,1.070310e-01,1.830759e-01,1.887688e-01,2.294486e-01,1.690365e-01,9.247631e-01,-3.339704e-01,2.810715e-01,2.206112e-01,8.031152e-01,-3.332072e-01,1.430687e-01,1.105584e-01,2.092955e-01,2.771393e-01,1.697383e-01,1.441006e-01,3.591028e-01,-7.679411e-01,1.499622e-01,1.530418e-01,4.290416e-01,1.592104e-01,1.175088e-01,6.053688e-02,3.392265e-01,-7.165108e-01,8.213994e-01,-1.713224e-01,6.669256e-01,-4.515702e-01,8.584754e-01,-4.782501e-01,5.469383e-01,-7.731528e-01,6.925504e-01,-6.717523e-01,3.285124e-01,-8.213655e-01,2.677164e-01,-6.725058e-01,-3.863327e-02,-7.073381e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,4.293859e-01,1.592889e-01,4.059681e-01,1.071596e-01
150,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.262573e-01,-3.421569e-01,3.582279e-01,-4.994370e-01,2.477016e-01,-7.253504e-01,7.248791e-01,-7.099909e-02,5.522223e-01,5.004675e-01,3.954625e-02,8.065612e-02,8.660468e-02,6.869034e-02,9.248390e-01,-3.338322e-01,3.796510e-02,3.153293e-02,8.323737e-01,-3.518347e-01,1.062348e-01,8.043812e-02,1.963708e-02,3.667014e-02,1.683251e-01,1.252955e-01,3.597171e-01,-7.650909e-01,1.198620e-01,1.161610e-01,6.405128e-01,4.108418e-01,1.235057e-01,-9.446503e-03,3.579902e-01,-7.607886e-01,7.966671e-01,-9.222235e-02,6.679007e-01,-3.656196e-01,8.606739e-01,-4.454134e-01,5.642670e-01,-7.541392e-01,6.977903e-01,-6.560463e-01,3.413061e-01,-8.213355e-01,2.698116e-01,-6.699308e-01,-3.305581e-02,-7.082400e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.408572e-01,4.109235e-01,5.526202e-01,5.005957e-01
151,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.262573e-01,-3.421569e-01,3.582279e-01,-4.994371e-01,2.477016e-01,-7.253504e-01,7.248791e-01,-7.099911e-02,5.522223e-01,5.004675e-01,3.954625e-02,8.065612e-02,8.660468e-02,6.869034e-02,9.248390e-01,-3.338322e-01,3.796510e-02,3.153293e-02,8.323737e-01,-3.518347e-01,1.062348e-01,8.043812e-02,1.963708e-02,3.667014e-02,1.683252e-01,1.252955e-01,3.597171e-01,-7.650909e-01,1.198620e-01,1.161610e-01,6.405128e-01,4.108418e-01,1.235058e-01,-9.446499e-03,3.579902e-01,-7.607887e-01,7.966671e-01,-9.222235e-02,6.679007e-01,-3.656196e-01,8.606739e-01,-4.454134e-01,5.642670e-01,-7.541392e-01,6.977903e-01,-6.560463e-01,3.413060e-01,-8.213355e-01,2.698116e-01,-6.699308e-01,-3.305582e-02,-7.082400e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,6.408572e-01,4.109235e-01,5.526202e-01,5.005957e-01
152,1,1,2,2,1,1,2,2,-2,-2,-2,-2,-2,-2,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.019576e-01,-3.474872e-01,3.809190e-01,-5.920781e-01,2.286983e-01,-6.761127e-01,7.505413e-01,-1.298497e-01,4.339894e-01,4.077357e-01,-1.724675e-01,-1.281946e-01,-1.104711e-01,-8.888143e-02,8.874750e-01,-3.145566e-01,-2.759628e-02,-4.121098e-02,8.389104e-01,-3.499160e-01,1.481107e-01,1.316409e-01,-2.178985e-02,-4.436149e-02,2.781830e-01,1.268658e-01,3.178040e-01,-7.210791e-01,1.564732e-01,1.523450e-01,5.686355e-01,3.340087e-01,1.459187e-01,-1.390023e-01,3.319737e-01,-7.605226e-01,7.747999e-01,-1.195061e-01,5.638024e-01,-3.199787e-01,7.975050e-01,-4.314653e-01,4.607093e-01,-6.655543e-01,6.300946e-01,-5.911219e-01,2.631114e-01,-7.340797e-01,2.338013e-01,-6.297938e-01,-4.373916e-02,-6.524246e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,5.689476e-01,3.340871e-01,4.343544e-01,4.078609e-01
153,0,0,2,2,0,0,2,2,-2,-2,-2,-2,-2,-2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.909912e-01,-3.573251e-01,3.638004e-01,-7.703746e-01,2.199484e-01,-6.390153e-01,8.310027e-01,-3.390499e-01,3.278065e-01,3.067824e-01,-3.635542e-01,-4.401122e-01,-2.769832e-01,-3.525772e-01,8.603154e-01,-3.121516e-01,4.043898e-01,-4.202812e-01,8.505804e-01,-3.414051e-01,7.048513e-01,-9.326699e-02,3.656025e-01,-6.862558e-01,7.878853e-01,-3.250552e-01,2.888866e-01,-6.856049e-01,8.020492e-01,-2.925623e-01,4.819776e-01,2.321235e-01,3.360041e-01,-7.068285e-01,3.121739e-01,-7.450327e-01,7.629187e-01,-1.646134e-01,5.192003e-01,-2.893603e-01,7.069628e-01,-4.299815e-01,4.185398e-01,-6.459532e-01,5.222691e-01,-4.991932e-01,2.836257e-01,-6.532496e-01,2.045269e-01,-5.732875e-01,-7.182543e-03,-6.462141e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,4.822584e-01,2.321971e-01,3.281493e-01,3.069038e-01
154,-1,-1,2,2,-1,-1,2,2,-2,-2,-2,-2,-2,-2,-1,-1,1,1,2,2,1,1,1,1,1,1,-1,-1,1,1,-2,-2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.927294e-01,-1.358491e-01,3.610579e-01,-7.687538e-01,5.300893e-02,-1.736138e-01,8.399330e-01,-3.372528e-01,6.942309e-02,1.205843e-01,-4.604972e-01,-5.415164e-01,-3.780483e-01,-4.203931e-01,5.192200e-01,8.733182e-02,3.978872e-01,-4.299349e-01,6.580958e-01,-3.793476e-01,7.198509e-01,-8.939148e-02,3.949546e-01,-7.104651e-01,8.009532e-01,-3.179510e-01,-4.730248e-02,-2.558847e-01,8.194552e-01,-3.131784e-01,1.328401e-01,1.056808e-01,3.503417e-01,-7.373878e-01,1.852328e-01,-7.007135e-01,8.609479e-02,8.219689e-02,6.460410e-02,8.953611e-02,-8.037130e-03,-1.372504e-03,-2.311094e-02,1.099691e-02,-5.679447e-02,-4.833633e-02,-7.265883e-02,-3.724004e-02,-1.681073e-01,-1.466757e-01,-1.775474e-01,-1.389317e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,1.329077e-01,1.057625e-01,6.958498e-02,1.206745e-01
155,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.075973e-02,-9.226432e-02,3.581522e-01,-7.649042e-01,2.031770e-02,-8.886028e-02,8.285830e-01,-3.423265e-01,-1.060112e-01,-9.828709e-02,-5.462041e-01,-6.355121e-01,-4.723247e-01,-4.959478e-01,4.332647e-01,1.442398e-01,4.119486e-01,-4.518103e-01,5.477387e-01,-3.507385e-01,7.383877e-01,-8.161943e-02,4.315337e-01,-7.419261e-01,8.276468e-01,-3.278737e-01,-9.195450e-02,-1.080455e-01,8.454399e-01,-3.320645e-01,-8.549663e-02,-6.862108e-02,3.679148e-01,-7.690931e-01,9.226779e-02,-6.533698e-01,-2.670912e-02,-2.217520e-02,-3.365998e-02,-3.056613e-02,-1.424240e-02,-1.229404e-02,-1.734014e-02,-1.596701e-02,-1.935032e-02,-1.598745e-02,-2.044039e-02,-2.094841e-02,-9.506774e-02,-7.282640e-02,-8.382343e-02,-9.884246e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.550567e-02,-6.852495e-02,-1.059489e-01,-9.826887e-02
156,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.075974e-02,-9.226430e-02,3.581522e-01,-7.649042e-01,2.031770e-02,-8.886028e-02,8.285830e-01,-3.423265e-01,-1.060112e-01,-9.828709e-02,-5.462041e-01,-6.355121e-01,-4.723247e-01,-4.959478e-01,4.332647e-01,1.442398e-01,4.119486e-01,-4.518103e-01,5.477386e-01,-3.507384e-01,7.383877e-01,-8.161943e-02,4.315337e-01,-7.419261e-01,8.276468e-01,-3.278737e-01,-9.195450e-02,-1.080455e-01,8.454399e-01,-3.320645e-01,-8.549663e-02,-6.862108e-02,3.679148e-01,-7.690931e-01,9.226777e-02,-6.533698e-01,-2.670912e-02,-2.217520e-02,-3.365998e-02,-3.056613e-02,-1.424240e-02,-1.229404e-02,-1.734014e-02,-1.596701e-02,-1.935032e-02,-1.598745e-02,-2.044039e-02,-2.094841e-02,-9.506774e-02,-7.282640e-02,-8.382343e-02,-9.884246e-02,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-8.550567e-02,-6.852495e-02,-1.059489e-01,-9.826887e-02
157,-2,-2,1,1,-2,-2,1,1,-1,-1,-1,-1,-1,-1,-2,-2,2,2,1,1,2,2,2,2,2,2,-2,-2,2,2,-1,-1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,9.939215e-02,-3.978179e-02,3.324027e-01,-7.276070e-01,2.106857e-02,-8.824732e-02,7.954124e-01,-3.475263e-01,-2.192776e-01,-2.065632e-01,-3.398954e-01,-3.841490e-01,-2.296137e-02,-4.030807e-01,4.347801e-01,1.472962e-01,5.666576e-01,-5.363596e-01,4.954829e-01,-2.934760e-01,7.907858e-01,-9.043332e-02,4.476549e-01,-8.104150e-01,8.368018e-01,-3.292316e-01,-9.286913e-02,-1.180540e-01,8.397887e-01,-3.030960e-01,-9.379543e-02,-2.179009e-01,3.490758e-01,-7.626400e-01,7.234354e-02,-6.125699e-01,-2.829008e-01,-2.436282e-01,-2.679598e-01,-3.092907e-01,-5.800236e-02,-4.829803e-02,-5.505243e-02,-6.064326e-02,-3.274354e-02,-2.781776e-02,-3.259741e-02,-3.447455e-02,-1.006507e-01,-7.798965e-02,-8.908094e-02,-1.044591e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-9.380143e-02,-2.178251e-01,-2.192114e-01,-2.065490e-01
158,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,2,2,-2,-2,2,2,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.001970e-01,-3.325122e-02,3.058190e-01,-6.953793e-01,2.043161e-02,-8.952595e-02,7.870140e-01,-3.588430e-01,-8.415981e-02,-6.021057e-01,-8.743334e-04,-6.129585e-01,5.868815e-01,-5.567928e-01,4.346999e-01,1.473888e-01,7.785644e-01,-4.650540e-01,4.835111e-01,-2.983804e-01,7.906039e-01,-4.543832e-02,6.304611e-01,-8.085112e-01,8.389492e-01,-2.927285e-01,-9.623662e-02,-1.365150e-01,8.838219e-01,-2.488090e-01,2.904482e-01,-5.950211e-01,3.245447e-01,-8.025375e-01,8.669840e-02,-5.954914e-01,-4.552858e-01,-5.167010e-01,-4.339418e-01,-6.042137e-01,-9.463531e-02,-8.173492e-02,-8.203870e-02,-9.635293e-02,-4.216072e-02,-3.659706e-02,-3.994921e-02,-4.337968e-02,-1.039863e-01,-8.120446e-02,-9.184267e-02,-1.076324e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,2.904388e-01,-5.949554e-01,-8.409584e-02,-6.020884e-01
159,-2,-2,-1,-1,-2,-2,-1,-1,1,1,1,1,1,1,-2,-2,2,2,-1,-1,2,2,2,2,2,2,-2,-2,2,2,1,1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.122083e-01,8.403255e-02,-6.788666e-02,-2.540219e-01,2.222081e-02,-8.556575e-02,1.818953e-01,-1.348356e-01,-8.987605e-02,-6.301836e-01,4.871107e-02,-6.830674e-01,6.666154e-01,-5.964021e-01,4.362839e-01,1.509915e-01,8.437993e-01,-4.141873e-01,1.351804e-01,1.113284e-01,7.881293e-01,-1.881346e-02,6.840725e-01,-7.620203e-01,6.466243e-01,-3.248111e-01,-8.471437e-02,-6.004018e-02,8.955583e-01,-2.406785e-01,3.171769e-01,-6.139406e-01,2.068094e-01,-7.465377e-01,-1.236942e-01,-1.052802e-01,-4.991307e-01,-5.481324e-01,-4.741626e-01,-6.461369e-01,-9.964121e-02,-8.577353e-02,-8.494892e-02,-1.007792e-01,-4.269265e-02,-3.706953e-02,-4.002265e-02,-4.377673e-02,-1.038908e-01,-8.113417e-02,-9.158113e-02,-1.074724e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,3.171685e-01,-6.139343e-01,-8.981191e-02,-6.301679e-01
160,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.109610e-01,1.003252e-01,-9.227537e-02,-1.135482e-01,2.184133e-02,-8.622922e-02,7.925601e-02,-7.165421e-02,-8.312552e-02,-6.792021e-01,1.222590e-01,-7.160708e-01,7.541228e-01,-6.002955e-01,4.355739e-01,1.498585e-01,8.733912e-01,-3.858182e-01,9.573436e-02,9.160238e-02,7.873762e-01,-4.550399e-03,7.363115e-01,-7.342084e-01,5.160256e-01,-2.681874e-01,-8.688936e-02,-8.771842e-02,8.750761e-01,-2.385928e-01,3.477461e-01,-6.379824e-01,1.050583e-01,-6.784724e-01,-8.868685e-02,-8.974394e-02,-5.532123e-01,-5.888267e-01,-5.160023e-01,-7.005001e-01,-1.067295e-01,-9.135046e-02,-8.985285e-02,-1.075133e-01,-4.405222e-02,-3.832117e-02,-4.079530e-02,-4.497522e-02,-1.041986e-01,-8.146020e-02,-9.166714e-02,-1.076995e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,8.346750e-01,3.477373e-01,-6.380083e-01,-8.306347e-02,-6.791839e-01
161,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.115367e-01,1.005370e-01,-9.226060e-02,-1.135436e-01,4.284596e-02,-8.397454e-02,7.926584e-02,-7.165077e-02,-8.313546e-02,-6.792010e-01,1.222485e-01,-7.160722e-01,7.541172e-01,-6.003045e-01,4.560868e-01,1.520191e-01,8.733894e-01,-3.858276e-01,9.581813e-02,9.163421e-02,7.873771e-01,-4.559378e-03,7.363027e-01,-7.342162e-01,5.160204e-01,-2.681904e-01,-8.626413e-02,-8.748133e-02,8.750745e-01,-2.385990e-01,3.477417e-01,-6.379853e-01,1.050536e-01,-6.784774e-01,-8.858912e-02,-8.970388e-02,-5.532177e-01,-5.888309e-01,-5.160108e-01,-7.005061e-01,-1.067318e-01,-9.135252e-02,-8.985567e-02,-1.075158e-01,-4.405265e-02,-3.832174e-02,-4.079510e-02,-4.497541e-02,-1.041976e-01,-8.145959e-02,-9.166500e-02,-1.076981e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,3.477373e-01,-6.380072e-01,-8.306729e-02,-6.791777e-01
162,-1,-1,-2,-2,-1,-1,-2,-2,2,2,2,2,2,2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,-1,-1,1,1,2,2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.247610e-01,1.311160e-01,-9.409347e-02,-1.240713e-01,7.387487e-02,-1.674127e-01,8.362468e-02,-4.230501e-02,-2.255078e-02,-6.922977e-01,1.702669e-01,-6.886808e-01,7.901504e-01,-5.419226e-01,5.409854e-01,9.563083e-02,8.445259e-01,-3.243442e-01,7.677950e-02,9.198748e-02,7.776067e-01,-1.817450e-02,7.151005e-01,-6.630069e-01,4.895460e-01,-2.138357e-01,-7.910886e-02,-1.307290e-01,8.697756e-01,-2.151303e-01,4.285833e-01,-6.299149e-01,9.274282e-02,-6.321185e-01,-6.131939e-02,-8.866128e-02,-1.250782e-01,-4.195714e-01,-2.573702e-01,-4.074984e-01,-8.469062e-02,-1.692447e-01,-1.323067e-01,-1.649668e-01,-9.999987e-02,-1.273768e-01,-1.221710e-01,-1.182277e-01,-1.704942e-01,-1.825605e-01,-1.926115e-01,-1.727933e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,9.192108e-01,4.286605e-01,-6.299023e-01,-2.237684e-02,-6.921950e-01
