#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,CK_0045a,CK_0045b,CK_0046a,CK_0046b,CK_0047a,CK_0047b,CK_0048a,CK_0048b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,Vout_0045a,Vout_0045b,Vout_0046a,Vout_0046b,Vout_0047a,Vout_0047b,Vout_0048a,Vout_0048b,driver_0005a,driver_0005b,driver_0008a,driver_0008b,driver_0012a,driver_0012b,driver_0022a,driver_0022b,driver_0034a,driver_0034b,driver_0039a,driver_0039b,Out_0038a,Out_0038b,Out_0011a,Out_0011b
813,-2,-2,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.028287e-02,8.261472e-02,-5.163345e-01,7.969089e-01,-3.753906e-01,8.032079e-01,-1.382550e-01,-9.898593e-02,-3.014983e-01,4.820377e-01,9.549960e-02,9.766043e-02,-6.980950e-02,8.768551e-02,-8.110895e-01,2.448023e-01,-9.255414e-02,-9.016054e-02,-5.966895e-01,8.304620e-02,2.157984e-01,-4.138385e-01,9.136658e-02,9.377088e-02,-3.432772e-01,8.047617e-01,-6.920341e-01,2.814829e-01,-1.384473e-01,-3.005177e-01,-3.577287e-01,7.832182e-01,5.382266e-01,-5.295091e-01,-8.677842e-01,6.509796e-01,-6.731810e-01,6.336545e-01,-6.931235e-01,7.191364e-01,-4.422672e-01,2.266897e-01,-6.842611e-01,3.074646e-01,-3.699795e-01,8.099185e-01,-2.303596e-01,7.967618e-01,-6.651250e-01,2.764202e-01,-8.818549e-02,-8.444749e-02,-7.673686e-01,8.476332e-01,-6.884017e-01,3.035658e-01,-7.983941e-01,3.931771e-01,-6.852240e-01,9.064003e-01,1.008066e-01,1.049253e-01,-3.207789e-01,7.629358e-01,-6.019631e-03,5.533772e-01,-4.124835e-01,2.861405e-01,-2.680071e-01,7.896710e-01,-6.542465e-01,2.842384e-01,-3.664862e-01,7.931377e-01,-6.936689e-01,2.936851e-01,-3.181762e-01,4.684006e-01,-6.060245e-01,1.134193e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,1.003591e-01,1.044496e-01,-7.024658e-02,8.744633e-02
814,-2,-2,-1,-1,-1,-1,-2,-2,1,1,-2,-2,-2,-2,-1,-1,-2,-2,1,1,-1,-1,-2,-2,1,1,1,1,-1,-1,1,1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-2,-2,2,2,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.517256e-02,8.188099e-02,-2.681505e-01,1.553709e-01,8.307656e-02,2.798186e-01,-1.210513e-01,-9.743582e-02,-2.972439e-01,4.935582e-01,9.329509e-02,9.394116e-02,-8.884901e-02,-6.260096e-02,-5.107762e-01,-1.669130e-02,-9.294803e-02,-9.153097e-02,-6.118367e-01,6.506169e-02,1.798492e-01,-9.182065e-02,9.051616e-02,9.242660e-02,-3.405965e-01,8.118295e-01,-7.268247e-01,3.149009e-01,-2.920792e-01,-3.660311e-01,-3.494830e-01,7.929304e-01,2.350621e-01,-2.339635e-01,-6.558091e-01,5.347565e-01,-2.692933e-01,2.166020e-01,1.620745e-02,4.970056e-01,-3.905312e-01,-1.404095e-02,-1.871801e-01,1.795375e-01,-3.724291e-01,8.194680e-01,-2.054435e-02,1.699829e-01,-7.135533e-01,3.113852e-01,-9.092061e-02,-9.045316e-02,-5.142465e-01,8.532582e-01,-7.249613e-01,3.263972e-01,-8.214948e-01,3.752890e-01,-2.759482e-01,8.144968e-01,9.409805e-02,7.694517e-02,1.093652e-01,3.466756e-01,1.298804e-01,1.157033e-01,-1.283739e-01,-1.002459e-01,1.190485e-01,1.186924e-01,-1.077867e-01,-1.060374e-01,1.182573e-01,1.171160e-01,-1.059270e-01,-1.057741e-01,1.120363e-01,1.020265e-01,-1.000908e-01,-1.007914e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.371449e-02,7.656171e-02,-8.911030e-02,-6.272255e-02
815,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.430638e-02,7.459063e-02,-4.096162e-01,-2.671616e-01,9.709114e-02,1.566446e-01,-1.114158e-01,-9.677973e-02,-3.511562e-01,5.453725e-01,9.212775e-02,9.260529e-02,-9.107888e-02,-9.095730e-02,-4.143308e-01,-1.309062e-01,-9.351839e-02,-9.219642e-02,-6.510573e-01,8.289716e-02,3.678891e-01,2.223452e-01,8.800687e-02,9.102656e-02,-3.458614e-01,8.290354e-01,-7.713471e-01,3.556468e-01,-6.222774e-01,-5.559753e-01,-3.468891e-01,8.277627e-01,3.407077e-01,4.774450e-02,-5.041154e-01,4.138828e-01,-3.855047e-01,-8.269881e-02,4.656030e-01,6.542325e-01,-5.091212e-01,-4.564749e-01,-7.199659e-02,1.146594e-01,-3.591815e-01,8.318652e-01,-5.142038e-03,9.507365e-02,-7.641260e-01,3.544022e-01,-9.157560e-02,-9.125861e-02,-4.225264e-01,8.355313e-01,-7.637424e-01,3.542901e-01,-7.663830e-01,3.989084e-01,-1.494186e-01,7.336617e-01,9.282176e-02,9.290724e-02,3.612982e-01,5.793018e-01,9.290834e-02,9.282891e-02,-9.084816e-02,-9.071192e-02,9.263153e-02,9.220091e-02,-9.049065e-02,-9.006112e-02,9.121247e-02,8.867781e-02,-8.910116e-02,-8.664124e-02,8.137042e-02,6.020383e-02,-7.952825e-02,-5.939172e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.250763e-02,9.261000e-02,-9.115951e-02,-9.095856e-02
816,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-9.430641e-02,7.459062e-02,-4.096162e-01,-2.671616e-01,9.709114e-02,1.566446e-01,-1.114158e-01,-9.677973e-02,-3.511562e-01,5.453725e-01,9.212775e-02,9.260529e-02,-9.107888e-02,-9.095730e-02,-4.143308e-01,-1.309062e-01,-9.351839e-02,-9.219642e-02,-6.510573e-01,8.289717e-02,3.678891e-01,2.223452e-01,8.800687e-02,9.102656e-02,-3.458614e-01,8.290354e-01,-7.713471e-01,3.556468e-01,-6.222774e-01,-5.559753e-01,-3.468891e-01,8.277628e-01,3.407077e-01,4.774450e-02,-5.041154e-01,4.138828e-01,-3.855047e-01,-8.269881e-02,4.656030e-01,6.542325e-01,-5.091212e-01,-4.564749e-01,-7.199660e-02,1.146594e-01,-3.591815e-01,8.318652e-01,-5.142039e-03,9.507365e-02,-7.641260e-01,3.544022e-01,-9.157560e-02,-9.125861e-02,-4.225264e-01,8.355313e-01,-7.637424e-01,3.542901e-01,-7.663830e-01,3.989084e-01,-1.494186e-01,7.336617e-01,9.282176e-02,9.290724e-02,3.612982e-01,5.793018e-01,9.290834e-02,9.282891e-02,-9.084816e-02,-9.071192e-02,9.263153e-02,9.220091e-02,-9.049065e-02,-9.006112e-02,9.121247e-02,8.867781e-02,-8.910116e-02,-8.664124e-02,8.137042e-02,6.020383e-02,-7.952825e-02,-5.939172e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.250763e-02,9.261000e-02,-9.115951e-02,-9.095856e-02
817,-1,-1,-2,-2,-2,-2,-1,-1,2,2,-1,-1,-1,-1,-2,-2,-1,-1,2,2,-2,-2,-1,-1,2,2,2,2,-2,-2,2,2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-1,-1,1,1,2,2,1,1,1,1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.343037e-01,1.811305e-01,-4.160452e-01,-2.749453e-01,9.754429e-02,1.581350e-01,-2.519378e-01,-7.095334e-02,-3.805536e-01,6.588650e-01,1.190141e-01,1.190916e-01,-9.998232e-02,-1.281032e-01,-4.151228e-01,-1.326492e-01,-1.134769e-01,-1.051940e-01,-6.997437e-01,1.789492e-01,3.761141e-01,2.311388e-01,1.130367e-01,1.200984e-01,-3.461057e-01,8.285313e-01,-7.780024e-01,3.545760e-01,-5.616147e-01,-5.052702e-01,-3.441421e-01,8.404943e-01,3.493348e-01,5.480126e-02,-4.561882e-01,3.568491e-01,-3.922992e-01,-8.744082e-02,4.178999e-01,6.227917e-01,-4.449569e-01,-3.975796e-01,-7.699199e-02,8.342396e-02,-3.563125e-01,8.298641e-01,-5.240534e-03,9.506394e-02,-7.639793e-01,3.545261e-01,-1.065176e-01,-1.076678e-01,-4.068221e-01,8.082834e-01,-7.642763e-01,3.565326e-01,-7.334978e-01,3.791643e-01,-1.383479e-01,6.918340e-01,1.153873e-01,1.294616e-01,3.141058e-01,5.249463e-01,7.640724e-02,9.327315e-02,-6.215769e-02,-8.798624e-02,9.319217e-02,9.255514e-02,-8.944930e-02,-8.945912e-02,9.144806e-02,8.884446e-02,-8.871559e-02,-8.637969e-02,8.149374e-02,6.029857e-02,-7.934267e-02,-5.925442e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,1.150809e-01,1.291748e-01,-1.000509e-01,-1.280945e-01
818,0,0,-2,-2,-2,-2,0,0,2,2,0,0,0,0,-2,-2,0,0,2,2,-2,-2,0,0,2,2,2,2,-2,-2,2,2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,0,0,0,0,2,2,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.465956e-01,8.024419e-01,-4.233874e-01,-2.843087e-01,9.586711e-02,1.403221e-01,-6.742455e-01,2.791288e-01,-3.446241e-01,8.449350e-01,-3.576546e-01,7.824994e-01,-5.965506e-01,8.236798e-02,-4.151402e-01,-1.325046e-01,-6.670246e-01,2.721180e-01,-7.472909e-01,3.140614e-01,3.822776e-01,2.395383e-01,-3.453470e-01,8.055639e-01,-3.454180e-01,8.288060e-01,-7.861063e-01,3.527652e-01,-4.978618e-01,-4.515144e-01,-3.435672e-01,8.298586e-01,3.588030e-01,6.247568e-02,-4.235823e-01,3.434263e-01,-4.013704e-01,-9.338662e-02,3.577269e-01,5.994026e-01,-4.038667e-01,-3.354747e-01,-7.537020e-02,9.455243e-02,-3.653576e-01,8.324296e-01,-5.104367e-03,9.502187e-02,-7.631740e-01,3.550506e-01,-6.871600e-01,3.024272e-01,-3.545027e-01,7.816486e-01,-7.643960e-01,3.575451e-01,-7.063247e-01,3.655001e-01,-9.795814e-02,6.172032e-01,-3.026986e-01,4.812105e-01,2.602889e-01,4.286171e-01,-4.175852e-02,8.125891e-02,-1.387439e-01,-9.987080e-02,8.950292e-02,9.089198e-02,-9.354239e-02,-9.130277e-02,9.059559e-02,8.837561e-02,-8.965253e-02,-8.689341e-02,8.122252e-02,6.013492e-02,-7.964039e-02,-5.943511e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.030091e-01,4.809216e-01,-5.966209e-01,8.237525e-02
819,1,1,-2,-2,-2,-2,1,1,2,2,1,1,1,1,-2,-2,1,1,2,2,-2,-2,1,1,2,2,2,2,-2,-2,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,1,1,-1,-1,2,2,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.434786e-01,8.110662e-01,-4.428641e-01,-3.117993e-01,8.118646e-02,5.618623e-02,-7.164163e-01,3.114626e-01,-3.451826e-01,8.350354e-01,-3.494646e-01,7.927066e-01,-6.117649e-01,6.456975e-02,-4.179799e-01,-1.384390e-01,-7.140460e-01,3.088843e-01,-7.547775e-01,3.316305e-01,4.116846e-01,2.703999e-01,-3.411121e-01,8.121536e-01,-3.536028e-01,8.309777e-01,-5.900571e-01,3.751325e-01,-2.190100e-01,-3.463079e-01,-3.443900e-01,8.295004e-01,3.887762e-01,8.367089e-02,-9.259384e-02,-4.299229e-02,-4.321983e-01,-1.223610e-01,2.106359e-01,3.123015e-01,-1.585445e-01,-1.814824e-01,-9.329185e-02,-5.060844e-02,-1.531029e-01,7.514697e-01,-8.048894e-03,8.922101e-02,-7.707818e-01,3.536251e-01,-7.243869e-01,3.255915e-01,6.115607e-02,2.344032e-01,-7.637269e-01,3.562031e-01,-1.232872e-01,1.648931e-01,8.175893e-02,7.313534e-02,-2.975996e-01,4.931726e-01,1.504119e-01,1.751188e-01,-4.560463e-02,8.126767e-02,-1.211124e-01,-9.755300e-02,8.961340e-02,9.096717e-02,-9.286028e-02,-9.103507e-02,9.063830e-02,8.839765e-02,-8.953316e-02,-8.683669e-02,8.123245e-02,6.013791e-02,-7.961309e-02,-5.942249e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-2.978951e-01,4.928948e-01,-6.118227e-01,6.458790e-02
820,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.446920e-01,8.287621e-01,-4.654934e-01,-3.388550e-01,7.775712e-02,5.569783e-02,-7.638552e-01,3.546774e-01,-3.445623e-01,8.287687e-01,-3.467415e-01,8.276782e-01,-6.509965e-01,8.286463e-02,-4.176218e-01,-1.375797e-01,-7.639123e-01,3.544968e-01,-7.638664e-01,3.548454e-01,4.338136e-01,2.961026e-01,-3.450633e-01,8.289929e-01,-3.573511e-01,8.326615e-01,-4.956883e-01,3.485695e-01,-2.812222e-02,-2.222931e-01,-3.444235e-01,8.287124e-01,4.138614e-01,1.028237e-01,-1.836726e-02,1.612756e-03,-4.602042e-01,-1.449579e-01,6.391797e-03,1.392820e-01,4.050847e-03,1.572628e-02,-9.116157e-02,-5.882196e-02,-1.125602e-01,7.319996e-01,-8.599570e-03,8.790008e-02,-7.605207e-01,3.551292e-01,-7.637210e-01,3.543752e-01,2.354251e-02,1.095972e-01,-7.637332e-01,3.550485e-01,1.237752e-02,1.504530e-01,2.091990e-02,9.402279e-03,-3.509767e-01,5.451511e-01,-8.722001e-03,-2.413707e-02,-9.430287e-02,7.431712e-02,-1.113003e-01,-9.653925e-02,8.749387e-02,9.006957e-02,-9.307046e-02,-9.133101e-02,9.018297e-02,8.813769e-02,-8.976184e-02,-8.699944e-02,8.107087e-02,6.003038e-02,-7.972854e-02,-5.950626e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.512909e-01,5.448646e-01,-6.510693e-01,8.287547e-02
821,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.446920e-01,8.287622e-01,-4.654934e-01,-3.388550e-01,7.775714e-02,5.569786e-02,-7.638552e-01,3.546774e-01,-3.445622e-01,8.287687e-01,-3.467415e-01,8.276782e-01,-6.509967e-01,8.286467e-02,-4.176217e-01,-1.375797e-01,-7.639123e-01,3.544967e-01,-7.638665e-01,3.548454e-01,4.338136e-01,2.961025e-01,-3.450634e-01,8.289929e-01,-3.573506e-01,8.326611e-01,-4.956922e-01,3.485732e-01,-2.812235e-02,-2.222939e-01,-3.444236e-01,8.287124e-01,4.138614e-01,1.028236e-01,-1.836720e-02,1.612891e-03,-4.602042e-01,-1.449580e-01,6.391680e-03,1.392816e-01,4.050853e-03,1.572627e-02,-9.116155e-02,-5.882193e-02,-1.125621e-01,7.320016e-01,-8.599565e-03,8.790009e-02,-7.605226e-01,3.551290e-01,-7.637211e-01,3.543753e-01,2.354264e-02,1.095980e-01,-7.637332e-01,3.550485e-01,1.237793e-02,1.504559e-01,2.091994e-02,9.402349e-03,-3.509766e-01,5.451510e-01,-8.722015e-03,-2.413710e-02,-9.430279e-02,7.431713e-02,-1.113004e-01,-9.653926e-02,8.749388e-02,9.006957e-02,-9.307046e-02,-9.133101e-02,9.018297e-02,8.813769e-02,-8.976184e-02,-8.699944e-02,8.107087e-02,6.003037e-02,-7.972854e-02,-5.950626e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.512908e-01,5.448645e-01,-6.510694e-01,8.287548e-02
822,2,2,-2,-2,-2,-2,2,2,1,1,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,1,1,1,1,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,1,1,2,2,-2,-2,1,1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.430987e-01,8.276154e-01,-4.657379e-01,-3.395461e-01,7.773934e-02,5.567697e-02,-7.656595e-01,3.546934e-01,-3.416321e-01,8.060633e-01,-3.466893e-01,8.276837e-01,-6.510011e-01,8.288846e-02,-4.176802e-01,-1.376727e-01,-7.639158e-01,3.545299e-01,-7.265274e-01,3.349952e-01,4.342596e-01,2.971912e-01,-3.451673e-01,8.290596e-01,-3.459419e-01,8.114528e-01,-4.432604e-01,2.966957e-01,-2.391637e-02,-2.002017e-01,-3.419776e-01,8.094042e-01,4.163842e-01,1.075519e-01,-1.895388e-02,2.736491e-04,-4.620115e-01,-1.487121e-01,3.920132e-03,1.240693e-01,4.051061e-03,1.639974e-02,-9.132106e-02,-5.911424e-02,-1.032316e-01,6.923449e-01,-8.608934e-03,8.788706e-02,-7.073893e-01,3.134603e-01,-7.637082e-01,3.544036e-01,2.394750e-02,1.103492e-01,-7.154886e-01,3.099315e-01,8.438368e-03,1.238567e-01,2.091110e-02,9.475759e-03,-3.509700e-01,5.451712e-01,-8.687785e-03,-2.444714e-02,-9.430600e-02,7.432385e-02,-1.112997e-01,-9.653275e-02,8.750036e-02,9.007512e-02,-9.306451e-02,-9.132593e-02,9.018764e-02,8.814160e-02,-8.975754e-02,-8.699583e-02,8.107416e-02,6.003318e-02,-7.972548e-02,-5.950364e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.512523e-01,5.448760e-01,-6.511131e-01,8.289172e-02
823,2,2,-2,-2,-2,-2,2,2,0,0,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,-2,0,0,2,2,-2,-2,0,0,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.472497e-01,8.288441e-01,-4.660161e-01,-3.403020e-01,7.781241e-02,5.575781e-02,-7.670428e-01,3.546377e-01,-3.474202e-01,7.931825e-01,-3.465402e-01,8.277046e-01,-6.510173e-01,8.296738e-02,-4.176680e-01,-1.376619e-01,-7.636919e-01,3.547744e-01,-6.884246e-01,3.192908e-01,4.345738e-01,2.979245e-01,-3.447897e-01,8.290578e-01,-2.825226e-01,7.853566e-01,-4.130504e-01,2.984644e-01,-2.082468e-02,-1.872913e-01,-3.570655e-01,8.057076e-01,4.180865e-01,1.109491e-01,-1.891617e-02,5.830343e-04,-4.639906e-01,-1.530356e-01,1.741043e-03,1.116515e-01,4.270157e-03,1.721411e-02,-9.131318e-02,-5.910761e-02,-5.434501e-02,5.997835e-01,-8.562485e-03,8.794575e-02,-6.590759e-01,2.911662e-01,-7.637095e-01,3.544921e-01,2.121758e-02,8.566187e-02,-6.781287e-01,2.682204e-01,1.073091e-02,1.395844e-01,2.094677e-02,9.155201e-03,-3.509580e-01,5.452379e-01,-8.696079e-03,-2.483323e-02,-9.432037e-02,7.434355e-02,-1.112978e-01,-9.651107e-02,8.752013e-02,9.009241e-02,-9.304461e-02,-9.130879e-02,9.020240e-02,8.815416e-02,-8.974296e-02,-8.698343e-02,8.108489e-02,6.004244e-02,-7.971489e-02,-5.949450e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.511987e-01,5.449135e-01,-6.511761e-01,8.295265e-02
824,2,2,-2,-2,-2,-2,2,2,-1,-1,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,2,2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1.408032e-01,7.490546e-01,-4.675222e-01,-3.431719e-01,7.670493e-02,5.399621e-02,-5.981554e-01,3.735756e-01,1.059631e-01,2.686062e-01,-3.470889e-01,8.276874e-01,-6.510167e-01,8.281134e-02,-4.181653e-01,-1.383721e-01,-7.706257e-01,3.531864e-01,-1.681166e-01,1.413753e-01,4.376613e-01,3.043377e-01,-3.535832e-01,8.312098e-01,1.185732e-01,1.195637e-01,-1.065805e-01,-1.019926e-01,2.588224e-03,-8.312348e-02,1.202100e-01,1.237385e-01,4.309833e-01,1.332193e-01,-2.201871e-02,-5.805622e-03,-4.699616e-01,-1.648821e-01,-8.671898e-03,7.593560e-02,5.484130e-03,2.267087e-02,-9.239861e-02,-6.086410e-02,1.072123e-01,1.142455e-01,-9.081922e-03,8.720781e-02,-1.069867e-01,-1.049325e-01,-7.633182e-01,3.544111e-01,8.433267e-03,1.905604e-02,-1.097377e-01,-8.281385e-02,-8.289185e-03,-1.002417e-02,1.794533e-02,3.562006e-03,-3.510415e-01,5.450788e-01,-1.066001e-02,-2.879627e-02,-9.430937e-02,7.427634e-02,-1.113019e-01,-9.655525e-02,8.745655e-02,9.003767e-02,-9.308823e-02,-9.134888e-02,9.015581e-02,8.811439e-02,-8.977898e-02,-8.701550e-02,8.105070e-02,6.001265e-02,-7.974338e-02,-5.951995e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,-8.228581e-01,9.240446e-01,-3.511578e-01,5.449760e-01,-6.510548e-01,8.277613e-02
