#time,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,driver_0013a,driver_0013b,driver_0032a,driver_0032b,Out_0014a,Out_0014b,Out_0009a,Out_0009b
119,2,2,-2,-2,-2,-2,2,2,-1,-1,1,1,1,1,-1,-1,2,2,2,2,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,1,1,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.090984e-01,-6.165344e-01,1.042986e-01,9.765234e-02,-1.454063e-01,-1.075012e-01,6.574063e-01,-3.888078e-01,1.189394e-01,1.185296e-01,8.052962e-01,-6.145702e-01,7.699940e-01,-1.002540e-01,-1.286607e-01,-1.005621e-01,8.531009e-01,-4.014026e-01,3.478979e-01,-7.605828e-01,7.058250e-01,-3.082607e-01,1.192661e-01,1.115407e-01,1.793238e-01,-1.412351e-01,2.620936e-01,-6.593764e-01,-9.062575e-02,-9.043487e-02,-7.035754e-02,-2.509783e-01,9.435512e-02,9.446305e-02,-8.898142e-02,-6.276669e-02,2.694936e-01,1.299362e-01,8.556811e-01,-3.803240e-01,2.890759e-01,-8.139671e-01,9.543817e-02,9.460511e-02,-1.081607e-01,-1.069577e-01,7.620577e-01,-8.852003e-01,-9.079330e-02,-9.067791e-02,-9.420328e-02,-9.138076e-02,1.298237e-01,1.155914e-01,-1.055733e-01,-1.139540e-01,9.433563e-02,7.701854e-02,1.827173e-01,-6.998940e-01,5.591794e-01,4.883361e-01,6.185234e-01,3.710732e-01,8.650723e-02,9.503807e-02,8.975294e-02,6.772368e-02,3.913181e-02,4.191044e-02,3.919101e-02,3.168394e-02,9.151321e-02,1.077908e-01,1.036802e-01,7.959815e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,7.057866e-01,-3.083007e-01,7.699547e-01,-1.002953e-01
120,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.880172e-01,-6.549049e-01,1.041487e-01,9.744807e-02,-1.454633e-01,-1.075719e-01,5.338806e-01,-3.492874e-01,9.212502e-02,9.142247e-02,8.171552e-01,-6.904711e-01,7.893729e-01,-8.368912e-02,-9.131028e-02,-9.145905e-02,8.380608e-01,-4.099363e-01,3.444885e-01,-7.612887e-01,7.228915e-01,-3.247897e-01,9.001298e-02,8.648131e-02,7.219404e-02,-9.278652e-02,2.565321e-01,-6.651450e-01,-9.094479e-02,-9.102216e-02,-9.584013e-02,-1.082793e-01,9.368811e-02,9.339712e-02,-9.110587e-02,-9.119849e-02,2.694054e-01,1.298229e-01,8.746254e-01,-4.371098e-01,2.853095e-01,-8.134835e-01,9.514908e-02,9.417698e-02,-9.167614e-02,-9.201984e-02,7.490701e-01,-9.208382e-01,-9.094611e-02,-9.089035e-02,-9.429216e-02,-9.149553e-02,9.279833e-02,9.253090e-02,-9.260189e-02,-9.364113e-02,9.318798e-02,9.300213e-02,8.098887e-02,-6.469783e-01,5.965405e-01,5.375782e-01,6.599038e-01,4.218509e-01,9.223995e-02,1.018744e-01,9.678516e-02,7.422888e-02,4.037025e-02,4.347971e-02,4.087192e-02,3.324624e-02,9.186362e-02,1.082596e-01,1.042050e-01,8.011549e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,7.229188e-01,-3.247596e-01,7.894053e-01,-8.365479e-02
121,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.880208e-01,-6.549004e-01,1.078454e-01,9.916917e-02,-6.316831e-02,-9.674035e-02,5.338985e-01,-3.492950e-01,9.216009e-02,9.144895e-02,8.171597e-01,-6.904665e-01,7.893723e-01,-8.368502e-02,-9.124819e-02,-9.141410e-02,8.380659e-01,-4.099307e-01,3.444930e-01,-7.612875e-01,7.228935e-01,-3.247861e-01,9.003317e-02,8.649660e-02,7.220458e-02,-9.278926e-02,2.565345e-01,-6.651435e-01,-9.063956e-02,-9.082833e-02,-9.582945e-02,-1.082760e-01,9.400202e-02,9.359731e-02,-9.097757e-02,-9.111055e-02,3.514989e-01,1.405851e-01,8.746258e-01,-4.371053e-01,2.853131e-01,-8.134838e-01,9.605605e-02,9.469445e-02,-9.164291e-02,-9.199485e-02,7.490718e-01,-9.208344e-01,-9.005636e-02,-9.038502e-02,-9.061739e-02,-8.979805e-02,9.286329e-02,9.257814e-02,-9.258288e-02,-9.362665e-02,9.332106e-02,9.309375e-02,8.100549e-02,-6.469831e-01,5.965444e-01,5.375826e-01,6.599075e-01,4.218549e-01,9.224277e-02,1.018771e-01,9.678769e-02,7.423123e-02,4.037226e-02,4.348166e-02,4.087380e-02,3.324802e-02,9.186507e-02,1.082610e-01,1.042064e-01,8.011691e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.229172e-01,-3.247592e-01,7.894019e-01,-8.365319e-02
122,1,1,-1,-1,-1,-1,1,1,-2,-2,2,2,2,2,-2,-2,1,1,1,1,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,2,2,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.623544e-01,-6.307287e-01,1.296982e-01,1.194183e-01,-4.856246e-02,-1.251013e-01,4.877236e-01,-3.040909e-01,9.266724e-02,9.198565e-02,7.519539e-01,-7.673077e-01,8.127718e-01,-1.955499e-01,-6.266768e-02,-8.884141e-02,7.976593e-01,-4.008823e-01,3.174502e-01,-7.197279e-01,7.237496e-01,-4.229772e-01,9.093898e-02,8.859874e-02,7.883821e-02,-5.030670e-02,1.996669e-01,-6.278363e-01,-1.063580e-01,-1.079715e-01,-9.764965e-02,-1.200906e-01,1.190702e-01,1.189409e-01,-1.002186e-01,-1.286213e-01,4.150868e-01,7.162112e-02,8.164253e-01,-5.133116e-01,2.410911e-01,-7.473574e-01,1.198541e-01,1.193932e-01,-9.070391e-02,-9.144747e-02,6.779659e-01,-8.511906e-01,-1.064858e-01,-1.067241e-01,-1.040331e-01,-1.071732e-01,7.607464e-02,9.282414e-02,-9.225884e-02,-9.370929e-02,1.151757e-01,1.290884e-01,6.697802e-02,-6.087472e-01,4.274207e-01,1.050644e-01,4.091705e-01,1.312899e-01,1.580762e-01,1.085196e-01,1.396091e-01,8.563473e-02,1.094609e-01,1.047057e-01,1.032511e-01,8.997383e-02,2.025199e-01,2.116802e-01,2.082388e-01,1.871094e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,7.237726e-01,-4.229499e-01,8.128028e-01,-1.955159e-01
123,0,0,0,0,0,0,0,0,-2,-2,2,2,2,2,-2,-2,0,0,0,0,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,0,0,0,0,0,0,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.360535e-01,-6.828074e-01,8.068522e-01,-3.407115e-01,1.289248e-01,-6.385126e-01,4.839409e-01,-3.177227e-01,9.687976e-02,9.467023e-02,5.896394e-01,-9.057294e-01,8.704628e-01,-5.604927e-01,8.801059e-02,-6.930521e-02,7.605456e-01,-3.370766e-01,3.010994e-01,-6.666950e-01,6.880933e-01,-7.697836e-01,9.287680e-02,9.030785e-02,8.102708e-02,-4.281627e-02,1.746127e-01,-6.056313e-01,2.867169e-01,-6.576371e-01,-1.000416e-01,-1.364101e-01,7.855435e-01,-2.682729e-01,2.832002e-01,-4.115754e-01,7.983822e-01,-3.572546e-01,7.060788e-01,-7.039880e-01,1.793528e-01,-7.074674e-01,8.041313e-01,-3.573120e-01,-8.433955e-02,-8.855974e-02,5.397238e-01,-7.852304e-01,2.752480e-01,-6.801273e-01,2.853654e-01,-6.689955e-01,1.048586e-01,1.003105e-01,-9.096589e-02,-9.371523e-02,5.524481e-01,-4.923829e-03,7.675716e-02,-6.032056e-01,6.350357e-01,-6.571006e-01,7.977799e-01,-4.933519e-01,5.779255e-01,-5.483868e-01,8.510493e-01,-3.898426e-01,5.158140e-01,-4.538825e-01,7.770037e-01,-2.930069e-01,5.125373e-01,-6.826224e-02,6.303252e-01,3.269530e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,6.880396e-01,-7.698206e-01,8.704388e-01,-5.605064e-01
124,-1,-1,1,1,1,1,-1,-1,-2,-2,2,2,2,2,-2,-2,-1,-1,-1,-1,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,1,1,1,1,1,1,2,2,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,-2,-2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.116848e-01,-4.333960e-01,8.153460e-01,-3.389836e-01,1.391777e-01,-6.579397e-01,1.301193e-01,1.137380e-01,1.000649e-01,9.726144e-02,1.979719e-01,-7.429649e-01,7.301197e-01,-6.801491e-01,6.712327e-02,-7.275798e-02,1.020457e-01,1.047413e-01,-1.220435e-01,-1.119519e-01,4.418197e-01,-8.069918e-01,9.624839e-02,9.603010e-02,9.570363e-02,7.800460e-02,-2.362129e-01,-2.556762e-01,3.134811e-01,-7.054842e-01,-8.797787e-02,-6.226460e-02,8.093947e-01,-3.411031e-01,2.936196e-01,-4.599651e-01,8.068099e-01,-3.523615e-01,3.756804e-01,-6.549213e-01,-2.287130e-01,-2.476437e-01,8.091522e-01,-3.425079e-01,-8.414075e-02,-8.716918e-02,-1.978526e-01,-4.019293e-01,3.117974e-01,-7.168281e-01,3.145172e-01,-7.158586e-01,1.589178e-01,1.088059e-01,-8.843209e-02,-8.893064e-02,6.777475e-01,-7.090572e-02,-1.291503e-01,-1.022582e-01,5.355707e-01,-7.297508e-01,8.198427e-01,-5.646444e-01,5.761042e-01,-7.280709e-01,8.039778e-01,-4.806950e-01,6.544331e-01,-6.069024e-01,8.410377e-01,-3.071043e-01,7.027012e-01,-2.422503e-01,7.835830e-01,-5.317128e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,4.417679e-01,-8.070323e-01,7.300961e-01,-6.801617e-01
125,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.657171e-01,-6.058803e-01,8.346704e-01,-3.435388e-01,1.578267e-01,-6.905986e-01,8.457885e-02,7.243723e-02,9.971710e-02,9.627230e-02,6.706782e-02,-7.114547e-01,6.965511e-01,-7.165396e-01,1.066830e-01,-6.810661e-02,3.547875e-02,-9.878364e-02,-1.226691e-01,-1.475460e-01,3.659295e-01,-8.266265e-01,9.449275e-02,9.320112e-02,9.176416e-02,8.943097e-02,-1.940810e-01,-1.585956e-01,3.540752e-01,-7.663923e-01,-9.297806e-02,-9.542371e-02,8.317758e-01,-3.550739e-01,3.635497e-01,-5.277470e-01,8.254142e-01,-3.586579e-01,3.347471e-01,-6.642011e-01,-1.781231e-01,-1.986090e-01,8.283505e-01,-3.447512e-01,-8.336058e-02,-8.766565e-02,-4.370771e-01,-6.837647e-01,3.547132e-01,-7.635997e-01,3.568657e-01,-7.643582e-01,1.622513e-01,1.090784e-01,-8.978587e-02,-9.132018e-02,7.288408e-01,-9.116026e-02,-9.969715e-02,-1.077098e-01,5.336584e-01,-8.314275e-01,8.264560e-01,-6.449052e-01,6.467165e-01,-8.121324e-01,8.691780e-01,-5.364049e-01,7.413394e-01,-6.529025e-01,8.814209e-01,-3.570643e-01,7.275390e-01,-2.384578e-01,7.910594e-01,1.250385e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.658689e-01,-8.266727e-01,6.965232e-01,-7.165559e-01
126,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.657170e-01,-6.058803e-01,8.346704e-01,-3.435388e-01,1.578267e-01,-6.905986e-01,8.457885e-02,7.243723e-02,9.971712e-02,9.627231e-02,6.706792e-02,-7.114547e-01,6.965511e-01,-7.165396e-01,1.066838e-01,-6.810649e-02,3.547876e-02,-9.878361e-02,-1.226691e-01,-1.475460e-01,3.659297e-01,-8.266266e-01,9.449276e-02,9.320113e-02,9.176416e-02,8.943098e-02,-1.940810e-01,-1.585956e-01,3.540751e-01,-7.663929e-01,-9.297805e-02,-9.542371e-02,8.317757e-01,-3.550737e-01,3.635508e-01,-5.277481e-01,8.254142e-01,-3.586579e-01,3.347471e-01,-6.642011e-01,-1.781231e-01,-1.986089e-01,8.283505e-01,-3.447512e-01,-8.336054e-02,-8.766563e-02,-4.370770e-01,-6.837646e-01,3.547132e-01,-7.635997e-01,3.568657e-01,-7.643582e-01,1.622515e-01,1.090784e-01,-8.978586e-02,-9.132018e-02,7.288414e-01,-9.116081e-02,-9.969715e-02,-1.077098e-01,5.336585e-01,-8.314276e-01,8.264560e-01,-6.449051e-01,6.467166e-01,-8.121324e-01,8.691779e-01,-5.364048e-01,7.413394e-01,-6.529025e-01,8.814208e-01,-3.570642e-01,7.275390e-01,-2.384578e-01,7.910593e-01,1.250394e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,3.658690e-01,-8.266727e-01,6.965232e-01,-7.165559e-01
127,-2,-2,2,2,2,2,-2,-2,-1,-1,1,1,1,1,-1,-1,-2,-2,-2,-2,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,2,2,2,2,1,1,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,-1,-1,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-5.161084e-01,-5.641100e-01,8.346637e-01,-3.435514e-01,1.577964e-01,-6.905940e-01,6.804781e-02,7.236047e-02,1.240708e-01,1.201471e-01,5.586706e-02,-6.703866e-01,5.871115e-01,-6.730100e-01,1.383018e-01,-1.695704e-01,3.724139e-02,-8.525766e-02,-1.203745e-01,-1.438563e-01,2.808273e-01,-7.582921e-01,1.193179e-01,1.185027e-01,1.139552e-01,1.243710e-01,-1.868816e-01,-1.528469e-01,3.531049e-01,-7.704205e-01,-1.011967e-01,-1.336765e-01,8.308860e-01,-3.527654e-01,3.725316e-01,-6.006270e-01,8.254111e-01,-3.586616e-01,2.886893e-01,-6.189898e-01,-1.722741e-01,-1.913890e-01,8.283739e-01,-3.449077e-01,-8.271160e-02,-1.102367e-01,-3.885224e-01,-6.270493e-01,3.545283e-01,-7.634679e-01,3.567994e-01,-7.643477e-01,2.710470e-01,1.064939e-01,-1.052322e-01,-1.087994e-01,7.483409e-01,-1.366421e-01,-6.982485e-02,-1.045872e-01,4.669337e-01,-8.178424e-01,7.700419e-01,-6.685018e-01,6.054259e-01,-8.249817e-01,8.651083e-01,-5.462178e-01,7.332143e-01,-6.591094e-01,8.810225e-01,-3.640843e-01,7.266856e-01,-2.410767e-01,7.916865e-01,8.848131e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,2.807240e-01,-7.583865e-01,5.870295e-01,-6.730828e-01
128,-2,-2,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,-2,-2,2,2,0,0,2,2,2,2,2,2,0,0,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,0,0,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-4.703985e-01,-5.320903e-01,8.346641e-01,-3.433194e-01,1.578692e-01,-6.905754e-01,1.018152e-01,8.018477e-02,8.058548e-01,-3.575272e-01,5.978667e-02,-6.462037e-01,4.908166e-01,-6.365305e-01,3.176545e-01,-6.882033e-01,4.333825e-02,-6.683392e-02,-1.125831e-01,-1.373753e-01,2.108254e-01,-7.005097e-01,7.853068e-01,-2.701262e-01,5.553306e-01,-1.146479e-02,-1.796596e-01,-1.475326e-01,3.550017e-01,-7.637581e-01,2.793510e-01,-4.162467e-01,8.286794e-01,-3.435144e-01,3.558914e-01,-7.649925e-01,8.254565e-01,-3.585271e-01,2.555212e-01,-5.887433e-01,-1.649502e-01,-1.835760e-01,8.283481e-01,-3.442939e-01,2.677538e-01,-6.771809e-01,-3.357051e-01,-5.743812e-01,3.546977e-01,-7.638922e-01,3.569205e-01,-7.643129e-01,7.927253e-01,-3.473466e-01,2.873580e-01,-6.564945e-01,8.287513e-01,-3.432676e-01,7.772953e-02,-8.510173e-02,3.995990e-01,-8.133288e-01,7.159663e-01,-6.916404e-01,5.709393e-01,-8.247140e-01,8.588719e-01,-5.548711e-01,7.194600e-01,-6.672430e-01,8.802543e-01,-3.681549e-01,7.254366e-01,-2.443533e-01,7.922677e-01,6.401424e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,2.107148e-01,-7.008767e-01,4.906938e-01,-6.368632e-01
129,-2,-2,2,2,2,2,-2,-2,1,1,-1,-1,-1,-1,1,1,-2,-2,-2,-2,-1,-1,1,1,1,1,-2,-2,2,2,1,1,2,2,2,2,2,2,-1,-1,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,1,1,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.015373e-01,-2.608609e-01,8.346662e-01,-3.433447e-01,1.578774e-01,-6.905718e-01,1.521632e-01,8.772395e-02,8.096042e-01,-3.429341e-01,-1.238276e-01,-2.342325e-01,-1.513729e-01,-4.345848e-01,3.340997e-01,-7.262144e-01,5.027616e-02,-3.670039e-02,-1.097289e-01,-1.275996e-01,-1.874054e-01,-4.096488e-01,8.098608e-01,-3.430106e-01,6.794643e-01,-7.861294e-02,-1.466504e-01,-1.161525e-01,3.547352e-01,-7.638912e-01,2.917845e-01,-4.669861e-01,8.287431e-01,-3.441912e-01,3.553034e-01,-7.647306e-01,8.254662e-01,-3.585201e-01,-1.249106e-01,-2.307383e-01,-1.446695e-01,-1.535094e-01,8.283566e-01,-3.444276e-01,3.092159e-01,-7.156493e-01,-2.105446e-01,-3.060857e-01,3.546448e-01,-7.638742e-01,3.569139e-01,-7.643107e-01,8.058019e-01,-3.413925e-01,3.123352e-01,-7.062218e-01,8.275146e-01,-3.408011e-01,5.968056e-02,-8.794404e-02,1.290811e-01,-7.194406e-01,4.178391e-01,-6.418738e-01,4.417768e-01,-8.147032e-01,7.605184e-01,-6.036877e-01,6.402816e-01,-7.136177e-01,8.736240e-01,-3.927656e-01,7.179184e-01,-2.625065e-01,7.955296e-01,-8.587641e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-1.875232e-01,-4.100179e-01,-1.514962e-01,-4.349606e-01
130,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.710039e-02,-3.398088e-02,8.346631e-01,-3.434890e-01,1.578138e-01,-6.905912e-01,1.567088e-01,9.390914e-02,8.287402e-01,-3.453282e-01,-4.309722e-02,-8.492834e-02,-5.352639e-01,-5.814436e-01,3.545707e-01,-7.638878e-01,7.061269e-02,3.786578e-02,-9.505947e-02,-1.037224e-01,-4.318158e-01,-6.604329e-01,8.316285e-01,-3.563989e-01,7.302552e-01,-9.913827e-02,-1.027363e-01,-7.943568e-02,3.545279e-01,-7.638523e-01,3.648166e-01,-5.348551e-01,8.287215e-01,-3.446489e-01,3.545999e-01,-7.638549e-01,8.254219e-01,-3.586297e-01,-9.468110e-02,-8.464346e-02,-1.091321e-01,-1.100074e-01,8.283536e-01,-3.446763e-01,3.544827e-01,-7.635356e-01,-8.151350e-03,-3.169867e-02,3.545145e-01,-7.638992e-01,3.568247e-01,-7.643267e-01,8.287396e-01,-3.448503e-01,3.530398e-01,-7.678495e-01,8.287328e-01,-3.446818e-01,1.046665e-01,-7.578306e-02,7.469494e-02,-7.081288e-01,3.580261e-01,-6.430096e-01,4.219716e-01,-8.123929e-01,7.448486e-01,-6.083927e-01,6.307167e-01,-7.172958e-01,8.725681e-01,-3.929261e-01,7.173870e-01,-2.628734e-01,7.956174e-01,-8.087135e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.319471e-01,-6.608236e-01,-5.353992e-01,-5.818417e-01
131,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.710039e-02,-3.398088e-02,8.346631e-01,-3.434890e-01,1.578138e-01,-6.905912e-01,1.567088e-01,9.390915e-02,8.287402e-01,-3.453282e-01,-4.309722e-02,-8.492834e-02,-5.352639e-01,-5.814435e-01,3.545707e-01,-7.638878e-01,7.061270e-02,3.786578e-02,-9.505946e-02,-1.037224e-01,-4.318158e-01,-6.604329e-01,8.316285e-01,-3.563989e-01,7.302554e-01,-9.913842e-02,-1.027363e-01,-7.943568e-02,3.545279e-01,-7.638523e-01,3.648169e-01,-5.348555e-01,8.287215e-01,-3.446489e-01,3.545999e-01,-7.638549e-01,8.254219e-01,-3.586297e-01,-9.468110e-02,-8.464346e-02,-1.091320e-01,-1.100074e-01,8.283536e-01,-3.446763e-01,3.544827e-01,-7.635356e-01,-8.151347e-03,-3.169866e-02,3.545145e-01,-7.638992e-01,3.568247e-01,-7.643267e-01,8.287396e-01,-3.448503e-01,3.530398e-01,-7.678497e-01,8.287328e-01,-3.446818e-01,1.046667e-01,-7.578303e-02,7.469494e-02,-7.081288e-01,3.580261e-01,-6.430096e-01,4.219716e-01,-8.123929e-01,7.448486e-01,-6.083927e-01,6.307167e-01,-7.172958e-01,8.725681e-01,-3.929261e-01,7.173870e-01,-2.628734e-01,7.956174e-01,-8.087111e-03,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-4.319471e-01,-6.608236e-01,-5.353992e-01,-5.818416e-01
132,-1,-1,1,1,1,1,-1,-1,2,2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-2,-2,2,2,2,2,-1,-1,1,1,2,2,1,1,1,1,1,1,-2,-2,-1,-1,1,1,2,2,-1,-1,1,1,1,1,2,2,2,2,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.465250e-02,3.026558e-02,8.153392e-01,-3.389736e-01,1.391222e-01,-6.579387e-01,2.673869e-01,9.715582e-02,8.295109e-01,-3.448241e-01,1.738885e-01,1.250184e-01,-4.466638e-01,-5.168164e-01,3.321234e-01,-7.547879e-01,1.090179e-01,8.689765e-02,-8.837703e-02,-1.258183e-01,-3.354721e-01,-5.616577e-01,8.308339e-01,-3.540204e-01,7.479666e-01,-1.394455e-01,-1.298890e-01,-1.301728e-01,3.117302e-01,-7.150093e-01,3.709863e-01,-6.028589e-01,8.100213e-01,-3.412899e-01,3.105913e-01,-7.172846e-01,8.067987e-01,-3.523940e-01,1.036644e-01,7.103334e-02,-1.307039e-01,-1.371435e-01,8.090240e-01,-3.419640e-01,3.559290e-01,-7.637332e-01,4.925411e-02,3.616952e-02,3.119268e-01,-7.159402e-01,3.144302e-01,-7.159312e-01,8.355286e-01,-3.455473e-01,3.526063e-01,-7.706109e-01,8.114803e-01,-3.454318e-01,1.373015e-01,-1.766206e-01,9.055780e-02,-6.750681e-01,3.329581e-01,-6.139117e-01,3.740311e-01,-7.567665e-01,6.868427e-01,-5.655978e-01,5.665280e-01,-6.201697e-01,8.326251e-01,-3.615204e-01,6.607223e-01,-2.497139e-01,7.886974e-01,-3.102326e-02,-4.038565e-01,5.073752e-01,-4.038565e-01,5.073752e-01,-3.356111e-01,-5.620560e-01,-4.468068e-01,-5.172197e-01
