#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0009a,Out_0009b,Out_0010a,Out_0010b
11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.145934e-01,1.214008e-01,1.061652e-01,1.113847e-01,-1.142309e-01,-1.244835e-01,-1.117034e-01,-1.120059e-01,8.844622e-02,1.558896e-01,-4.834115e-02,1.117380e-01,2.730056e-02,4.782038e-02,-2.022873e-02,-3.300322e-02,3.296016e-02,2.351039e-02,-2.851632e-02,-1.943533e-02,-4.474181e-02,4.450206e-02,9.280048e-02,-3.185461e-02,-6.217048e-01,2.089571e-02,-3.538308e-01,4.124059e-01,-6.283021e-01,2.047970e-01,-2.572574e-01,5.451522e-01,-2.013951e-01,8.804988e-01,-6.501752e-01,8.802046e-01,1.866851e-01,7.551794e-01,-3.852917e-02,7.919916e-01,-8.094782e-01,2.723674e-01,-9.629716e-01,6.768472e-01,-7.117242e-01,2.092556e-01,-8.797099e-01,5.803224e-01,-7.131678e-01,4.712661e-01,-8.818699e-01,6.291317e-01,-6.111371e-01,9.275473e-01,-3.645656e-01,8.491747e-01,-2.319719e-01,7.908674e-01,-8.371532e-01,7.798881e-01,-7.580266e-01,3.351990e-01,-8.858293e-01,3.472412e-01,-9.555806e-02,7.293823e-01,-5.219722e-01,3.609323e-01,-3.563200e-01,8.327809e-01,-7.654218e-01,3.540372e-01,-3.494992e-01,8.106057e-01,-7.652957e-01,3.602442e-01,-3.072483e-01,4.860157e-01,-6.417017e-01,8.654939e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.760305e-02,1.563076e-01,-4.929076e-02,1.119006e-01
12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.720831e-01,1.355859e-01,3.055228e-01,2.684550e-01,-1.724778e-01,-1.381917e-01,-3.133128e-01,-2.719328e-01,8.947160e-02,1.539367e-01,-5.427121e-02,7.295125e-02,2.797566e-02,5.086825e-02,-1.323477e-02,-3.601564e-02,8.122929e-02,8.023922e-02,-6.519121e-02,-7.990493e-02,4.752674e-02,1.150222e-01,4.271426e-02,-1.325175e-01,-6.061251e-01,-1.881580e-02,-3.231708e-01,3.314732e-01,-6.880410e-01,2.938524e-01,-2.917824e-01,6.048375e-01,-2.081332e-01,8.928076e-01,-6.798959e-01,8.340763e-01,1.683000e-01,7.581279e-01,-7.512442e-02,7.770871e-01,-8.111179e-01,2.733081e-01,-9.352454e-01,6.724420e-01,-7.096404e-01,2.253612e-01,-8.360561e-01,6.235261e-01,-6.764809e-01,3.853698e-01,-7.874224e-01,6.115818e-01,-6.062852e-01,8.683095e-01,-3.719312e-01,8.091838e-01,-2.329982e-01,7.936105e-01,-7.862680e-01,7.544821e-01,-7.082861e-01,2.873006e-01,-8.487922e-01,2.917311e-01,-7.531177e-02,6.790321e-01,-4.574972e-01,2.947840e-01,-3.421100e-01,8.122048e-01,-7.043905e-01,3.105479e-01,-3.517081e-01,7.924075e-01,-7.258969e-01,3.263335e-01,-3.036645e-01,4.687280e-01,-6.193440e-01,9.377447e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.863674e-02,1.543321e-01,-5.519237e-02,7.310737e-02
13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995713e-01,1.429213e-01,5.449124e-01,3.771555e-01,-2.744546e-01,-1.601074e-01,-4.666596e-01,-5.172758e-01,8.768801e-02,1.029434e-01,-4.513575e-02,9.486672e-02,1.057445e-01,6.306250e-02,1.374590e-01,-1.674555e-02,5.900780e-01,-8.485447e-02,3.410512e-01,-4.156052e-01,4.236491e-01,-2.574182e-01,2.616101e-01,-6.504884e-01,-5.963025e-01,-4.281874e-02,-3.047427e-01,2.898347e-01,-7.518015e-01,4.059918e-01,-2.823250e-01,6.522438e-01,-2.164541e-01,8.885189e-01,-7.136100e-01,7.660636e-01,1.561071e-01,7.613063e-01,-9.805420e-02,7.773793e-01,-8.114053e-01,2.748295e-01,-9.047248e-01,6.731377e-01,-7.059068e-01,2.325373e-01,-7.845730e-01,6.578500e-01,-6.602779e-01,2.928248e-01,-6.920203e-01,5.990455e-01,-6.337923e-01,8.085671e-01,-3.914451e-01,7.721597e-01,-2.320566e-01,7.980302e-01,-7.291085e-01,7.355512e-01,-6.673303e-01,2.539120e-01,-8.123720e-01,2.434354e-01,-5.755322e-03,5.541495e-01,-4.111156e-01,2.876128e-01,-2.678931e-01,7.897149e-01,-6.547392e-01,2.842549e-01,-3.664699e-01,7.931462e-01,-6.936246e-01,2.936998e-01,-3.182592e-01,4.683888e-01,-6.060726e-01,1.133815e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.687312e-02,1.033074e-01,-4.603044e-02,9.499403e-02
14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.147998e-01,1.435723e-01,6.467857e-01,4.341172e-01,-2.871009e-01,-1.583498e-01,-5.276169e-01,-5.577706e-01,8.187068e-02,7.562396e-02,-6.482823e-02,-5.635075e-02,1.231338e-01,6.233502e-02,1.190904e-01,-2.573933e-02,6.445203e-01,-1.233957e-01,3.505595e-01,-4.467933e-01,4.290786e-01,-2.817197e-01,2.390088e-01,-6.593785e-01,-5.864464e-01,-5.985842e-02,-2.636207e-01,2.435097e-01,-7.858781e-01,4.017438e-01,-3.087683e-01,6.590267e-01,-2.720892e-01,8.724046e-01,-7.915010e-01,5.388227e-01,2.550268e-02,7.577707e-01,-3.249460e-01,5.339165e-01,-8.081762e-01,3.000388e-01,-6.204185e-01,7.580984e-01,-6.412788e-01,2.808123e-01,-4.661156e-01,7.756718e-01,-3.097919e-01,-9.522152e-02,-9.839829e-02,4.096948e-01,-2.573102e-01,9.569627e-02,1.047510e-01,9.957364e-02,-2.044498e-02,1.585590e-01,-8.906068e-02,3.536296e-01,-1.218650e-01,-1.080086e-01,-4.981005e-01,-6.081362e-02,1.308941e-01,1.163123e-01,-1.259308e-01,-9.993707e-02,1.193882e-01,1.188829e-01,-1.073912e-01,-1.058467e-01,1.183648e-01,1.171769e-01,-1.057907e-01,-1.056831e-01,1.120695e-01,1.020447e-01,-1.000307e-01,-1.007364e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.095517e-02,7.592115e-02,-6.578980e-02,-5.625576e-02
15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.292077e-01,1.421885e-01,7.202444e-01,4.837702e-01,-3.092375e-01,-1.587269e-01,-5.863037e-01,-6.217296e-01,8.162387e-02,9.230845e-02,-6.544756e-02,-8.317804e-02,1.289447e-01,6.285014e-02,1.439300e-01,-2.284424e-02,6.869719e-01,-1.466086e-01,4.037363e-01,-4.974663e-01,4.278108e-01,-2.789108e-01,2.248144e-01,-6.920261e-01,-5.804534e-01,-7.406381e-02,-2.273007e-01,2.056573e-01,-7.568026e-01,4.060021e-01,-3.270539e-01,6.683208e-01,-3.210746e-01,8.540247e-01,-7.313167e-01,4.522402e-01,-3.116286e-02,7.271404e-01,-3.722472e-01,3.961989e-01,-7.928986e-01,3.229026e-01,-4.777027e-01,7.572413e-01,-5.606005e-01,3.273997e-01,-2.527248e-01,7.474234e-01,-5.476152e-01,-4.380322e-01,3.735665e-01,5.540490e-01,-3.860404e-01,-3.864223e-01,5.357333e-02,-8.769224e-02,-7.883439e-03,8.542651e-02,2.404992e-01,4.988791e-01,-9.308910e-02,-9.059272e-03,-4.208521e-01,-1.430589e-01,9.403288e-02,9.380187e-02,-8.801785e-02,-8.934872e-02,9.328808e-02,9.262783e-02,-8.968748e-02,-8.953282e-02,9.149333e-02,8.886726e-02,-8.873241e-02,-8.637430e-02,8.150179e-02,6.029773e-02,-7.932987e-02,-5.924038e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.079185e-02,9.253568e-02,-6.612247e-02,-8.280279e-02
16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.292077e-01,1.421885e-01,7.202444e-01,4.837701e-01,-3.092376e-01,-1.587270e-01,-5.863036e-01,-6.217298e-01,8.162388e-02,9.230846e-02,-6.544755e-02,-8.317804e-02,1.289448e-01,6.285015e-02,1.439303e-01,-2.284419e-02,6.869717e-01,-1.466089e-01,4.037368e-01,-4.974668e-01,4.278101e-01,-2.789100e-01,2.248141e-01,-6.920261e-01,-5.804536e-01,-7.406372e-02,-2.273009e-01,2.056574e-01,-7.568026e-01,4.060019e-01,-3.270539e-01,6.683207e-01,-3.210746e-01,8.540247e-01,-7.313166e-01,4.522402e-01,-3.116281e-02,7.271403e-01,-3.722471e-01,3.961988e-01,-7.928986e-01,3.229027e-01,-4.777027e-01,7.572414e-01,-5.606005e-01,3.273997e-01,-2.527248e-01,7.474234e-01,-5.476152e-01,-4.380322e-01,3.735665e-01,5.540490e-01,-3.860404e-01,-3.864224e-01,5.357334e-02,-8.769222e-02,-7.883438e-03,8.542651e-02,2.404992e-01,4.988791e-01,-9.308910e-02,-9.059266e-03,-4.208521e-01,-1.430589e-01,9.403289e-02,9.380187e-02,-8.801784e-02,-8.934871e-02,9.328808e-02,9.262783e-02,-8.968748e-02,-8.953282e-02,9.149333e-02,8.886726e-02,-8.873240e-02,-8.637430e-02,8.150180e-02,6.029773e-02,-7.932987e-02,-5.924038e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,8.079186e-02,9.253568e-02,-6.612246e-02,-8.280279e-02
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.098796e-01,2.614625e-01,6.250999e-01,3.069535e-01,-1.733142e-01,-2.462147e-01,-4.471195e-01,-4.583516e-01,1.059516e-01,1.262191e-01,-7.683249e-02,-1.249853e-01,2.141033e-01,3.248175e-02,2.004143e-01,-1.154982e-01,7.266946e-01,-2.394937e-01,4.442461e-01,-5.971895e-01,4.461615e-01,-2.977327e-01,2.299047e-01,-7.110164e-01,-5.759586e-01,-3.305518e-02,-2.634929e-01,2.373252e-01,-7.178319e-01,3.759009e-01,-2.867221e-01,6.272486e-01,-3.044032e-01,8.136308e-01,-7.149455e-01,4.097412e-01,-5.910930e-02,7.183690e-01,-3.855761e-01,4.118877e-01,-7.420380e-01,3.017851e-01,-4.572090e-01,7.323505e-01,-5.406018e-01,3.069068e-01,-2.530712e-01,7.073564e-01,-4.905185e-01,-3.912226e-01,3.467739e-01,5.181180e-01,-3.652384e-01,-3.294968e-01,5.263427e-02,-8.580207e-02,-8.208347e-03,8.476076e-02,1.895718e-01,4.585826e-01,-9.554605e-02,-2.567393e-02,-4.207817e-01,-1.432790e-01,7.527266e-02,9.246525e-02,-5.931584e-02,-8.568381e-02,9.276589e-02,9.233361e-02,-8.794616e-02,-8.847595e-02,9.133151e-02,8.878241e-02,-8.805625e-02,-8.592519e-02,8.146053e-02,6.028050e-02,-7.902096e-02,-5.901974e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,1.051877e-01,1.264648e-01,-7.745519e-02,-1.246000e-01
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,5.633132e-01,2.312709e-01,7.638919e-01,-1.207330e-01,1.639917e-01,-6.725959e-01,-2.802017e-01,-5.636683e-01,6.030213e-01,-3.619552e-02,3.023577e-01,-4.211464e-01,8.105831e-01,-3.999269e-01,5.571443e-01,-6.719187e-01,8.356260e-01,-6.164707e-01,4.384695e-01,-7.926569e-01,4.550662e-01,-2.880205e-01,2.316099e-01,-6.926803e-01,-5.801345e-01,1.159980e-02,-2.742661e-01,2.655144e-01,-6.828858e-01,3.404745e-01,-2.462074e-01,5.957809e-01,-2.954696e-01,7.971624e-01,-6.988950e-01,3.692311e-01,-8.066545e-02,7.181662e-01,-3.946989e-01,4.205239e-01,-6.864541e-01,2.810208e-01,-4.183312e-01,7.119051e-01,-4.905525e-01,2.369007e-01,-2.305939e-01,6.757423e-01,-4.369156e-01,-3.419900e-01,2.976391e-01,4.676673e-01,-3.410751e-01,-2.774061e-01,5.197005e-02,-8.226189e-02,-8.364312e-03,8.424884e-02,1.337157e-01,3.928280e-01,-9.687194e-02,-4.132372e-02,-4.202009e-01,-1.427059e-01,1.282598e-01,1.021863e-01,8.769100e-02,-6.542526e-02,9.695195e-02,9.458643e-02,-8.060711e-02,-8.478734e-02,9.267731e-02,8.964832e-02,-8.593780e-02,-8.460599e-02,8.205086e-02,6.070355e-02,-7.814892e-02,-5.841251e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,6.023003e-01,-3.596976e-02,3.017297e-01,-4.208258e-01
19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6.728563e-01,2.008413e-01,8.205420e-01,-2.026730e-01,1.977975e-01,-7.189589e-01,-2.531397e-01,-5.757944e-01,6.618046e-01,-7.975386e-02,3.018254e-01,-4.582932e-01,8.635652e-01,-4.709519e-01,6.070224e-01,-7.472316e-01,8.286142e-01,-6.495748e-01,4.744915e-01,-8.631555e-01,4.122743e-01,-2.664933e-01,1.235055e-01,-6.663572e-01,-9.541692e-02,-2.048346e-01,1.187668e-01,-9.576804e-02,-1.086152e-01,1.365937e-01,1.432787e-01,2.124930e-01,1.518225e-01,1.494816e-01,-3.955235e-02,-4.236481e-02,1.611120e-01,1.481907e-01,-2.663552e-03,-4.981467e-02,-1.340995e-01,-1.357483e-01,4.533283e-02,5.273956e-02,-1.515817e-01,-1.261557e-01,1.684145e-03,4.877686e-02,-1.753393e-01,-1.992083e-01,1.734798e-01,1.937918e-01,-9.627729e-02,-1.562677e-01,7.407303e-02,2.145024e-02,-7.624469e-03,8.890501e-02,9.148923e-02,1.529346e-01,-8.896392e-02,-2.784778e-02,-4.190950e-01,-1.393503e-01,1.579929e-01,1.060382e-01,7.142076e-02,-6.919955e-02,9.767307e-02,9.472246e-02,-8.166670e-02,-8.520685e-02,9.268016e-02,8.962044e-02,-8.615539e-02,-8.473968e-02,8.201866e-02,6.067379e-02,-7.823989e-02,-5.847891e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,6.617668e-01,-7.979640e-02,3.017941e-01,-4.583368e-01
20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.055670e-01,1.947230e-01,8.194803e-01,-2.290392e-01,2.280854e-01,-7.802116e-01,-2.109001e-01,-6.177854e-01,7.491558e-01,-9.871543e-02,3.446782e-01,-5.128017e-01,9.523918e-01,-5.286160e-01,6.441957e-01,-8.633163e-01,8.588148e-01,-6.451246e-01,5.333491e-01,-9.332732e-01,4.446895e-01,-2.759770e-01,1.046502e-01,-6.929514e-01,-1.154275e-01,-1.209226e-01,5.557227e-03,-1.135558e-01,7.426311e-03,1.619544e-01,1.228452e-01,1.299518e-01,1.150675e-01,1.177271e-01,1.513752e-02,2.144715e-03,9.507198e-02,1.108168e-01,4.648444e-02,2.565702e-02,-1.108359e-01,-1.122952e-01,-1.363024e-02,1.688185e-03,-9.179022e-02,-1.070632e-01,-4.643753e-02,-2.482751e-02,-4.651216e-03,-2.521491e-02,1.787502e-03,1.867842e-02,2.525722e-02,6.371235e-03,8.172562e-02,6.091223e-02,-7.437741e-03,9.028936e-02,-2.852384e-02,-8.731506e-03,-9.674506e-02,-6.688716e-02,-4.196533e-01,-1.410457e-01,1.631346e-01,1.075022e-01,1.036895e-01,-6.507820e-02,9.846695e-02,9.516686e-02,-8.038597e-02,-8.468091e-02,9.293039e-02,8.976225e-02,-8.591862e-02,-8.463196e-02,8.209922e-02,6.071880e-02,-7.819429e-02,-5.846497e-02,9.240446e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,7.491620e-01,-9.871137e-02,3.446689e-01,-5.128199e-01
21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7.055768e-01,1.946817e-01,8.194537e-01,-2.290869e-01,2.280514e-01,-7.802239e-01,-2.110038e-01,-6.177676e-01,7.491612e-01,-9.874012e-02,3.446564e-01,-5.128184e-01,9.523877e-01,-5.286606e-01,6.441557e-01,-8.633470e-01,8.587260e-01,-6.451982e-01,5.332524e-01,-9.332518e-01,4.445278e-01,-2.759478e-01,1.044828e-01,-6.928704e-01,-1.154812e-01,-1.209774e-01,5.441617e-03,-1.136685e-01,7.321410e-03,1.618425e-01,1.228078e-01,1.299098e-01,1.150627e-01,1.176997e-01,1.498385e-02,2.019931e-03,9.522682e-02,1.108621e-01,4.628490e-02,2.547287e-02,-1.108688e-01,-1.123439e-01,-1.380743e-02,1.546758e-03,-9.168461e-02,-1.070550e-01,-4.668517e-02,-2.504497e-02,-4.955015e-03,-2.542325e-02,1.474074e-03,1.846257e-02,2.453281e-02,5.913707e-03,7.938914e-02,5.968085e-02,-3.732594e-02,8.465540e-02,-2.926799e-02,-9.202782e-03,-9.910108e-02,-6.814437e-02,-4.492171e-01,-1.463240e-01,1.631307e-01,1.074907e-01,1.036827e-01,-6.509063e-02,9.845566e-02,9.515650e-02,-8.039781e-02,-8.469169e-02,9.292103e-02,8.975384e-02,-8.592832e-02,-8.464065e-02,8.209166e-02,6.071195e-02,-7.820210e-02,-5.847203e-02,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,7.491929e-01,-9.871437e-02,3.446733e-01,-5.128141e-01
22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.117877e-01,1.982787e-01,7.875162e-01,-2.436531e-01,2.371666e-01,-7.869175e-01,-1.911574e-01,-5.909324e-01,7.739663e-01,-1.484419e-01,3.591401e-01,-5.918189e-01,9.353274e-01,-5.335814e-01,6.313088e-01,-8.710788e-01,8.032428e-01,-6.571702e-01,4.890435e-01,-8.471054e-01,4.520640e-01,-3.053371e-01,1.208057e-01,-6.308530e-01,-1.282406e-01,-1.246778e-01,-4.826906e-02,-1.079040e-01,6.274605e-02,1.679524e-01,1.362496e-01,1.354030e-01,1.446071e-01,1.401149e-01,2.148924e-01,1.561961e-01,1.305073e-01,1.445244e-01,2.654570e-01,2.382408e-01,-1.417854e-01,-1.352183e-01,-2.156028e-01,-1.548140e-01,-1.300414e-01,-1.428483e-01,-2.678487e-01,-2.392747e-01,7.035620e-02,4.283621e-02,-6.508802e-02,-5.306426e-02,8.078206e-02,7.253340e-02,1.114255e-01,1.073200e-01,-5.678269e-02,1.757063e-01,-7.329072e-02,-6.585302e-02,-1.257407e-01,-9.271557e-02,-5.457505e-01,-3.934405e-02,2.735784e-01,1.052752e-01,1.402757e-01,-1.663206e-01,1.236507e-01,1.198396e-01,-8.236879e-02,-1.085502e-01,1.189978e-01,1.175549e-01,-1.038073e-01,-1.052574e-01,1.123219e-01,1.022531e-01,-9.957005e-02,-1.003756e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,7.738393e-01,-1.485596e-01,3.590923e-01,-5.918819e-01
23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.168208e-01,2.009355e-01,7.625285e-01,-2.503944e-01,2.419828e-01,-7.974221e-01,-1.449513e-01,-5.712120e-01,8.570089e-01,-3.534521e-01,3.413689e-01,-7.594774e-01,9.146441e-01,-5.353503e-01,6.161071e-01,-8.648678e-01,7.859511e-01,-6.627330e-01,4.686547e-01,-8.034752e-01,4.587651e-01,-3.377988e-01,1.285583e-01,-6.293353e-01,-1.400335e-01,-1.268619e-01,-7.726439e-02,-9.918245e-02,1.672318e-01,1.828310e-01,1.573560e-01,1.459172e-01,1.795262e-01,1.704160e-01,3.604050e-01,4.009371e-01,1.696300e-01,1.833626e-01,4.391432e-01,5.475488e-01,-1.798597e-01,-1.605061e-01,-5.303654e-01,-2.866360e-01,-1.766191e-01,-1.865800e-01,-5.851004e-01,-4.279586e-01,-3.810456e-01,4.571031e-01,-6.339726e-01,1.635058e-01,-3.826947e-01,8.122582e-01,-3.564575e-01,8.179038e-01,-2.668212e-01,7.796904e-01,-6.905108e-01,3.415558e-01,-6.648669e-01,2.858831e-01,-8.384263e-01,2.424572e-01,7.946908e-01,-3.470745e-01,3.222716e-01,-6.891529e-01,8.059632e-01,-3.584631e-01,2.694207e-01,-6.780890e-01,7.842994e-01,-2.865504e-01,2.891897e-01,-6.607671e-01,6.062936e-01,-6.290569e-02,3.018105e-01,-4.112257e-01,9.192108e-01,-9.102470e-01,9.192108e-01,-9.102470e-01,8.567102e-01,-3.539324e-01,3.411723e-01,-7.596828e-01
