#time,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,driver_0003a,driver_0003b,driver_0004a,driver_0004b,Out_0014a,Out_0014b,Out_0019a,Out_0019b
84,-1,-1,1,1,1,1,2,2,-2,-2,1,1,1,1,-2,-2,-1,-1,2,2,-1,-1,2,2,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.528590e-01,-1.438096e-01,-6.016041e-01,3.640110e-01,2.580648e-02,6.091547e-01,-7.075755e-01,6.396823e-02,8.864348e-02,6.974361e-02,-2.635643e-01,4.869872e-01,-6.287854e-01,6.233993e-02,-9.594789e-02,-6.678502e-02,-2.598511e-01,-2.368133e-01,-6.485539e-01,7.419654e-01,-2.417649e-01,-2.302791e-01,-5.698139e-01,3.918937e-01,-4.205558e-01,-2.663502e-01,1.028314e-01,3.358019e-02,-7.881067e-01,3.639805e-01,-4.478976e-02,8.200086e-02,-3.977585e-01,-1.911170e-01,-1.217627e-01,-9.989681e-02,-5.482753e-01,8.240038e-01,-7.297040e-01,4.910593e-01,-4.740436e-01,8.024120e-01,-7.245666e-01,5.592568e-01,-2.992589e-01,8.399564e-01,-6.073071e-01,6.433670e-01,2.460397e-03,7.800238e-01,-2.437996e-01,6.919422e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.489180e-01,7.418134e-01,-7.884876e-01,3.638693e-01
85,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.353037e-01,-1.633269e-01,-6.431856e-01,3.815140e-01,-1.888330e-02,7.088030e-01,-6.995552e-01,2.106852e-02,7.434729e-02,6.002463e-02,-3.649018e-01,5.483749e-01,-6.658194e-01,8.150860e-02,-1.074251e-01,-1.168921e-01,-1.913951e-01,-2.027854e-01,-7.031776e-01,7.032165e-01,-1.917358e-01,-1.481165e-01,-6.302265e-01,3.380280e-01,-6.942429e-01,-4.819244e-01,7.764323e-03,-1.869444e-01,-8.194965e-01,3.385669e-01,-9.995802e-02,6.765974e-02,-5.724241e-01,-5.582281e-01,-1.150493e-01,-1.046752e-01,-6.374301e-01,8.289658e-01,-8.250019e-01,5.210939e-01,-5.297405e-01,8.665548e-01,-8.161067e-01,6.372346e-01,-3.480006e-01,8.795774e-01,-6.559564e-01,7.372358e-01,2.184961e-02,7.912053e-01,-2.414411e-01,7.232946e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.036061e-01,7.030422e-01,-8.199493e-01,3.384453e-01
86,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.353037e-01,-1.633269e-01,-6.431856e-01,3.815140e-01,-1.888330e-02,7.088030e-01,-6.995552e-01,2.106852e-02,7.434729e-02,6.002463e-02,-3.649018e-01,5.483749e-01,-6.658194e-01,8.150860e-02,-1.074251e-01,-1.168921e-01,-1.913951e-01,-2.027854e-01,-7.031776e-01,7.032165e-01,-1.917358e-01,-1.481165e-01,-6.302265e-01,3.380280e-01,-6.942429e-01,-4.819244e-01,7.764323e-03,-1.869444e-01,-8.194965e-01,3.385669e-01,-9.995802e-02,6.765974e-02,-5.724241e-01,-5.582281e-01,-1.150493e-01,-1.046752e-01,-6.374301e-01,8.289658e-01,-8.250019e-01,5.210939e-01,-5.297405e-01,8.665548e-01,-8.161067e-01,6.372346e-01,-3.480006e-01,8.795774e-01,-6.559564e-01,7.372358e-01,2.184961e-02,7.912053e-01,-2.414411e-01,7.232946e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.036061e-01,7.030422e-01,-8.199493e-01,3.384453e-01
87,-2,-2,2,2,2,2,1,1,-1,-1,2,2,2,2,-1,-1,-2,-2,1,1,-2,-2,1,1,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-9.292827e-02,-1.548196e-01,-6.434094e-01,3.834285e-01,-1.679057e-02,7.217162e-01,-6.600728e-01,7.079452e-03,1.016195e-01,9.429162e-02,-3.915800e-01,6.614257e-01,-7.124180e-01,1.755468e-01,-1.086013e-01,-1.568127e-01,-1.837444e-01,-1.946392e-01,-6.604098e-01,6.010703e-01,-1.840677e-01,-1.419584e-01,-5.889373e-01,3.022380e-01,-6.380441e-01,-4.355474e-01,1.248347e-03,-1.719487e-01,-7.522416e-01,2.453005e-01,-1.370838e-01,1.765024e-01,-5.341764e-01,-5.069185e-01,-2.527935e-01,-7.861536e-02,-6.549200e-01,7.788509e-01,-8.068800e-01,4.472295e-01,-5.366177e-01,8.627265e-01,-8.268643e-01,5.921341e-01,-3.532800e-01,8.788808e-01,-6.632864e-01,7.266324e-01,1.902105e-02,7.918123e-01,-2.445340e-01,7.220764e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.608367e-01,6.008970e-01,-7.527018e-01,2.451755e-01
88,-2,-2,2,2,2,2,0,0,0,0,2,2,2,2,0,0,-2,-2,0,0,-2,-2,0,0,-2,-2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.643082e-01,-1.638344e-01,-6.426817e-01,3.825762e-01,-1.604719e-02,7.092334e-01,-6.398229e-01,1.921852e-02,-3.264113e-01,4.674505e-01,-3.544047e-01,8.526233e-01,-7.554041e-01,3.028264e-01,-6.021514e-01,5.689062e-02,-1.837293e-01,-1.910383e-01,-6.053254e-01,5.097422e-01,-1.790548e-01,-1.369264e-01,-5.570221e-01,2.645022e-01,-5.898465e-01,-3.822788e-01,-1.276278e-01,-1.768303e-01,-6.862415e-01,1.877083e-01,-3.593681e-01,7.922650e-01,-5.125544e-01,-4.692205e-01,-6.861375e-01,2.878256e-01,-6.808229e-01,7.158363e-01,-8.093708e-01,3.824471e-01,-5.453631e-01,8.607927e-01,-8.203644e-01,5.614670e-01,-3.590491e-01,8.787003e-01,-6.717813e-01,7.108809e-01,1.608169e-02,7.925140e-01,-2.479809e-01,7.206422e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.057524e-01,5.095676e-01,-6.866809e-01,1.875507e-01
89,-2,-2,2,2,2,2,-1,-1,1,1,2,2,2,2,1,1,-2,-2,-1,-1,-2,-2,-1,-1,-2,-2,-2,-2,-1,-1,1,1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.375570e-01,-1.382234e-01,-6.424136e-01,3.809821e-01,-1.656868e-02,7.087367e-01,-2.244961e-01,-1.678013e-01,-3.088426e-01,4.683228e-01,-3.549539e-01,8.409921e-01,-7.639697e-01,3.236109e-01,-6.100741e-01,4.395998e-02,-1.501515e-01,-1.562173e-01,-4.083739e-01,-1.279166e-01,-1.477146e-01,-1.156482e-01,-1.896037e-01,-1.257384e-01,-3.171448e-01,-2.497235e-01,-9.774333e-02,-6.215336e-02,-4.070246e-01,-2.205293e-01,-3.556277e-01,7.941081e-01,-2.299098e-01,-2.961179e-01,-7.245003e-01,3.179625e-01,-6.310406e-01,4.298759e-01,-7.176251e-01,1.041644e-01,-5.906080e-01,7.683013e-01,-8.074651e-01,4.294575e-01,-3.823960e-01,8.707951e-01,-7.181209e-01,6.298994e-01,2.167210e-03,7.955496e-01,-2.656657e-01,7.128800e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.088015e-01,-1.280917e-01,-4.074639e-01,-2.206942e-01
90,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.147319e-01,-1.128773e-01,-6.422780e-01,3.792033e-01,-1.746442e-02,7.079151e-01,-9.033263e-02,-7.280960e-02,-3.231395e-01,4.991752e-01,-3.549940e-01,8.315614e-01,-7.741889e-01,3.495763e-01,-6.367359e-01,4.911065e-02,-1.137926e-01,-1.123613e-01,-5.558653e-01,-5.245618e-01,-1.036284e-01,-7.933688e-02,-4.333708e-02,-8.456018e-02,-3.745865e-02,-3.217801e-02,-9.303597e-02,1.790887e-02,-6.622647e-01,-4.470487e-01,-3.520978e-01,8.138747e-01,-1.591648e-02,-3.506743e-02,-7.641628e-01,3.514654e-01,-6.292358e-01,3.624900e-01,-7.063608e-01,6.402343e-02,-5.968829e-01,7.490758e-01,-8.099692e-01,4.159419e-01,-3.828948e-01,8.700840e-01,-7.197456e-01,6.248264e-01,2.631004e-03,7.956125e-01,-2.655505e-01,7.126567e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.562935e-01,-5.247371e-01,-6.627009e-01,-4.472249e-01
91,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.147319e-01,-1.128773e-01,-6.422780e-01,3.792033e-01,-1.746442e-02,7.079151e-01,-9.033263e-02,-7.280960e-02,-3.231395e-01,4.991752e-01,-3.549940e-01,8.315614e-01,-7.741889e-01,3.495763e-01,-6.367359e-01,4.911065e-02,-1.137926e-01,-1.123613e-01,-5.558653e-01,-5.245618e-01,-1.036284e-01,-7.933688e-02,-4.333708e-02,-8.456018e-02,-3.745865e-02,-3.217801e-02,-9.303598e-02,1.790887e-02,-6.622647e-01,-4.470487e-01,-3.520978e-01,8.138747e-01,-1.591648e-02,-3.506743e-02,-7.641628e-01,3.514654e-01,-6.292358e-01,3.624900e-01,-7.063608e-01,6.402343e-02,-5.968829e-01,7.490758e-01,-8.099692e-01,4.159419e-01,-3.828948e-01,8.700840e-01,-7.197456e-01,6.248264e-01,2.631004e-03,7.956125e-01,-2.655505e-01,7.126567e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.562935e-01,-5.247371e-01,-6.627009e-01,-4.472249e-01
92,-1,-1,1,1,1,1,-2,-2,2,2,1,1,1,1,2,2,-1,-1,-2,-2,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.600987e-01,-8.972743e-02,-5.974937e-01,3.494814e-01,1.657944e-02,6.323929e-01,1.070347e-01,8.329256e-02,-3.901561e-01,6.570919e-01,-3.245707e-01,7.961696e-01,-7.384231e-01,3.326322e-01,-6.997147e-01,1.673633e-01,-1.407417e-01,-1.362718e-01,-4.866750e-01,-4.350058e-01,-1.302935e-01,-1.289092e-01,1.668752e-01,1.233092e-01,3.453117e-02,3.300009e-02,-1.572506e-01,1.536692e-01,-5.704281e-01,-3.664690e-01,-3.506839e-01,8.413950e-01,3.750469e-02,3.709989e-02,-7.673297e-01,3.509925e-01,-6.021181e-01,3.398471e-01,-6.756615e-01,7.322980e-02,-5.525041e-01,6.964710e-01,-7.541319e-01,3.590598e-01,-3.494501e-01,8.328559e-01,-6.153718e-01,5.547208e-01,-2.051635e-02,7.852372e-01,-2.497734e-01,6.499918e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.870454e-01,-4.351548e-01,-5.708118e-01,-3.666124e-01
93,0,0,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.858462e-01,2.489416e-01,-5.057879e-01,2.813330e-01,9.166258e-02,5.045568e-01,2.697639e-01,3.415707e-01,-3.516600e-01,8.598814e-01,-2.650958e-01,7.700431e-01,-6.816363e-01,3.271986e-01,-7.432622e-01,2.963885e-01,-6.734649e-01,2.601459e-01,-3.601449e-01,-3.439898e-01,-6.281406e-01,8.877359e-02,3.590879e-01,4.504198e-01,-4.277263e-01,4.317130e-01,-3.854921e-01,7.903749e-01,-4.809832e-01,-2.697631e-01,-3.570282e-01,8.318081e-01,-4.411175e-01,7.194863e-01,-7.749183e-01,3.517105e-01,-4.761284e-01,2.632296e-01,-6.352850e-01,1.065152e-01,-4.415497e-01,5.575072e-01,-6.605953e-01,3.348230e-01,-3.606909e-01,7.783308e-01,-5.769639e-01,5.007724e-01,-5.697128e-02,7.844174e-01,-1.868060e-01,5.736307e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-3.604269e-01,-3.441306e-01,-4.813301e-01,-2.698856e-01
94,1,1,-1,-1,-1,-1,-2,-2,2,2,-1,-1,-1,-1,2,2,1,1,-2,-2,1,1,-2,-2,1,1,1,1,-2,-2,2,2,1,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-7.166769e-01,2.891828e-01,-2.696270e-01,-4.018605e-02,2.001433e-01,1.283699e-01,3.629895e-01,4.051563e-01,-3.576822e-01,8.420587e-01,1.065544e-01,2.689032e-01,-1.837735e-01,1.480207e-01,-7.609340e-01,3.233033e-01,-7.259791e-01,2.905385e-01,-7.606334e-02,-1.261117e-01,-6.428757e-01,6.627281e-02,4.468184e-01,5.471459e-01,-4.021241e-01,4.511862e-01,-3.631145e-01,8.115570e-01,-1.383791e-01,-1.112809e-01,-1.411942e-01,7.497371e-01,-4.318303e-01,7.773020e-01,-5.995275e-01,3.733678e-01,-6.950461e-02,-7.686439e-02,-7.763564e-02,-8.172444e-02,-2.192364e-03,-1.075103e-02,-7.647233e-03,-1.302478e-02,5.293075e-02,4.852310e-02,4.775125e-02,4.231789e-02,1.805475e-01,1.894595e-01,1.861067e-01,1.674149e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.625367e-02,-1.262697e-01,-1.385067e-01,-1.114469e-01
95,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.620507e-01,3.368530e-01,-2.221640e-01,-1.103882e-01,1.922304e-01,1.252096e-01,4.552273e-01,4.615657e-01,-3.579958e-01,8.331385e-01,1.147830e-01,1.618444e-01,-7.385742e-02,1.063983e-01,-7.658141e-01,3.506520e-01,-7.798484e-01,3.350828e-01,1.006671e-01,9.457502e-02,-6.437047e-01,4.821240e-02,5.228973e-01,6.245983e-01,-3.530358e-01,4.342593e-01,-3.570890e-01,8.376536e-01,8.183845e-02,6.419360e-02,-9.475269e-02,7.292081e-01,-4.245050e-01,7.894650e-01,-5.238571e-01,3.607224e-01,3.167577e-02,2.941992e-02,2.571384e-02,2.069085e-02,1.616702e-02,1.561277e-02,1.400313e-02,1.148502e-02,1.962483e-02,2.094769e-02,1.943456e-02,1.544498e-02,8.410653e-02,1.001297e-01,9.640458e-02,7.326521e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.005240e-01,9.447916e-02,8.177548e-02,6.402439e-02
96,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.620507e-01,3.368530e-01,-2.221641e-01,-1.103882e-01,1.922304e-01,1.252096e-01,4.552274e-01,4.615656e-01,-3.579959e-01,8.331386e-01,1.147829e-01,1.618443e-01,-7.385749e-02,1.063978e-01,-7.658138e-01,3.506520e-01,-7.798484e-01,3.350828e-01,1.006671e-01,9.457503e-02,-6.437046e-01,4.821232e-02,5.228973e-01,6.245983e-01,-3.530357e-01,4.342592e-01,-3.570890e-01,8.376536e-01,8.183845e-02,6.419360e-02,-9.475237e-02,7.292078e-01,-4.245050e-01,7.894649e-01,-5.238564e-01,3.607218e-01,3.167577e-02,2.941992e-02,2.571383e-02,2.069085e-02,1.616702e-02,1.561277e-02,1.400313e-02,1.148502e-02,1.962483e-02,2.094769e-02,1.943456e-02,1.544498e-02,8.410653e-02,1.001297e-01,9.640458e-02,7.326521e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.005240e-01,9.447916e-02,8.177548e-02,6.402439e-02
97,2,2,-2,-2,-2,-2,-1,-1,1,1,-2,-2,-2,-2,1,1,2,2,-1,-1,2,2,-1,-1,2,2,2,2,-1,-1,1,1,2,2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.634603e-01,3.299816e-01,-2.233352e-01,-1.127337e-01,1.916035e-01,1.244594e-01,1.081980e-01,3.045756e-01,-3.465674e-01,8.071971e-01,1.141064e-01,1.592748e-01,-8.025476e-02,6.606930e-02,-7.169330e-01,3.319678e-01,-7.867156e-01,3.199556e-01,2.213560e-01,2.210009e-01,-6.630973e-01,3.035286e-02,3.055357e-01,3.831967e-01,-4.373173e-01,4.131994e-01,-3.626196e-01,8.441489e-01,1.752480e-01,1.778721e-01,-7.550424e-02,6.782533e-01,-4.693772e-01,8.021035e-01,-4.579165e-01,2.901539e-01,2.282357e-01,2.729201e-01,2.621108e-01,2.072167e-01,4.724773e-02,5.284229e-02,5.066960e-02,4.131253e-02,2.937108e-02,3.182594e-02,3.020088e-02,2.490486e-02,8.819829e-02,1.045068e-01,1.007483e-01,7.726604e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.212125e-01,2.209055e-01,1.751851e-01,1.777221e-01
98,2,2,-2,-2,-2,-2,0,0,0,0,-2,-2,-2,-2,0,0,2,2,0,0,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-7.679018e-01,3.096934e-01,-2.233936e-01,-1.124686e-01,1.911246e-01,1.228732e-01,-4.428248e-01,4.908125e-01,-2.700595e-01,7.722407e-01,1.070740e-01,1.061716e-01,-7.739730e-02,8.557662e-02,-6.757060e-01,3.281124e-01,-8.006873e-01,2.741015e-01,1.926849e-01,4.976053e-01,-7.076188e-01,-4.800760e-03,1.145592e-01,5.438741e-01,-7.295180e-01,3.899295e-01,-3.768166e-01,8.589989e-01,-1.590336e-01,4.983304e-01,-6.312829e-03,5.467580e-01,-5.840337e-01,7.836733e-01,-4.097026e-01,2.759790e-01,4.269860e-01,5.357694e-01,4.138591e-01,4.355714e-01,7.652398e-02,8.740476e-02,8.405207e-02,7.046076e-02,3.738657e-02,4.090802e-02,3.930304e-02,3.305593e-02,9.126541e-02,1.078531e-01,1.041161e-01,8.039972e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,1.925416e-01,4.975094e-01,-1.590967e-01,4.981895e-01
99,2,2,-2,-2,-2,-2,1,1,-1,-1,-2,-2,-2,-2,-1,-1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,-1,-1,2,2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.914544e-01,3.166065e-01,-2.257153e-01,-1.178756e-01,1.894119e-01,1.198302e-01,-6.477741e-01,5.437286e-01,1.007521e-01,2.760257e-01,1.012774e-01,7.908253e-02,-9.563913e-02,-6.361152e-02,-1.714866e-01,1.375038e-01,-8.154261e-01,2.590593e-01,4.264213e-02,7.335077e-01,-7.027905e-01,-2.189320e-02,-1.054674e-01,7.513416e-01,-7.888436e-01,3.530096e-01,-1.708824e-01,7.521025e-01,-3.033520e-01,5.965121e-01,1.307914e-01,1.192492e-01,-7.084816e-01,7.614991e-01,-1.325170e-01,-7.661842e-02,4.484461e-01,6.450087e-01,4.759993e-01,5.092747e-01,8.076873e-02,9.669007e-02,9.383271e-02,7.867925e-02,3.798372e-02,4.233030e-02,4.118372e-02,3.496478e-02,9.127178e-02,1.081015e-01,1.045391e-01,8.090421e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,4.249678e-02,7.334152e-01,-3.034175e-01,5.964362e-01
100,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.132603e-01,2.956388e-01,-2.256902e-01,-1.179799e-01,1.891344e-01,1.193351e-01,-7.611923e-01,5.692952e-01,1.059364e-01,1.658174e-01,1.010314e-01,9.675837e-02,-9.709164e-02,-9.158026e-02,-7.002286e-02,9.717317e-02,-8.085557e-01,2.544255e-01,5.272412e-02,7.737217e-01,-7.029340e-01,-2.393556e-02,-1.535758e-01,7.641147e-01,-8.224435e-01,3.490421e-01,-1.230720e-01,7.087775e-01,-3.540062e-01,6.792659e-01,9.630420e-02,9.820112e-02,-7.635248e-01,7.234277e-01,-8.868561e-02,-8.448576e-02,4.792458e-01,6.809280e-01,5.289794e-01,5.850127e-01,8.367007e-02,1.022965e-01,1.021379e-01,8.820385e-02,3.865174e-02,4.363353e-02,4.298194e-02,3.694293e-02,9.142857e-02,1.084614e-01,1.050551e-01,8.150183e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,5.258097e-02,7.736259e-01,-3.540701e-01,6.792251e-01
101,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-5.130397e-01,2.956056e-01,-1.451677e-01,-1.070652e-01,2.695068e-01,1.300518e-01,-7.611947e-01,5.693360e-01,1.062212e-01,1.659212e-01,1.046253e-01,9.842173e-02,-9.340385e-02,-8.987301e-02,-6.973364e-02,9.725365e-02,-8.085177e-01,2.544711e-01,5.275369e-02,7.737152e-01,-7.029425e-01,-2.389030e-02,-1.535202e-01,7.641174e-01,-8.224315e-01,3.491023e-01,-1.228603e-01,7.087741e-01,-3.539899e-01,6.792868e-01,9.717591e-02,9.869218e-02,-7.634631e-01,7.234841e-01,-8.779087e-02,-8.398201e-02,4.792459e-01,6.809302e-01,5.289860e-01,5.850179e-01,8.365000e-02,1.022839e-01,1.021302e-01,8.819907e-02,3.862943e-02,4.361714e-02,4.296989e-02,3.693402e-02,9.140901e-02,1.084459e-01,1.050428e-01,8.149203e-02,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,5.260373e-02,7.736111e-01,-3.540621e-01,6.792381e-01
102,1,1,-1,-1,-1,-1,2,2,-2,-2,-1,-1,-1,-1,-2,-2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,-2,-2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4.442914e-01,2.266677e-01,-1.574637e-01,-9.513896e-02,3.017020e-01,1.039599e-01,-7.653698e-01,4.707168e-01,1.055260e-01,1.542277e-01,1.210540e-01,1.315613e-01,-1.028616e-01,-1.262404e-01,-7.408323e-02,6.406924e-02,-7.419227e-01,2.053483e-01,-4.936688e-02,8.076947e-01,-6.433282e-01,-5.210761e-02,-2.395621e-01,7.230781e-01,-7.557061e-01,2.225179e-01,-7.978492e-02,5.976662e-01,-4.729476e-01,6.433215e-01,7.896279e-02,9.828208e-02,-7.159751e-01,6.062056e-01,-6.054654e-02,-8.339953e-02,1.898927e-01,4.221978e-01,8.003877e-02,4.097443e-01,1.024136e-01,1.467891e-01,1.037548e-01,1.458669e-01,9.965326e-02,1.060423e-01,1.026141e-01,1.017341e-01,2.000494e-01,2.114142e-01,2.090571e-01,1.904507e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-4.953375e-02,8.075570e-01,-4.730645e-01,6.432602e-01
103,0,0,0,0,0,0,2,2,-2,-2,0,0,0,0,-2,-2,0,0,2,2,0,0,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.215792e-01,1.946904e-01,5.011698e-02,-5.940287e-01,6.566643e-01,-2.416391e-01,-7.991691e-01,3.008213e-01,1.070655e-01,1.493033e-01,5.623392e-01,-3.852966e-03,3.007216e-01,-4.191754e-01,-6.995811e-02,7.106781e-02,-7.097564e-01,1.609483e-01,-4.521691e-01,8.469048e-01,-6.037564e-01,-8.644751e-02,-4.634642e-01,6.920238e-01,-7.237962e-01,6.000766e-02,-7.618227e-02,4.738801e-01,-7.592872e-01,5.006532e-01,1.062854e-01,1.044358e-01,-7.372553e-01,4.515896e-01,8.670385e-02,-6.633054e-02,-4.406125e-01,7.990362e-01,-6.488077e-01,5.473381e-01,-3.806593e-01,8.512954e-01,-5.501733e-01,5.341318e-01,-2.902336e-01,7.738875e-01,-4.584481e-01,5.037429e-01,3.980837e-02,6.287754e-01,-6.963452e-02,5.036491e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-4.522552e-01,8.466036e-01,-7.594167e-01,5.005270e-01
