#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0035a,CK_0035b,CK_0036a,CK_0036b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,CK_0045a,CK_0045b,CK_0046a,CK_0046b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0035a,Vout_0035b,Vout_0036a,Vout_0036b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,Vout_0045a,Vout_0045b,Vout_0046a,Vout_0046b,driver_0037a,driver_0037b,driver_0038a,driver_0038b,Out_0033a,Out_0033b,Out_0019a,Out_0019b
202,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,-1,-1,1,1,2,2,-2,-2,-2,-2,-1,-1,2,2,-2,-2,2,2,-2,-2,-1,-1,2,2,2,2,-1,-1,-1,-1,-2,-2,-1,-1,-2,-2,1,1,-1,-1,-2,-2,2,2,1,1,-1,-1,2,2,-2,-2,1,1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.415042e-01,8.370844e-01,-8.015879e-01,3.652608e-01,1.297842e-01,1.438784e-01,-2.376745e-01,8.323599e-01,-2.130926e-01,-1.524336e-01,2.671453e-01,2.404848e-01,8.034118e-02,-1.640191e-01,-5.362564e-01,8.965204e-01,1.503491e-01,6.937292e-01,5.207123e-02,1.042374e-01,-5.944669e-02,-1.699006e-01,5.489192e-01,9.762465e-02,-6.185174e-01,-2.322514e-01,1.432826e-01,1.369334e-01,-6.439588e-01,8.833745e-01,-1.307783e-01,-1.435819e-01,7.301874e-02,6.093749e-02,-7.019656e-01,1.810774e-01,-7.363908e-01,2.434914e-01,8.338580e-02,7.558444e-02,-8.356839e-02,-9.747578e-02,-1.349978e-01,-1.357288e-01,1.266517e-01,1.094070e-01,-2.660848e-01,-2.370879e-01,-7.783988e-01,6.296575e-01,-6.551456e-02,-3.678671e-02,1.295823e-01,1.240560e-01,-8.795430e-01,5.146244e-01,-4.212556e-01,2.890717e-01,-6.957489e-02,-6.253456e-02,-3.855541e-01,6.594348e-01,2.178086e-01,1.585129e-01,-1.372346e-01,7.135096e-01,-1.432400e-01,-1.385499e-01,-1.356429e-01,1.805146e-01,-2.520321e-01,-7.034110e-02,1.123963e-01,1.194383e-01,-1.131063e-01,-1.047151e-01,1.180747e-01,1.170699e-01,-1.060359e-01,-1.056065e-01,1.119992e-01,1.020011e-01,-1.000199e-01,-1.006988e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.855888e-01,6.594096e-01,-7.020288e-01,1.810156e-01
203,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,0,0,0,0,2,2,-2,-2,-2,-2,0,0,2,2,-2,-2,2,2,-2,-2,0,0,2,2,2,2,0,0,0,0,-2,-2,0,0,-2,-2,0,0,0,0,-2,-2,2,2,0,0,0,0,2,2,-2,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.391799e-01,8.256507e-01,-8.055792e-01,3.658411e-01,1.720486e-01,1.831325e-01,-2.407614e-01,8.340240e-01,-3.771029e-01,-4.083451e-01,5.879629e-01,4.197200e-01,2.477438e-01,-6.430807e-01,-4.770778e-01,8.081080e-01,1.064929e-01,7.148124e-01,6.293537e-02,1.010001e-01,-1.675247e-01,-1.853724e-01,8.883680e-01,-2.882808e-01,-6.239926e-01,-2.259436e-01,1.759607e-01,1.566223e-01,-6.746672e-01,8.878985e-01,-1.751717e-01,-1.880891e-01,7.548960e-01,-2.131065e-01,-7.486528e-01,3.156191e-01,-6.915650e-01,2.586506e-01,8.053043e-01,-4.139918e-01,2.917443e-01,-6.956336e-01,-1.582683e-01,-1.470283e-01,7.928394e-01,-3.690035e-01,-4.630923e-01,-5.436668e-01,-6.849883e-01,6.375808e-01,3.451633e-01,-4.361177e-01,1.373381e-01,1.242321e-01,-8.473854e-01,5.231494e-01,-3.921095e-01,3.110529e-01,3.186269e-01,-6.862912e-01,-3.491705e-01,8.458558e-01,5.378884e-01,2.462405e-01,-6.475477e-02,5.743786e-01,-1.832645e-01,-1.724728e-01,-3.477630e-01,8.028730e-01,-6.746852e-01,2.794542e-01,-3.457974e-01,8.053036e-01,-6.677231e-01,2.738692e-01,-3.568183e-01,7.896707e-01,-6.845912e-01,2.985446e-01,-3.194311e-01,4.691130e-01,-6.088072e-01,1.122470e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.494993e-01,8.456031e-01,-7.490020e-01,3.153346e-01
204,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,1,1,-1,-1,2,2,-2,-2,-2,-2,1,1,2,2,-2,-2,2,2,-2,-2,1,1,2,2,2,2,1,1,1,1,-2,-2,1,1,-2,-2,-1,-1,1,1,-2,-2,2,2,-1,-1,1,1,2,2,-2,-2,-1,-1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.316991e-01,8.225577e-01,-8.260942e-01,3.619642e-01,1.816830e-01,1.927080e-01,-1.188818e-01,7.883133e-01,-4.378056e-01,-4.483523e-01,6.349043e-01,4.676904e-01,2.580963e-01,-6.819147e-01,-1.223979e-01,2.656298e-01,1.312148e-01,3.315394e-01,8.383333e-02,8.035296e-02,-1.604355e-01,-8.828719e-02,9.147080e-01,-3.005417e-01,-6.084868e-01,-2.048258e-01,1.854899e-01,1.640454e-01,-4.904700e-01,8.725277e-01,-1.841094e-01,-1.959205e-01,7.309800e-01,-1.827782e-01,-7.556251e-01,3.329634e-01,-3.782993e-01,2.275539e-01,8.165085e-01,-4.105552e-01,3.215944e-01,-7.339354e-01,-1.502489e-01,-1.277891e-01,8.001487e-01,-3.604936e-01,-5.188339e-01,-6.022922e-01,-7.334318e-02,4.353029e-01,3.577421e-01,-4.386409e-01,1.398572e-01,1.190678e-01,-7.245371e-01,5.624674e-01,-7.835153e-02,-7.422653e-02,3.577752e-01,-7.223411e-01,-3.497773e-01,8.359016e-01,5.810779e-01,3.128807e-01,9.729238e-02,1.167699e-01,-1.886737e-01,-1.728855e-01,-3.446405e-01,8.113682e-01,-7.168056e-01,3.119789e-01,-3.415877e-01,8.125884e-01,-7.141404e-01,3.091525e-01,-3.510476e-01,7.923063e-01,-7.250658e-01,3.268091e-01,-3.034329e-01,4.687725e-01,-6.194034e-01,9.395684e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.500427e-01,8.357015e-01,-7.559180e-01,3.327269e-01
205,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.296062e-01,8.222337e-01,-8.211654e-01,3.628870e-01,1.902376e-01,2.006838e-01,-1.120281e-01,7.804452e-01,-4.961654e-01,-4.929814e-01,6.859602e-01,5.169600e-01,2.729756e-01,-7.324644e-01,-2.023730e-01,-1.343066e-02,3.012310e-02,2.138868e-01,9.258237e-02,2.922939e-02,-1.629237e-01,-3.613356e-02,9.510979e-01,-3.178334e-01,-5.598591e-01,-2.033450e-01,1.927255e-01,1.684722e-01,-4.941914e-01,8.744040e-01,-1.934078e-01,-2.047487e-01,7.371161e-01,-1.629695e-01,-7.649023e-01,3.567819e-01,-1.797450e-01,1.754274e-01,8.360109e-01,-4.192262e-01,3.636604e-01,-7.722773e-01,-1.474611e-01,-1.164464e-01,8.245667e-01,-3.608446e-01,-5.774622e-01,-6.636106e-01,2.229041e-01,4.503827e-01,3.866195e-01,-4.512333e-01,1.380525e-01,1.085659e-01,-5.715138e-01,5.596651e-01,-1.443024e-02,2.809961e-02,4.045725e-01,-7.567665e-01,-3.478699e-01,8.294055e-01,6.286148e-01,3.694552e-01,3.909188e-02,-1.912267e-02,-1.961281e-01,-1.766062e-01,-3.454010e-01,8.289348e-01,-7.640024e-01,3.556240e-01,-3.454339e-01,8.296548e-01,-7.638791e-01,3.549660e-01,-3.492816e-01,8.107330e-01,-7.655438e-01,3.603706e-01,-3.072604e-01,4.862808e-01,-6.417258e-01,8.684578e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.481089e-01,8.292256e-01,-7.651756e-01,3.565615e-01
206,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.296061e-01,8.222336e-01,-8.211656e-01,3.628870e-01,1.902376e-01,2.006838e-01,-1.120295e-01,7.804460e-01,-4.961652e-01,-4.929817e-01,6.859602e-01,5.169601e-01,2.729756e-01,-7.324644e-01,-2.023732e-01,-1.342997e-02,3.012189e-02,2.138887e-01,9.258232e-02,2.922940e-02,-1.629238e-01,-3.613359e-02,9.510979e-01,-3.178334e-01,-5.598591e-01,-2.033449e-01,1.927255e-01,1.684722e-01,-4.941918e-01,8.744042e-01,-1.934078e-01,-2.047487e-01,7.371164e-01,-1.629698e-01,-7.649023e-01,3.567819e-01,-1.797449e-01,1.754272e-01,8.360108e-01,-4.192261e-01,3.636604e-01,-7.722773e-01,-1.474611e-01,-1.164464e-01,8.245667e-01,-3.608446e-01,-5.774622e-01,-6.636105e-01,2.229041e-01,4.503827e-01,3.866201e-01,-4.512339e-01,1.380525e-01,1.085659e-01,-5.715143e-01,5.596652e-01,-1.443023e-02,2.809963e-02,4.045724e-01,-7.567668e-01,-3.478699e-01,8.294055e-01,6.286148e-01,3.694551e-01,3.909187e-02,-1.912280e-02,-1.961281e-01,-1.766062e-01,-3.454010e-01,8.289348e-01,-7.640024e-01,3.556240e-01,-3.454339e-01,8.296548e-01,-7.638791e-01,3.549660e-01,-3.492816e-01,8.107326e-01,-7.655438e-01,3.603706e-01,-3.072597e-01,4.862802e-01,-6.417254e-01,8.684536e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.481089e-01,8.292256e-01,-7.651756e-01,3.565615e-01
207,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,2,2,-2,-2,1,1,-1,-1,-1,-1,2,2,1,1,-1,-1,1,1,-1,-1,2,2,1,1,1,1,2,2,2,2,-1,-1,2,2,-1,-1,-2,-2,2,2,-1,-1,1,1,-2,-2,2,2,1,1,-1,-1,-2,-2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.523587e-01,8.132534e-01,-7.306090e-01,3.206568e-01,3.114121e-01,2.485027e-01,-1.371913e-01,7.546358e-01,-1.479091e-01,-3.508516e-01,5.521444e-01,1.523087e-01,2.761713e-01,-7.329181e-01,-1.674105e-01,8.746379e-03,1.591383e-02,2.227585e-01,-7.064810e-02,-4.075143e-02,5.406318e-02,4.552516e-02,9.513353e-01,-3.203203e-01,-4.304544e-01,-2.672310e-01,3.012702e-01,2.193157e-01,-4.485830e-01,7.971113e-01,-3.081046e-01,-2.662778e-01,7.803444e-01,-2.669018e-01,-7.286893e-01,3.379293e-01,-1.747936e-01,1.516229e-01,8.443857e-01,-4.901879e-01,3.706260e-01,-7.717178e-01,-1.279816e-01,-1.507067e-01,8.269197e-01,-3.739350e-01,-3.866958e-01,-3.961525e-01,1.759064e-01,3.668152e-01,4.128836e-01,-4.230953e-01,1.523830e-01,1.461162e-01,-4.321729e-01,4.133435e-01,2.993985e-02,2.358006e-02,4.084107e-01,-7.689295e-01,-3.421125e-01,8.061242e-01,4.306965e-01,1.308589e-01,-6.347907e-03,-1.951890e-02,-2.173521e-01,-2.401474e-01,-3.435648e-01,8.277976e-01,-7.661546e-01,3.559601e-01,-3.454192e-01,8.297410e-01,-7.638656e-01,3.551982e-01,-3.491413e-01,8.107834e-01,-7.655218e-01,3.605161e-01,-3.072839e-01,4.864063e-01,-6.417608e-01,8.700679e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.424552e-01,8.058670e-01,-7.293289e-01,3.373712e-01
208,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,2,2,0,0,-2,-2,2,2,0,0,0,0,-2,-2,2,2,0,0,0,0,-2,-2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.721827e-01,8.113422e-01,-6.957494e-01,2.754591e-01,7.497995e-01,-1.936834e-01,-2.871373e-01,7.970969e-01,4.817235e-01,-7.256624e-01,8.095626e-01,-4.989727e-01,2.783009e-01,-7.331989e-01,-1.551122e-01,7.522763e-02,-1.093829e-01,4.134230e-01,2.681319e-01,-2.962245e-01,4.848049e-01,-1.315526e-01,9.515882e-01,-3.181998e-01,-4.201085e-01,-2.207306e-01,8.319190e-01,-1.419002e-01,-4.733615e-01,7.583184e-01,-2.920127e-01,-5.687271e-01,9.007415e-01,-5.308170e-01,-6.879927e-01,3.244951e-01,-2.200074e-01,2.399411e-01,8.332298e-01,-7.316159e-01,3.763223e-01,-7.646930e-01,1.804143e-01,-4.283042e-01,8.270250e-01,-3.658798e-01,-2.233425e-01,-5.330331e-01,1.121882e-01,3.486091e-01,6.996461e-01,-5.075971e-01,4.921380e-01,4.579588e-03,-4.216297e-01,3.585361e-01,3.489190e-02,-1.115170e-03,4.082028e-01,-8.668972e-01,-3.446190e-01,7.924965e-01,8.408080e-01,-4.642098e-01,-7.775754e-02,-3.655202e-02,1.522051e-01,-7.080985e-01,-3.472637e-01,8.291180e-01,-7.686690e-01,3.562540e-01,-3.446352e-01,8.297700e-01,-7.635417e-01,3.557964e-01,-3.487076e-01,8.109089e-01,-7.654882e-01,3.608216e-01,-3.073167e-01,4.867468e-01,-6.418450e-01,8.738203e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,-3.449845e-01,7.918285e-01,-6.884898e-01,3.235311e-01
209,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,2,2,-2,-2,-1,-1,1,1,1,1,2,2,-1,-1,1,1,-1,-1,1,1,2,2,-1,-1,-1,-1,2,2,2,2,1,1,2,2,1,1,-2,-2,2,2,1,1,-1,-1,-2,-2,2,2,-1,-1,1,1,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.065479e-01,1.215749e-01,-9.725733e-02,-8.154055e-02,7.311930e-01,-1.746003e-01,1.635591e-01,2.639355e-01,5.427522e-01,-7.769487e-01,8.362799e-01,-5.091833e-01,2.755731e-01,-7.333515e-01,-4.809258e-02,-5.535946e-02,9.461923e-02,8.419356e-02,3.981112e-01,-4.221499e-01,5.366185e-01,-1.367873e-01,9.511526e-01,-3.205273e-01,-1.174212e-01,-2.610722e-01,8.625202e-01,-2.408768e-01,1.834694e-02,5.469001e-02,-2.407485e-01,-5.935427e-01,8.859730e-01,-6.263460e-01,-1.657078e-01,1.416663e-01,-7.188567e-02,-6.085516e-02,8.660215e-01,-7.455597e-01,3.698052e-01,-8.025491e-01,1.839076e-01,-4.491412e-01,8.189616e-01,-3.437278e-01,-9.986635e-02,-6.347344e-01,4.808550e-02,5.466473e-02,7.218219e-01,-5.087125e-01,7.069447e-01,-6.704646e-02,-7.402840e-03,-7.518682e-02,3.986959e-02,-1.342258e-02,5.166285e-01,-9.044927e-01,1.060719e-01,2.685695e-01,9.063758e-01,-6.201605e-01,-1.003410e-01,6.245203e-03,1.631742e-01,-7.358008e-01,-1.405969e-01,7.492157e-01,-5.974785e-01,3.745089e-01,-3.535213e-01,8.318665e-01,-7.705057e-01,3.537750e-01,-3.493972e-01,8.107910e-01,-7.651105e-01,3.605003e-01,-3.073142e-01,4.863652e-01,-6.417734e-01,8.694903e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.058545e-01,2.678880e-01,-1.660612e-01,1.407617e-01
210,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.892446e-02,9.639978e-02,-6.685794e-02,-7.734810e-02,7.505389e-01,-1.954783e-01,1.158559e-01,1.162379e-01,6.480019e-01,-9.016426e-01,8.721947e-01,-5.742531e-01,2.736249e-01,-7.334089e-01,3.226387e-02,2.467447e-02,1.176052e-01,1.165741e-01,3.999428e-01,-4.272579e-01,6.657508e-01,-2.265006e-01,9.508189e-01,-3.224355e-01,-1.077435e-01,-1.108689e-01,8.821889e-01,-2.659248e-01,2.767643e-02,4.560580e-02,-2.175588e-01,-6.685884e-01,8.738903e-01,-6.450565e-01,-6.499437e-02,1.086699e-01,-1.001986e-01,-1.054470e-01,8.850201e-01,-7.701986e-01,3.650164e-01,-8.306287e-01,2.833499e-01,-5.408647e-01,8.132315e-01,-3.284012e-01,1.253010e-02,-7.447679e-01,-2.914241e-02,-1.849862e-02,7.615345e-01,-4.597341e-01,7.149002e-01,-5.903102e-02,-2.039602e-02,-3.689710e-02,3.585957e-02,-4.269918e-02,5.948882e-01,-9.245998e-01,1.078065e-01,1.600691e-01,9.548633e-01,-6.450630e-01,-1.051854e-01,3.281586e-02,2.181490e-01,-8.091442e-01,-9.375741e-02,7.291219e-01,-5.216664e-01,3.615035e-01,-3.557976e-01,8.328261e-01,-7.653150e-01,3.545019e-01,-3.491107e-01,8.107377e-01,-7.652480e-01,3.605244e-01,-3.072806e-01,4.863705e-01,-6.417808e-01,8.692547e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.077428e-01,1.594818e-01,-6.504097e-02,1.078754e-01
211,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.892446e-02,9.639978e-02,-6.685795e-02,-7.734811e-02,7.505389e-01,-1.954783e-01,1.158559e-01,1.162379e-01,6.480019e-01,-9.016425e-01,8.721947e-01,-5.742531e-01,2.736249e-01,-7.334089e-01,3.226387e-02,2.467447e-02,1.176052e-01,1.165741e-01,3.999428e-01,-4.272579e-01,6.657509e-01,-2.265007e-01,9.508189e-01,-3.224355e-01,-1.077435e-01,-1.108689e-01,8.821889e-01,-2.659248e-01,2.767643e-02,4.560580e-02,-2.175588e-01,-6.685884e-01,8.738903e-01,-6.450565e-01,-6.499439e-02,1.086698e-01,-1.001986e-01,-1.054470e-01,8.850201e-01,-7.701986e-01,3.650164e-01,-8.306287e-01,2.833501e-01,-5.408649e-01,8.132315e-01,-3.284012e-01,1.253010e-02,-7.447679e-01,-2.914241e-02,-1.849862e-02,7.615345e-01,-4.597341e-01,7.149002e-01,-5.903102e-02,-2.039602e-02,-3.689710e-02,3.585954e-02,-4.269919e-02,5.948882e-01,-9.245998e-01,1.078065e-01,1.600690e-01,9.548633e-01,-6.450630e-01,-1.051854e-01,3.281586e-02,2.181489e-01,-8.091443e-01,-9.375734e-02,7.291219e-01,-5.216662e-01,3.615033e-01,-3.557976e-01,8.328261e-01,-7.653149e-01,3.545020e-01,-3.491107e-01,8.107382e-01,-7.652480e-01,3.605244e-01,-3.072817e-01,4.863714e-01,-6.417814e-01,8.692609e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.077428e-01,1.594817e-01,-6.504098e-02,1.078753e-01
212,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,1,1,-1,-1,-2,-2,2,2,2,2,1,1,-2,-2,2,2,-2,-2,2,2,1,1,-2,-2,-2,-2,1,1,1,1,2,2,1,1,2,2,-1,-1,1,1,2,2,-2,-2,-1,-1,1,1,-2,-2,2,2,-1,-1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7.999670e-02,9.670181e-02,-6.762056e-02,-7.907179e-02,7.461946e-01,-2.028120e-01,1.735506e-01,1.308155e-01,6.834943e-01,-8.600270e-01,8.326559e-01,-6.037250e-01,2.591887e-01,-6.863095e-01,8.087478e-02,8.327960e-02,3.154293e-01,2.737806e-01,3.630639e-01,-3.485903e-01,7.026503e-01,-2.918001e-01,9.136993e-01,-3.039342e-01,-1.658786e-01,-1.253743e-01,8.866718e-01,-2.689400e-01,2.846433e-02,4.898463e-02,-2.033080e-01,-6.706419e-01,8.061206e-01,-6.528798e-01,-7.066916e-02,7.000753e-02,-3.021826e-01,-2.648979e-01,8.065314e-01,-7.732868e-01,3.327862e-01,-7.379256e-01,2.819520e-01,-5.740269e-01,7.967630e-01,-3.477894e-01,3.697042e-02,-7.127706e-01,-6.790492e-02,-7.647431e-02,7.455870e-01,-4.255930e-01,7.001072e-01,-2.213703e-02,-1.295703e-02,-3.817860e-02,-4.559326e-02,-1.076547e-01,5.564161e-01,-8.051508e-01,1.079882e-01,1.578207e-01,9.394274e-01,-6.467693e-01,-4.878289e-02,1.392665e-01,2.244434e-01,-8.089155e-01,-7.354549e-02,6.785424e-01,-4.574193e-01,2.955210e-01,-3.414168e-01,8.120771e-01,-7.043301e-01,3.110641e-01,-3.513776e-01,7.923729e-01,-7.259390e-01,3.266532e-01,-3.034022e-01,4.688005e-01,-6.193122e-01,9.399022e-02,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.079412e-01,1.573066e-01,-7.067873e-02,6.922270e-02
213,-2,-2,-2,-2,2,2,-2,-2,2,2,2,2,0,0,0,0,-2,-2,2,2,2,2,0,0,-2,-2,2,2,-2,-2,2,2,0,0,-2,-2,-2,-2,0,0,0,0,2,2,0,0,2,2,0,0,0,0,2,2,-2,-2,0,0,0,0,-2,-2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.606331e-02,9.362905e-02,-7.141213e-02,-8.036752e-02,7.421527e-01,-2.086742e-01,2.734029e-01,1.549050e-01,7.063407e-01,-8.367220e-01,8.052481e-01,-6.253773e-01,2.480321e-01,-6.493559e-01,-3.594843e-01,4.796620e-01,4.616776e-01,5.063711e-01,3.518714e-01,-3.259194e-01,7.514649e-01,-4.117018e-01,8.869914e-01,-2.857970e-01,-1.977384e-01,-1.335491e-01,8.897801e-01,-2.720687e-01,-9.394448e-02,3.705617e-02,-1.875049e-01,-6.712132e-01,7.292089e-01,-6.708191e-01,-6.867000e-02,8.829885e-02,-6.122352e-01,-3.972733e-01,7.556176e-01,-7.820029e-01,3.079611e-01,-6.739200e-01,2.687747e-01,-6.287014e-01,7.991752e-01,-3.727529e-01,6.497610e-02,-6.877647e-01,-6.116646e-01,1.383551e-01,7.707638e-01,-3.806755e-01,6.945624e-01,-8.008515e-03,-9.663164e-02,-5.018909e-02,-4.275975e-01,3.132901e-01,5.393683e-01,-6.963553e-01,1.003103e-01,1.048303e-01,9.246599e-01,-6.582256e-01,-3.119083e-01,7.655990e-01,2.289543e-01,-8.063541e-01,-5.703059e-03,5.535191e-01,-4.122472e-01,2.866077e-01,-2.678007e-01,7.897300e-01,-6.544137e-01,2.844385e-01,-3.662915e-01,7.930899e-01,-6.936364e-01,2.939101e-01,-3.180891e-01,4.684083e-01,-6.060266e-01,1.135296e-01,-8.228581e-01,9.240446e-01,-8.228581e-01,9.240446e-01,1.002702e-01,1.042797e-01,-6.867073e-02,8.741558e-02
