#time,CK_0001a,CK_0001b,CK_0002a,CK_0002b,CK_0003a,CK_0003b,CK_0004a,CK_0004b,CK_0005a,CK_0005b,CK_0006a,CK_0006b,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0023a,CK_0023b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0036a,CK_0036b,CK_0037a,CK_0037b,CK_0038a,CK_0038b,CK_0039a,CK_0039b,CK_0040a,CK_0040b,CK_0041a,CK_0041b,CK_0042a,CK_0042b,CK_0043a,CK_0043b,CK_0044a,CK_0044b,Vout_0001a,Vout_0001b,Vout_0002a,Vout_0002b,Vout_0003a,Vout_0003b,Vout_0004a,Vout_0004b,Vout_0005a,Vout_0005b,Vout_0006a,Vout_0006b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0023a,Vout_0023b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0036a,Vout_0036b,Vout_0037a,Vout_0037b,Vout_0038a,Vout_0038b,Vout_0039a,Vout_0039b,Vout_0040a,Vout_0040b,Vout_0041a,Vout_0041b,Vout_0042a,Vout_0042b,Vout_0043a,Vout_0043b,Vout_0044a,Vout_0044b,driver_0014a,driver_0014b,driver_0015a,driver_0015b,driver_0021a,driver_0021b,driver_0024a,driver_0024b,driver_0034a,driver_0034b,driver_0035a,driver_0035b,Out_0004a,Out_0004b,Out_0001a,Out_0001b
737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,-2,-2,1,1,1,1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,1,1,2,2,-2,-2,-2,-2,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.152865e-01,1.294661e-01,-1.132175e-01,-1.064154e-01,-1.344229e-01,1.810172e-01,-1.003273e-01,-1.280823e-01,1.127630e-01,1.198713e-01,-2.519452e-01,-7.105054e-02,-3.808183e-01,6.588530e-01,-6.997949e-01,1.788852e-01,4.160069e-01,6.174321e-01,-1.362158e-01,6.915698e-01,-7.335987e-01,3.797214e-01,-3.031654e-01,-1.182602e-01,-5.597103e-01,-5.000440e-01,3.069054e-01,2.638662e-01,-7.781445e-01,3.551245e-01,1.082001e-01,1.102391e-01,-7.643812e-01,3.565295e-01,3.196993e-01,5.266707e-01,1.030475e-01,1.600239e-01,-3.477065e-01,-3.089915e-01,-3.570855e-01,8.294931e-01,3.211538e-01,1.273791e-01,-4.553346e-01,3.571384e-01,-3.456048e-01,8.407001e-01,-7.266500e-02,8.493318e-02,-3.649878e-01,-1.614486e-01,-4.067663e-01,8.082931e-01,-4.499954e-01,-3.990374e-01,-6.217920e-02,-8.799454e-02,7.641266e-02,9.328203e-02,-8.945053e-02,-8.945648e-02,9.320233e-02,9.256548e-02,-8.871098e-02,-8.637421e-02,9.145802e-02,8.885371e-02,-7.933694e-02,-5.924875e-02,8.150218e-02,6.030623e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-1.003907e-01,-1.280739e-01,1.149861e-01,1.291693e-01
738,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-2,-2,0,0,0,0,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,0,0,2,2,-2,-2,-2,-2,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.028658e-01,4.811305e-01,-6.865635e-01,3.024152e-01,-3.457000e-01,8.061396e-01,-5.965837e-01,8.232624e-02,-3.576682e-01,7.823571e-01,-6.701241e-01,2.704086e-01,-3.450238e-01,8.443413e-01,-7.478544e-01,3.150632e-01,3.560251e-01,5.943643e-01,-9.562385e-02,6.165039e-01,-7.064628e-01,3.664009e-01,-3.031817e-01,-1.181118e-01,-4.960956e-01,-4.463137e-01,3.130112e-01,2.723874e-01,-7.863745e-01,3.532847e-01,1.083377e-01,1.101974e-01,-7.637655e-01,3.574031e-01,2.658484e-01,4.301708e-01,1.013586e-01,1.420916e-01,-3.551007e-01,-3.185573e-01,-3.658856e-01,8.322952e-01,3.304623e-01,1.348833e-01,-4.229967e-01,3.440408e-01,-3.451334e-01,8.300426e-01,-7.101908e-02,9.628330e-02,-3.740194e-01,-1.672960e-01,-3.538560e-01,7.814561e-01,-4.091382e-01,-3.369860e-01,-1.387594e-01,-9.990058e-02,-4.185897e-02,8.121732e-02,-9.356638e-02,-9.132068e-02,8.947716e-02,9.087422e-02,-8.966584e-02,-8.690341e-02,9.058276e-02,8.836606e-02,-7.964802e-02,-5.944107e-02,8.121522e-02,6.012920e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-5.966494e-01,8.233319e-02,-3.031644e-01,4.808266e-01
739,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-1,-1,2,2,-2,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2.976940e-01,4.931582e-01,-7.239721e-01,3.256880e-01,-3.434594e-01,8.134557e-01,-6.118286e-01,6.453944e-02,-3.490764e-01,7.925156e-01,-7.150892e-01,3.081271e-01,-3.457587e-01,8.349185e-01,-7.544937e-01,3.317153e-01,2.086074e-01,3.069539e-01,8.362484e-02,7.361075e-02,-1.229978e-01,1.653337e-01,-3.060273e-01,-1.241072e-01,-2.175776e-01,-3.414562e-01,3.423363e-01,3.038061e-01,-5.898529e-01,3.756299e-01,1.054593e-01,1.044493e-01,-7.711171e-01,3.548673e-01,1.552913e-01,1.764679e-01,8.680598e-02,5.878430e-02,-3.747647e-01,-3.465865e-01,-1.537217e-01,7.514270e-01,3.603632e-01,1.562085e-01,-9.187518e-02,-4.283139e-02,-3.536376e-01,8.317928e-01,-8.901165e-02,-4.927847e-02,-4.051425e-01,-1.964322e-01,6.114161e-02,2.342203e-01,-1.641725e-01,-1.834716e-01,-1.211125e-01,-9.756076e-02,-4.561903e-02,8.125836e-02,-9.286630e-02,-9.103934e-02,8.960742e-02,9.096323e-02,-8.953610e-02,-8.683876e-02,9.063564e-02,8.839581e-02,-7.961453e-02,-5.942356e-02,8.123113e-02,6.013693e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-6.119359e-01,6.455134e-02,-2.981762e-01,4.928970e-01
740,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.510347e-01,5.452256e-01,-7.637173e-01,3.543876e-01,-3.450968e-01,8.290014e-01,-6.510326e-01,8.291972e-02,-3.467246e-01,8.277134e-01,-7.639421e-01,3.545216e-01,-3.447270e-01,8.287203e-01,-7.637788e-01,3.548327e-01,4.270866e-03,1.338996e-01,2.273706e-02,1.023653e-02,1.278102e-02,1.507660e-01,-3.056541e-01,-1.232213e-01,-2.684436e-02,-2.175096e-01,3.644476e-01,3.294978e-01,-4.951603e-01,3.487387e-01,1.049170e-01,1.031573e-01,-7.604766e-01,3.551695e-01,-4.146773e-03,-2.298590e-02,8.346281e-02,5.878364e-02,-3.974444e-01,-3.738855e-01,-1.131282e-01,7.319632e-01,3.853870e-01,1.754014e-01,-1.803171e-02,1.804295e-03,-3.578152e-01,8.327106e-01,-8.685729e-02,-5.742783e-02,-4.332838e-01,-2.190567e-01,2.357282e-02,1.093771e-01,-1.646811e-03,1.364554e-02,-1.113093e-01,-9.653388e-02,-9.435003e-02,7.431950e-02,-9.306446e-02,-9.132518e-02,8.750093e-02,9.007689e-02,-8.975645e-02,-8.699460e-02,9.018968e-02,8.814360e-02,-7.972426e-02,-5.950250e-02,8.107599e-02,6.003480e-02,5.073752e-01,-4.038565e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-4.038565e-01,5.073752e-01,5.073752e-01,-4.038565e-01,-6.512064e-01,8.293247e-02,-3.515499e-01,5.449383e-01
741,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3.510251e-01,5.451552e-01,-7.637268e-01,3.543641e-01,-3.451217e-01,8.289956e-01,-6.510181e-01,8.285932e-02,-3.467780e-01,8.276886e-01,-7.639479e-01,3.545024e-01,-3.446065e-01,8.287027e-01,-7.637735e-01,3.548383e-01,8.603856e-03,1.406466e-01,2.175766e-02,1.035244e-02,1.332632e-02,1.507833e-01,-4.140246e-01,-1.380125e-01,-2.502927e-02,-2.191903e-01,4.354044e-01,3.145560e-01,-4.944810e-01,3.484380e-01,-4.209872e-03,8.781126e-02,-7.602843e-01,3.552210e-01,-6.074854e-03,-2.149125e-02,7.791714e-02,5.624468e-02,-4.451283e-01,-3.309275e-01,-1.115692e-01,7.318453e-01,4.241025e-01,1.238779e-01,-1.770051e-02,2.523097e-03,-3.572802e-01,8.326889e-01,-9.124481e-02,-5.850400e-02,-4.429975e-01,-1.454005e-01,2.440486e-02,1.099695e-01,5.465986e-03,1.819986e-02,-1.113113e-01,-9.655247e-02,-9.433623e-02,7.429283e-02,-9.308419e-02,-9.134460e-02,8.747224e-02,9.005000e-02,-8.977501e-02,-8.701205e-02,9.016524e-02,8.812160e-02,-7.974051e-02,-5.951763e-02,8.105622e-02,6.001693e-02,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-6.511702e-01,8.289575e-02,-3.514917e-01,5.449140e-01
742,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-2,-2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3.803192e-01,6.588879e-01,-7.642168e-01,3.568131e-01,-3.428884e-01,8.272921e-01,-6.997214e-01,1.791382e-01,-3.437652e-01,8.405599e-01,-7.659669e-01,3.549582e-01,-3.391298e-01,8.053619e-01,-7.258546e-01,3.357969e-01,-2.065472e-01,9.865791e-02,-1.208276e-01,-1.825103e-01,1.783529e-01,2.049919e-01,-4.931637e-01,-6.088172e-02,1.894599e-01,-1.577607e-01,2.953249e-01,2.567662e-02,-4.332991e-01,2.953463e-01,-1.596322e-02,1.528166e-01,-7.079881e-01,3.107734e-01,-8.445101e-02,-7.699215e-02,1.124423e-01,5.742465e-02,-3.332548e-01,2.792766e-02,-1.501387e-01,7.208140e-01,3.215874e-01,-1.215166e-01,1.265341e-01,1.846490e-01,-3.528850e-01,8.138178e-01,-1.191139e-01,-5.230943e-02,-3.726739e-01,1.162942e-01,-1.790628e-01,1.579852e-02,6.964846e-02,1.291151e-01,-2.518989e-01,-7.078956e-02,-1.342858e-01,1.810626e-01,-1.132970e-01,-1.048491e-01,1.128611e-01,1.197260e-01,-1.061145e-01,-1.056633e-01,1.182740e-01,1.172080e-01,-1.000525e-01,-1.007315e-01,1.120991e-01,1.020908e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.000002e-01,1.791024e-01,-3.809200e-01,6.584763e-01
743,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.441382e-01,8.448979e-01,-7.640408e-01,3.583057e-01,-3.464878e-01,8.289334e-01,-7.472902e-01,3.145308e-01,-3.426657e-01,8.299521e-01,-7.677867e-01,3.556297e-01,-3.434113e-01,7.920842e-01,-6.887939e-01,3.215719e-01,-6.389585e-01,2.476906e-01,-3.352913e-01,-3.156146e-01,4.348642e-01,2.725821e-01,-7.819633e-01,2.850174e-01,8.294916e-01,-3.622309e-01,5.690377e-01,-5.704254e-01,-4.362374e-01,2.741622e-01,-1.252975e-01,5.419961e-01,-6.686837e-01,2.741519e-01,-3.111908e-01,2.404010e-01,-1.062408e-01,2.576014e-01,-4.736168e-01,5.140680e-01,-2.104257e-01,7.700771e-01,8.153644e-01,-5.426542e-01,2.142284e-01,2.824292e-01,-3.595727e-01,8.078451e-01,-5.840899e-01,2.330313e-01,-6.991677e-01,4.171796e-01,-4.199420e-01,-2.235515e-02,4.274230e-01,-3.067559e-01,-6.741535e-01,2.793255e-01,-3.463883e-01,8.024709e-01,-6.676999e-01,2.737226e-01,-3.455189e-01,8.052377e-01,-6.845183e-01,2.985250e-01,-3.566451e-01,7.896128e-01,-6.087772e-01,1.122207e-01,-3.193259e-01,4.691188e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.478436e-01,3.142890e-01,-3.447861e-01,8.443322e-01
744,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,1,-2,-2,-2,-2,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-2,-2,-1,-1,1,1,1,1,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3.452715e-01,8.350827e-01,-7.707709e-01,3.551043e-01,-1.399989e-01,7.490382e-01,-7.543329e-01,3.318215e-01,-3.521609e-01,8.316943e-01,-5.978887e-01,3.741161e-01,1.067596e-01,2.690497e-01,-1.678273e-01,1.415466e-01,-6.775727e-01,2.119262e-01,-4.348481e-01,-3.710293e-01,4.817723e-01,2.113692e-01,-8.546239e-01,3.029105e-01,8.013699e-01,-2.520292e-01,5.278695e-01,-6.480265e-01,-5.932272e-02,-1.099682e-01,-2.346855e-01,7.484385e-01,-1.083088e-01,-8.323528e-02,-3.874438e-01,3.098367e-01,-2.524115e-01,3.337868e-01,-5.452372e-01,6.855158e-01,3.663716e-02,1.234310e-01,8.129583e-01,-5.143254e-01,2.476374e-01,3.314376e-01,1.194195e-01,1.246963e-01,-6.481786e-01,2.065341e-01,-7.616170e-01,4.470521e-01,-4.925957e-01,-2.400411e-01,4.281183e-01,-2.953782e-01,-7.164755e-01,3.116103e-01,-3.435534e-01,8.111020e-01,-7.140452e-01,3.089634e-01,-3.413068e-01,8.125265e-01,-7.250121e-01,3.267171e-01,-3.509289e-01,7.922725e-01,-6.193769e-01,9.389605e-02,-3.033733e-01,4.687758e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.544945e-01,3.316952e-01,-3.455469e-01,8.348025e-01
745,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.443796e-01,8.287597e-01,-7.653780e-01,3.546649e-01,-9.335896e-02,7.290930e-01,-7.635503e-01,3.551426e-01,-3.548892e-01,8.319634e-01,-5.221132e-01,3.615416e-01,1.089799e-01,1.604479e-01,-6.685321e-02,1.080797e-01,-6.732075e-01,1.476636e-01,-4.202975e-01,-4.229238e-01,5.349926e-01,2.812473e-01,-8.889248e-01,3.573962e-01,7.602423e-01,-1.824108e-01,5.049078e-01,-7.138199e-01,1.648215e-02,-6.972527e-02,-2.306902e-01,7.256221e-01,-8.442986e-02,-8.269812e-02,-3.481388e-01,2.863818e-01,-2.087547e-01,3.092997e-01,-5.113916e-01,7.378638e-01,-3.000237e-02,7.205250e-02,8.469853e-01,-5.092691e-01,2.747465e-01,3.868955e-01,9.367397e-02,1.003119e-01,-6.662864e-01,1.821227e-01,-7.949515e-01,4.713527e-01,-5.593271e-01,-3.205465e-01,4.092139e-01,-2.687400e-01,-7.638893e-01,3.549318e-01,-3.446830e-01,8.288049e-01,-7.638372e-01,3.546389e-01,-3.452463e-01,8.296039e-01,-7.655342e-01,3.601948e-01,-3.492440e-01,8.106919e-01,-6.417016e-01,8.670489e-02,-3.072137e-01,4.862227e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.637113e-01,3.549922e-01,-3.446263e-01,8.285596e-01
746,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.443796e-01,8.287597e-01,-7.653780e-01,3.546649e-01,-9.335896e-02,7.290930e-01,-7.635503e-01,3.551426e-01,-3.548892e-01,8.319634e-01,-5.221132e-01,3.615416e-01,1.089799e-01,1.604480e-01,-6.685321e-02,1.080797e-01,-6.732074e-01,1.476636e-01,-4.202976e-01,-4.229238e-01,5.349926e-01,2.812473e-01,-8.889248e-01,3.573963e-01,7.602423e-01,-1.824108e-01,5.049078e-01,-7.138199e-01,1.648215e-02,-6.972527e-02,-2.306902e-01,7.256222e-01,-8.442987e-02,-8.269813e-02,-3.481386e-01,2.863817e-01,-2.087548e-01,3.092999e-01,-5.113915e-01,7.378637e-01,-3.000238e-02,7.205250e-02,8.469853e-01,-5.092691e-01,2.747465e-01,3.868955e-01,9.367396e-02,1.003119e-01,-6.662865e-01,1.821228e-01,-7.949515e-01,4.713527e-01,-5.593271e-01,-3.205465e-01,4.092139e-01,-2.687401e-01,-7.638893e-01,3.549318e-01,-3.446830e-01,8.288049e-01,-7.638372e-01,3.546389e-01,-3.452463e-01,8.296039e-01,-7.655342e-01,3.601947e-01,-3.492439e-01,8.106929e-01,-6.417029e-01,8.670614e-02,-3.072159e-01,4.862247e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.637113e-01,3.549922e-01,-3.446263e-01,8.285596e-01
747,1,1,1,1,1,1,1,1,1,1,1,1,-2,-2,-2,-2,2,2,-1,-1,-1,-1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,-1,-1,-2,-2,2,2,2,2,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.419787e-01,8.061320e-01,-7.050542e-01,3.120692e-01,-7.333715e-02,6.791797e-01,-7.274751e-01,3.349455e-01,-3.420176e-01,8.090221e-01,-4.575252e-01,2.952287e-01,1.091148e-01,1.581796e-01,-7.235693e-02,6.938984e-02,-6.925477e-01,2.789826e-01,-4.370808e-01,1.829874e-02,2.596162e-01,1.374513e-02,-8.819116e-01,3.451604e-01,7.594774e-01,-3.137867e-01,4.457675e-01,-7.198369e-01,-6.485884e-02,-8.505682e-02,-2.242397e-01,8.009260e-01,-8.754428e-02,-8.460787e-02,-2.797177e-01,3.861278e-01,-3.993378e-01,6.188870e-01,-4.638009e-01,7.567273e-01,6.438463e-02,9.097473e-02,8.385118e-01,-5.663186e-01,3.730249e-02,6.471718e-02,9.771006e-02,1.010778e-01,-6.971099e-01,1.855184e-01,-8.092072e-01,5.268989e-01,-3.203547e-01,-2.487319e-02,3.079420e-01,-3.596367e-01,-7.656141e-01,3.549196e-01,-3.431972e-01,8.276622e-01,-7.638465e-01,3.546573e-01,-3.453941e-01,8.296710e-01,-7.655235e-01,3.602178e-01,-3.492143e-01,8.106933e-01,-6.417030e-01,8.672043e-02,-3.072080e-01,4.862302e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.277205e-01,3.347306e-01,-3.422166e-01,8.059377e-01
748,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,2,2,0,0,0,0,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,0,0,-2,-2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-3.588903e-01,7.972066e-01,-6.539750e-01,2.842694e-01,-7.109673e-03,5.537829e-01,-7.001084e-01,3.127393e-01,-2.695201e-01,7.853270e-01,-4.130771e-01,2.857023e-01,9.860658e-02,1.045921e-01,-7.094324e-02,8.671264e-02,-8.660679e-01,5.849486e-01,-7.074350e-01,6.558038e-01,-4.388658e-01,3.382061e-01,-8.804774e-01,3.445534e-01,1.466863e-01,-9.007742e-02,2.542181e-01,-6.213129e-01,-1.690004e-01,-9.446756e-02,-2.266502e-01,7.923370e-01,-9.054449e-02,-8.612254e-02,-3.548207e-01,6.993430e-01,-3.809944e-01,7.729827e-01,-4.392446e-01,8.546878e-01,-6.292655e-02,7.422770e-02,6.989558e-01,-5.594718e-01,-6.306567e-01,6.311888e-01,8.791732e-02,9.365485e-02,-7.680338e-01,3.658000e-01,-7.670568e-01,6.899226e-01,-7.279496e-01,4.505898e-01,-2.599642e-01,7.774563e-02,-7.632331e-01,3.554467e-01,-3.456888e-01,8.283102e-01,-7.638642e-01,3.547838e-01,-3.451597e-01,8.296532e-01,-7.655348e-01,3.602384e-01,-3.491841e-01,8.106853e-01,-6.417069e-01,8.670592e-02,-3.072071e-01,4.862068e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.000831e-01,3.127407e-01,-3.586452e-01,7.973788e-01
749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,2,2,1,1,1,1,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,1,1,-2,-2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.057905e-01,2.685084e-01,-1.110815e-01,-8.257645e-02,1.295625e-01,1.161432e-01,-1.682213e-01,1.414163e-01,1.200814e-01,1.234600e-01,-1.284912e-01,-9.890595e-02,9.214578e-02,7.602012e-02,-8.926589e-02,-6.270570e-02,-8.447068e-01,6.163476e-01,-7.342384e-01,7.981592e-01,-5.945399e-01,3.557908e-01,-8.805261e-01,3.456211e-01,-1.464083e-02,-7.866252e-02,2.318407e-01,-6.056130e-01,-1.718007e-01,-9.501220e-02,-2.267813e-01,7.918595e-01,-9.218925e-02,-9.126116e-02,-3.265208e-01,7.563657e-01,-3.793327e-01,7.971916e-01,-4.246305e-01,8.564861e-01,-4.888308e-02,7.620674e-02,6.529233e-01,-5.790413e-01,-7.360661e-01,7.214517e-01,8.669637e-02,9.040657e-02,-7.651753e-01,3.565122e-01,-7.606270e-01,6.990224e-01,-7.585244e-01,5.114487e-01,-3.384894e-01,1.816463e-01,-5.981957e-01,3.737197e-01,-1.409736e-01,7.490802e-01,-7.705668e-01,3.532571e-01,-3.538936e-01,8.318171e-01,-7.651416e-01,3.601910e-01,-3.496750e-01,8.106769e-01,-6.417068e-01,8.659023e-02,-3.072737e-01,4.860816e-01,8.346750e-01,-7.942488e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-7.942488e-01,8.346750e-01,8.346750e-01,-7.942488e-01,-1.682696e-01,1.413598e-01,1.059841e-01,2.686383e-01
