#time,CK_0007a,CK_0007b,CK_0008a,CK_0008b,CK_0009a,CK_0009b,CK_0010a,CK_0010b,CK_0011a,CK_0011b,CK_0012a,CK_0012b,CK_0013a,CK_0013b,CK_0014a,CK_0014b,CK_0015a,CK_0015b,CK_0016a,CK_0016b,CK_0017a,CK_0017b,CK_0018a,CK_0018b,CK_0019a,CK_0019b,CK_0020a,CK_0020b,CK_0021a,CK_0021b,CK_0022a,CK_0022b,CK_0023a,CK_0023b,CK_0024a,CK_0024b,CK_0025a,CK_0025b,CK_0026a,CK_0026b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,CK_0027a,CK_0027b,CK_0028a,CK_0028b,CK_0029a,CK_0029b,CK_0030a,CK_0030b,CK_0031a,CK_0031b,CK_0032a,CK_0032b,CK_0033a,CK_0033b,CK_0034a,CK_0034b,Vout_0007a,Vout_0007b,Vout_0008a,Vout_0008b,Vout_0009a,Vout_0009b,Vout_0010a,Vout_0010b,Vout_0011a,Vout_0011b,Vout_0012a,Vout_0012b,Vout_0013a,Vout_0013b,Vout_0014a,Vout_0014b,Vout_0015a,Vout_0015b,Vout_0016a,Vout_0016b,Vout_0017a,Vout_0017b,Vout_0018a,Vout_0018b,Vout_0019a,Vout_0019b,Vout_0020a,Vout_0020b,Vout_0021a,Vout_0021b,Vout_0022a,Vout_0022b,Vout_0023a,Vout_0023b,Vout_0024a,Vout_0024b,Vout_0025a,Vout_0025b,Vout_0026a,Vout_0026b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,Vout_0027a,Vout_0027b,Vout_0028a,Vout_0028b,Vout_0029a,Vout_0029b,Vout_0030a,Vout_0030b,Vout_0031a,Vout_0031b,Vout_0032a,Vout_0032b,Vout_0033a,Vout_0033b,Vout_0034a,Vout_0034b,driver_0001a,driver_0001b,driver_0002a,driver_0002b,Out_0015a,Out_0015b,Out_0024a,Out_0024b,Out_0020a,Out_0020b,Out_0008a,Out_0008b
83,0,0,2,2,0,0,0,0,2,2,0,0,0,0,-2,-2,2,2,0,0,-2,-2,0,0,2,2,2,2,-2,-2,0,0,2,2,2,2,2,2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.990288e-02,5.160974e-01,-7.500909e-01,3.134791e-01,-6.231765e-01,7.404612e-02,-7.714619e-01,5.316240e-01,-6.564726e-01,7.172016e-01,-6.477926e-01,4.524145e-01,-5.502536e-01,3.432418e-01,-1.034790e-01,2.088446e-02,-7.581738e-01,7.118275e-01,-2.088301e-01,4.766072e-01,-4.698610e-02,7.430272e-02,-7.187367e-01,2.225181e-01,-7.339120e-01,3.602631e-01,-3.523332e-01,8.466219e-01,-1.391223e-01,-1.070209e-01,-6.342087e-01,1.516783e-01,-8.988508e-01,6.387045e-01,-5.239074e-01,8.738594e-01,-3.092909e-01,8.057081e-01,7.140170e-02,1.502072e-01,-6.623902e-01,6.466455e-01,-4.762643e-01,7.918508e-01,-5.483316e-01,5.947349e-01,-3.793847e-01,8.551277e-01,-4.468252e-01,5.303479e-01,-2.841643e-01,7.824020e-01,-6.194902e-02,5.049386e-01,4.523046e-02,6.235262e-01,-3.470431e-01,8.026832e-01,-6.740700e-01,2.796304e-01,-3.453782e-01,8.052060e-01,-6.676855e-01,2.740759e-01,-3.565581e-01,7.896064e-01,-6.845811e-01,2.987538e-01,-3.192453e-01,4.691183e-01,-6.087636e-01,1.123720e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.591601e-01,7.113338e-01,-5.250173e-01,8.730519e-01,-3.521953e-01,8.470810e-01,-7.494880e-01,3.142660e-01
84,1,1,2,2,1,1,-1,-1,2,2,-1,-1,1,1,-2,-2,2,2,1,1,-2,-2,-1,-1,2,2,2,2,-2,-2,-1,-1,2,2,2,2,2,2,-2,-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.569303e-02,6.083806e-01,-7.591970e-01,3.314508e-01,-6.281153e-01,5.860235e-02,-4.382851e-01,8.579185e-02,-6.210086e-01,3.849167e-01,-4.089337e-01,-2.005545e-01,-6.016023e-01,3.629731e-01,-1.203493e-01,-1.065063e-01,-8.652256e-01,5.793391e-01,-2.645235e-01,4.836957e-01,-5.012792e-02,6.848788e-02,-3.077536e-01,5.441028e-02,-6.312290e-01,3.638678e-01,-3.540468e-01,8.378402e-01,-1.259722e-01,-1.117080e-01,-2.904847e-01,-2.447877e-01,-7.845143e-01,4.120394e-01,-6.610501e-01,7.338359e-01,-1.984094e-01,7.605065e-01,5.002293e-02,-1.825318e-03,-7.351625e-01,6.397590e-01,-5.415859e-01,8.282230e-01,-7.270367e-01,6.295844e-01,-4.662829e-01,8.037642e-01,-6.003539e-01,6.828792e-01,-2.888335e-01,8.449481e-01,-2.405492e-01,7.133221e-01,8.062254e-03,7.792939e-01,-3.419829e-01,8.109665e-01,-7.156175e-01,3.132303e-01,-3.401523e-01,8.123862e-01,-7.141167e-01,3.100016e-01,-3.501918e-01,7.922366e-01,-7.250406e-01,3.273963e-01,-3.029059e-01,4.689505e-01,-6.193811e-01,9.431751e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.662755e-01,5.788357e-01,-6.621401e-01,7.330279e-01,-3.539657e-01,8.382571e-01,-7.587717e-01,3.321895e-01
85,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.950432e-02,7.045921e-01,-7.660459e-01,3.521901e-01,-6.609286e-01,7.017943e-02,-6.187003e-01,-2.032078e-01,-6.283431e-01,3.421335e-01,-5.627974e-01,-5.337272e-01,-6.435188e-01,3.807829e-01,-1.344941e-01,-1.600616e-01,-8.607671e-01,4.911900e-01,-3.556901e-01,5.351410e-01,-9.979681e-02,4.625739e-02,-1.666074e-01,4.244149e-02,-6.228524e-01,3.482634e-01,-3.572158e-01,8.319091e-01,-1.192972e-01,-1.191415e-01,-1.848052e-01,-1.907644e-01,-7.540648e-01,2.341972e-01,-6.986443e-01,7.043078e-01,-2.783406e-01,7.785677e-01,6.588892e-03,-1.836167e-01,-8.479229e-01,6.080915e-01,-6.281026e-01,8.328285e-01,-7.921439e-01,6.906944e-01,-5.182590e-01,8.722102e-01,-6.456435e-01,7.479950e-01,-3.364219e-01,8.808365e-01,-2.358612e-01,7.257203e-01,2.887430e-02,7.900202e-01,-3.443280e-01,8.289476e-01,-7.630731e-01,3.553074e-01,-3.445822e-01,8.296536e-01,-7.637239e-01,3.551133e-01,-3.487547e-01,8.108467e-01,-7.654599e-01,3.605343e-01,-3.072411e-01,4.866121e-01,-6.417932e-01,8.714314e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.618749e-01,4.906578e-01,-6.997250e-01,7.034946e-01,-3.571510e-01,8.323786e-01,-7.655705e-01,3.529917e-01
86,2,2,2,2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.950432e-02,7.045921e-01,-7.660459e-01,3.521901e-01,-6.609286e-01,7.017943e-02,-6.187003e-01,-2.032078e-01,-6.283431e-01,3.421335e-01,-5.627974e-01,-5.337272e-01,-6.435188e-01,3.807829e-01,-1.344941e-01,-1.600616e-01,-8.607671e-01,4.911900e-01,-3.556901e-01,5.351410e-01,-9.979681e-02,4.625739e-02,-1.666074e-01,4.244149e-02,-6.228524e-01,3.482634e-01,-3.572158e-01,8.319091e-01,-1.192972e-01,-1.191415e-01,-1.848052e-01,-1.907644e-01,-7.540648e-01,2.341972e-01,-6.986443e-01,7.043078e-01,-2.783406e-01,7.785677e-01,6.588892e-03,-1.836167e-01,-8.479229e-01,6.080915e-01,-6.281026e-01,8.328285e-01,-7.921439e-01,6.906944e-01,-5.182590e-01,8.722102e-01,-6.456435e-01,7.479950e-01,-3.364219e-01,8.808365e-01,-2.358612e-01,7.257203e-01,2.887430e-02,7.900202e-01,-3.443280e-01,8.289476e-01,-7.630731e-01,3.553074e-01,-3.445822e-01,8.296536e-01,-7.637239e-01,3.551133e-01,-3.487547e-01,8.108467e-01,-7.654599e-01,3.605343e-01,-3.072412e-01,4.866122e-01,-6.417932e-01,8.714322e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-8.618749e-01,4.906578e-01,-6.997250e-01,7.034946e-01,-3.571510e-01,8.323786e-01,-7.655705e-01,3.529917e-01
87,2,2,1,1,2,2,-2,-2,1,1,-2,-2,2,2,-1,-1,1,1,2,2,-1,-1,-2,-2,1,1,1,1,-1,-1,-2,-2,1,1,1,1,1,1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.668985e-02,7.218686e-01,-7.376400e-01,3.295109e-01,-7.121951e-01,1.730781e-01,-5.534504e-01,-1.514737e-01,-5.649150e-01,3.163956e-01,-4.389275e-01,-4.598014e-01,-6.433399e-01,3.829369e-01,-1.101907e-01,-2.520178e-01,-7.868335e-01,3.841109e-01,-3.923277e-01,6.604069e-01,-1.394807e-01,1.626952e-01,-1.558102e-01,4.205221e-02,-5.883269e-01,3.189419e-01,-3.575166e-01,8.112231e-01,-2.543364e-01,-8.849445e-02,-1.195744e-01,-1.733043e-01,-7.047144e-01,1.922485e-01,-6.522871e-01,6.090317e-01,-2.697385e-01,7.710899e-01,1.339834e-01,-1.668698e-01,-8.416171e-01,5.332908e-01,-6.455899e-01,7.829967e-01,-8.092949e-01,6.519158e-01,-5.262265e-01,8.675032e-01,-6.510540e-01,7.422716e-01,-3.426104e-01,8.802179e-01,-2.383184e-01,7.248363e-01,2.559783e-02,7.905904e-01,-3.410297e-01,8.274062e-01,-7.629003e-01,3.559856e-01,-3.444238e-01,8.297322e-01,-7.638274e-01,3.553179e-01,-3.485146e-01,8.109122e-01,-7.654177e-01,3.606851e-01,-3.072388e-01,4.868006e-01,-6.418295e-01,8.734260e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-7.879399e-01,3.835813e-01,-6.533672e-01,6.082187e-01,-3.574808e-01,8.115389e-01,-7.370926e-01,3.303134e-01
88,2,2,0,0,2,2,-2,-2,0,0,-2,-2,2,2,0,0,0,0,2,2,0,0,-2,-2,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.617242e-02,7.096798e-01,-7.105259e-01,3.078643e-01,-7.645074e-01,3.231760e-01,-5.079362e-01,-9.844832e-02,-4.627891e-01,2.079114e-01,-3.005869e-01,-4.035768e-01,-6.420455e-01,3.801389e-01,-2.590391e-01,-2.412438e-01,-6.979719e-01,2.797575e-01,-3.580532e-01,8.177697e-01,-2.811677e-01,4.878484e-01,-1.442211e-01,4.874378e-02,-5.588488e-01,2.987982e-01,-3.646046e-01,7.986944e-01,-6.406779e-01,2.208609e-01,-3.599635e-02,-1.533050e-01,-6.424994e-01,1.626222e-01,-5.810012e-01,5.106188e-01,-2.652765e-01,7.724855e-01,7.191949e-02,-1.358729e-01,-8.195943e-01,4.444287e-01,-6.724373e-01,7.203903e-01,-8.265048e-01,5.964481e-01,-5.382267e-01,8.616428e-01,-6.602142e-01,7.303409e-01,-3.518606e-01,8.794330e-01,-2.423940e-01,7.233092e-01,2.066238e-02,7.915100e-01,-3.440536e-01,8.284531e-01,-7.603183e-01,3.567547e-01,-3.437432e-01,8.297265e-01,-7.637621e-01,3.557144e-01,-3.481661e-01,8.110119e-01,-7.653860e-01,3.608895e-01,-3.072618e-01,4.870802e-01,-6.418957e-01,8.762412e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.990775e-01,2.792262e-01,-5.820806e-01,5.098063e-01,-3.647676e-01,7.988978e-01,-7.099933e-01,3.086685e-01
89,2,2,-1,-1,2,2,-2,-2,-1,-1,-2,-2,2,2,1,1,-1,-1,2,2,1,1,-2,-2,-1,-1,-1,-1,1,1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.696884e-02,7.087330e-01,-1.821275e-01,1.441173e-01,-7.634065e-01,3.198569e-01,-2.791296e-01,-1.623961e-01,-7.498284e-03,-1.572415e-01,-2.483599e-01,-2.724849e-01,-6.426266e-01,3.802717e-01,-5.901373e-01,-1.055396e-02,-4.147728e-01,-1.441098e-01,-3.562449e-01,8.436567e-01,-3.646748e-01,7.832580e-01,-1.446211e-01,-8.691469e-02,-1.930267e-01,-6.557506e-02,9.514381e-02,2.666020e-01,-7.275770e-01,3.141774e-01,-1.352877e-01,-1.500843e-01,-2.159305e-01,-4.095127e-02,-3.374277e-01,-1.097932e-01,2.605196e-03,1.187769e-01,-2.791836e-01,3.325676e-01,-7.309926e-01,1.559684e-01,-6.213190e-01,4.464799e-01,-8.119479e-01,4.594322e-01,-5.773156e-01,7.802591e-01,-7.064686e-01,6.509955e-01,-3.736992e-01,8.740583e-01,-2.610334e-01,7.158600e-01,7.904221e-03,7.947314e-01,-1.413232e-01,7.490427e-01,-5.998617e-01,3.733221e-01,-3.533364e-01,8.318870e-01,-7.704606e-01,3.535218e-01,-3.489639e-01,8.109564e-01,-7.650029e-01,3.605482e-01,-3.073556e-01,4.868507e-01,-6.418615e-01,8.731039e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.158794e-01,-1.446416e-01,-3.385101e-01,-1.106077e-01,9.502514e-02,2.668664e-01,-1.812724e-01,1.453410e-01
90,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.806892e-02,7.079223e-01,-7.201463e-02,1.068400e-01,-7.741567e-01,3.469815e-01,-2.279547e-02,4.620757e-03,1.332285e-01,-3.453125e-02,-1.035950e-01,-3.067818e-02,-6.425335e-01,3.783336e-01,-6.147141e-01,1.663796e-03,-6.423647e-01,-4.247148e-01,-3.567077e-01,8.323669e-01,-3.594000e-01,7.916161e-01,-1.129454e-01,-1.078208e-01,-1.007298e-01,-9.163429e-02,9.787178e-02,1.563873e-01,-7.659237e-01,3.496703e-01,-1.107990e-01,-1.160317e-01,-6.004868e-02,-2.431237e-02,-5.213467e-01,-4.988939e-01,5.063683e-02,7.892983e-02,-2.770607e-01,4.153115e-01,-7.075136e-01,7.627245e-02,-6.232738e-01,3.697624e-01,-8.087481e-01,4.255698e-01,-5.898706e-01,7.545179e-01,-7.157350e-01,6.316285e-01,-3.784303e-01,8.713948e-01,-2.634749e-01,7.141368e-01,5.587110e-03,7.952058e-01,-9.892388e-02,7.301367e-01,-5.266862e-01,3.624919e-01,-3.563702e-01,8.327308e-01,-7.662754e-01,3.538234e-01,-3.493111e-01,8.107695e-01,-7.652004e-01,3.603415e-01,-3.073311e-01,4.864373e-01,-6.417818e-01,8.691067e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.434726e-01,-4.252479e-01,-5.224332e-01,-4.997077e-01,9.773140e-02,1.566743e-01,-7.102394e-02,1.081406e-01
91,2,2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1.806892e-02,7.079223e-01,-7.201464e-02,1.068399e-01,-7.741567e-01,3.469815e-01,-2.279547e-02,4.620754e-03,1.332285e-01,-3.453125e-02,-1.035951e-01,-3.067820e-02,-6.425335e-01,3.783336e-01,-6.147142e-01,1.663905e-03,-6.423647e-01,-4.247148e-01,-3.567077e-01,8.323669e-01,-3.594000e-01,7.916162e-01,-1.129454e-01,-1.078208e-01,-1.007298e-01,-9.163429e-02,9.787177e-02,1.563873e-01,-7.659237e-01,3.496703e-01,-1.107991e-01,-1.160317e-01,-6.004868e-02,-2.431237e-02,-5.213467e-01,-4.988939e-01,5.063683e-02,7.892983e-02,-2.770608e-01,4.153117e-01,-7.075136e-01,7.627245e-02,-6.232738e-01,3.697624e-01,-8.087481e-01,4.255698e-01,-5.898706e-01,7.545179e-01,-7.157350e-01,6.316285e-01,-3.784303e-01,8.713948e-01,-2.634749e-01,7.141368e-01,5.587111e-03,7.952058e-01,-9.892382e-02,7.301366e-01,-5.266860e-01,3.624918e-01,-3.563702e-01,8.327308e-01,-7.662753e-01,3.538234e-01,-3.493111e-01,8.107700e-01,-7.652004e-01,3.603414e-01,-3.073322e-01,4.864382e-01,-6.417824e-01,8.691128e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-6.434726e-01,-4.252479e-01,-5.224332e-01,-4.997077e-01,9.773139e-02,1.566743e-01,-7.102395e-02,1.081405e-01
92,1,1,-2,-2,1,1,-1,-1,-2,-2,-1,-1,1,1,2,2,-2,-2,1,1,2,2,-1,-1,-2,-2,-2,-2,2,2,-1,-1,-2,-2,-2,-2,-2,-2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.574775e-02,6.330117e-01,-7.563150e-02,6.713313e-02,-7.385060e-01,3.303999e-01,2.288814e-02,6.604638e-02,2.559032e-01,1.494072e-01,-2.240173e-01,1.324992e-01,-5.976377e-01,3.484142e-01,-6.993091e-01,1.489410e-01,-5.530033e-01,-3.450527e-01,-3.265475e-01,7.964313e-01,-3.549990e-01,8.437926e-01,-1.314304e-01,-1.525344e-01,-6.451456e-02,-8.829592e-02,1.009321e-01,1.551433e-01,-7.670605e-01,3.456255e-01,-2.778901e-01,-1.089291e-01,1.335906e-01,1.342729e-01,-4.628592e-01,-4.153781e-01,5.562905e-02,8.495253e-02,-4.066369e-01,6.586595e-01,-6.777549e-01,8.455954e-02,-5.997030e-01,3.474771e-01,-7.564801e-01,3.704866e-01,-5.482670e-01,7.029865e-01,-6.154969e-01,5.639675e-01,-3.451293e-01,8.342412e-01,-2.488311e-01,6.550940e-01,-1.789770e-02,7.847324e-01,-7.647964e-02,6.789222e-01,-4.593997e-01,2.942185e-01,-3.421215e-01,8.122162e-01,-7.042954e-01,3.106420e-01,-3.513814e-01,7.923621e-01,-7.258375e-01,3.266106e-01,-3.033263e-01,4.688411e-01,-6.192803e-01,9.401157e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-5.540603e-01,-3.455519e-01,-4.639548e-01,-4.161875e-01,1.009535e-01,1.555445e-01,-7.460160e-02,6.845118e-02
93,0,0,-2,-2,0,0,0,0,-2,-2,0,0,0,0,2,2,-2,-2,0,0,2,2,0,0,-2,-2,-2,-2,2,2,0,0,-2,-2,-2,-2,-2,-2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.049323e-02,5.043900e-01,-7.670735e-02,8.293764e-02,-6.817753e-01,3.247911e-01,-4.200340e-01,4.609084e-01,3.864905e-01,4.705315e-01,-4.399854e-01,7.290142e-01,-5.079808e-01,2.827625e-01,-7.495897e-01,2.913102e-01,-4.680286e-01,-2.525351e-01,-2.668999e-01,7.690287e-01,-3.627110e-01,8.343691e-01,-6.219469e-01,5.416209e-02,-1.313751e-01,-9.808305e-02,9.043923e-02,1.034247e-01,-7.743799e-01,3.441593e-01,-6.806669e-01,2.579631e-01,2.912774e-01,3.852622e-01,-3.508518e-01,-3.321066e-01,-8.201759e-02,6.963923e-02,-3.743037e-01,8.187404e-01,-6.367778e-01,1.138091e-01,-4.775319e-01,2.703321e-01,-6.617927e-01,3.381384e-01,-4.391482e-01,5.640466e-01,-5.708873e-01,5.048495e-01,-3.577427e-01,7.799597e-01,-1.856635e-01,5.723598e-01,-5.534932e-02,7.830256e-01,-9.927715e-03,5.552640e-01,-4.149342e-01,2.843904e-01,-2.692055e-01,7.895073e-01,-6.534899e-01,2.841628e-01,-3.666667e-01,7.931777e-01,-6.937973e-01,2.935951e-01,-3.180731e-01,4.684072e-01,-6.059318e-01,1.134901e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-4.690120e-01,-2.530250e-01,-3.519334e-01,-3.328974e-01,9.067927e-02,1.038927e-01,-7.559052e-02,8.422704e-02
94,-1,-1,-2,-2,-1,-1,1,1,-2,-2,1,1,-1,-1,2,2,-2,-2,-1,-1,2,2,1,1,-2,-2,-2,-2,2,2,1,1,-2,-2,-2,-2,-2,-2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.997725e-01,1.278168e-01,-9.291427e-02,-6.437180e-02,-1.844481e-01,1.471602e-01,-3.987793e-01,4.773719e-01,4.619059e-01,5.577664e-01,-4.329358e-01,7.794805e-01,-2.699088e-01,-4.052708e-02,-7.612752e-01,3.099779e-01,-1.278061e-01,-9.656632e-02,1.055777e-01,2.688286e-01,-1.440997e-01,7.513938e-01,-6.348766e-01,3.775166e-02,-1.153661e-01,-9.936377e-02,8.670284e-02,7.391484e-02,-6.000097e-01,3.692708e-01,-7.278576e-01,2.883478e-01,3.828112e-01,4.514269e-01,-7.017954e-02,-1.184613e-01,-6.912687e-02,7.224850e-02,-3.717162e-01,8.344139e-01,-7.498851e-02,-7.577848e-02,-6.768554e-02,-7.446557e-02,-6.896160e-03,-8.529792e-03,-1.187342e-03,-8.844966e-03,4.919992e-02,4.572562e-02,5.405012e-02,5.007340e-02,1.871590e-01,1.689913e-01,1.812536e-01,1.903279e-01,1.281265e-01,1.152341e-01,-1.296969e-01,-1.005306e-01,1.188373e-01,1.186472e-01,-1.079772e-01,-1.060795e-01,1.182863e-01,1.171789e-01,-1.059183e-01,-1.057331e-01,1.121095e-01,1.021190e-01,-1.000413e-01,-1.007171e-01,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,-1.284502e-01,-9.712957e-02,-7.101548e-02,-1.192065e-01,8.646883e-02,7.390407e-02,-9.240942e-02,-6.379606e-02
95,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.919344e-01,1.248068e-01,-9.327310e-02,-9.176669e-02,-7.431008e-02,1.060396e-01,-3.893110e-01,4.883212e-01,5.252968e-01,6.286484e-01,-4.219555e-01,8.040417e-01,-2.224413e-01,-1.107450e-01,-7.644871e-01,3.361965e-01,8.944773e-02,7.642513e-02,1.142718e-01,1.617945e-01,-9.675956e-02,7.305546e-01,-6.501121e-01,4.038715e-02,-1.040014e-01,-9.689159e-02,8.784907e-02,9.121834e-02,-5.246019e-01,3.586753e-01,-7.776675e-01,3.299826e-01,4.696652e-01,5.247892e-01,1.018486e-01,9.851568e-02,-7.343565e-02,7.404069e-02,-3.673581e-01,8.400904e-01,2.882539e-02,2.500167e-02,3.220820e-02,3.127196e-02,1.543813e-02,1.338796e-02,1.647542e-02,1.651504e-02,2.017699e-02,1.640218e-02,1.984796e-02,2.144363e-02,9.682511e-02,7.379190e-02,8.427651e-02,1.004304e-01,9.236368e-02,9.273450e-02,-9.106989e-02,-9.068078e-02,9.271853e-02,9.235590e-02,-9.035503e-02,-8.988883e-02,9.138563e-02,8.884727e-02,-8.892344e-02,-8.647208e-02,8.152718e-02,6.034564e-02,-7.937328e-02,-5.925183e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.900828e-02,7.606740e-02,1.011892e-01,9.797910e-02,8.750688e-02,9.109926e-02,-9.315061e-02,-9.153973e-02
96,-2,-2,-2,-2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,2,2,2,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1.919344e-01,1.248068e-01,-9.327310e-02,-9.176669e-02,-7.431008e-02,1.060396e-01,-3.893110e-01,4.883212e-01,5.252968e-01,6.286484e-01,-4.219555e-01,8.040417e-01,-2.224413e-01,-1.107450e-01,-7.644871e-01,3.361965e-01,8.944773e-02,7.642513e-02,1.142718e-01,1.617945e-01,-9.675956e-02,7.305546e-01,-6.501121e-01,4.038715e-02,-1.040014e-01,-9.689159e-02,8.784907e-02,9.121834e-02,-5.246019e-01,3.586753e-01,-7.776675e-01,3.299826e-01,4.696652e-01,5.247892e-01,1.018486e-01,9.851568e-02,-7.343566e-02,7.404069e-02,-3.673581e-01,8.400904e-01,2.882539e-02,2.500167e-02,3.220820e-02,3.127196e-02,1.543813e-02,1.338796e-02,1.647542e-02,1.651504e-02,2.017699e-02,1.640218e-02,1.984796e-02,2.144363e-02,9.682511e-02,7.379190e-02,8.427651e-02,1.004304e-01,9.236368e-02,9.273450e-02,-9.106989e-02,-9.068078e-02,9.271853e-02,9.235590e-02,-9.035503e-02,-8.988883e-02,9.138563e-02,8.884727e-02,-8.892344e-02,-8.647208e-02,8.152718e-02,6.034564e-02,-7.937328e-02,-5.925183e-02,2.021276e-01,-9.831209e-02,2.021276e-01,-9.831209e-02,8.900828e-02,7.606740e-02,1.011892e-01,9.797910e-02,8.750688e-02,9.109926e-02,-9.315061e-02,-9.153973e-02
